REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18+,P_EDUARDO ARTES_18+,P_FRANCO ALDO PARISI_18+,P_GABRIEL BORIC_18+,P_JOSE ANTONIO KAST_18+,P_MARCO ENRIQUEZ-OMINAMI_18+,P_NULO BLANCO_18+,P_SEBASTIAN SICHEL_18+,P_YASNA PROVOSTE_18+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE LA ARAUCANIA,FUNDO EL CARMEN,COLEGIO ADVENTISTA DE TEMUCO SEDE LOS CREADORES,1,6,45,46,58,4,21,0,2,12,2,36,107,36,3,6,5,1,0,194,31,-1,-1,3,29,42,67,12,2,22,17,194,0.015266955051973783,0.1500278370816449,0.2160296079306685,0.3466716603001342,0.0599175944769552,0.009025469305234245,0.11276537361415614,0.09029550223923298,3.0,16.0,4.0,-9.0,-8.0,0.0,-1.0,-5.0
DE LA ARAUCANIA,FUNDO EL CARMEN,COLEGIO ADVENTISTA DE TEMUCO SEDE LOS CREADORES,10,2,36,30,79,15,23,1,4,11,5,11,51,37,45,30,19,7,1,201,31,-1,-1,3,30,43,70,12,2,23,18,201,0.015266955051973783,0.1500278370816449,0.2160296079306685,0.3466716603001342,0.0599175944769552,0.009025469305234245,0.11276537361415614,0.09029550223923298,-1.0,6.0,-13.0,9.0,3.0,3.0,0.0,-7.0
DE LA ARAUCANIA,FUNDO EL CARMEN,COLEGIO ADVENTISTA DE TEMUCO SEDE LOS CREADORES,11,2,31,47,66,15,18,2,0,18,2,9,56,40,40,24,22,8,0,199,31,-1,-1,3,30,43,69,12,2,22,18,199,0.015266955051973783,0.1500278370816449,0.2160296079306685,0.3466716603001342,0.0599175944769552,0.009025469305234245,0.11276537361415614,0.09029550223923298,-1.0,1.0,4.0,-3.0,3.0,0.0,-4.0,0.0
DE LA ARAUCANIA,FUNDO EL CARMEN,COLEGIO ADVENTISTA DE TEMUCO SEDE LOS CREADORES,12,3,24,36,65,10,19,1,0,23,1,5,45,41,42,26,14,7,1,181,31,-1,-1,3,27,39,63,11,2,20,16,181,0.015266955051973783,0.1500278370816449,0.2160296079306685,0.3466716603001342,0.0599175944769552,0.009025469305234245,0.11276537361415614,0.09029550223923298,0.0,-3.0,-3.0,2.0,-1.0,-1.0,-1.0,7.0
DE LA ARAUCANIA,FUNDO EL CARMEN,COLEGIO ADVENTISTA DE TEMUCO SEDE LOS CREADORES,13,2,22,42,79,18,12,0,1,13,1,3,56,33,42,24,22,8,1,189,31,-1,-1,3,28,41,66,11,2,21,17,189,0.015266955051973783,0.1500278370816449,0.2160296079306685,0.3466716603001342,0.0599175944769552,0.009025469305234245,0.11276537361415614,0.09029550223923298,-1.0,-6.0,1.0,13.0,7.0,-1.0,-9.0,-4.0
DE LA ARAUCANIA,FUNDO EL CARMEN,COLEGIO ADVENTISTA DE TEMUCO SEDE LOS CREADORES,14,3,24,43,56,10,21,1,1,21,2,4,45,34,46,29,14,8,0,180,31,-1,-1,3,27,39,62,11,2,20,16,180,0.015266955051973783,0.1500278370816449,0.2160296079306685,0.3466716603001342,0.0599175944769552,0.009025469305234245,0.11276537361415614,0.09029550223923298,0.0,-3.0,4.0,-6.0,-1.0,0.0,1.0,5.0
DE LA ARAUCANIA,FUNDO EL CARMEN,COLEGIO ADVENTISTA DE TEMUCO SEDE LOS CREADORES,15,4,32,38,63,9,24,0,0,14,0,4,47,39,38,30,18,6,2,184,31,-1,-1,3,27,40,64,11,2,21,16,184,0.015266955051973783,0.1500278370816449,0.2160296079306685,0.3466716603001342,0.0599175944769552,0.009025469305234245,0.11276537361415614,0.09029550223923298,1.0,5.0,-2.0,-1.0,-2.0,-2.0,3.0,-2.0
DE LA ARAUCANIA,FUNDO EL CARMEN,COLEGIO ADVENTISTA DE TEMUCO SEDE LOS CREADORES,16,2,31,42,65,12,29,1,0,21,1,5,59,37,41,35,16,6,4,203,31,-1,-1,3,31,44,70,12,2,23,18,203,0.015266955051973783,0.1500278370816449,0.2160296079306685,0.3466716603001342,0.0599175944769552,0.009025469305234245,0.11276537361415614,0.09029550223923298,-1.0,0.0,-2.0,-5.0,0.0,-1.0,6.0,3.0
DE LA ARAUCANIA,FUNDO EL CARMEN,COLEGIO ADVENTISTA DE TEMUCO SEDE LOS CREADORES,2,5,34,45,70,12,14,0,1,19,1,5,57,34,51,28,19,4,2,200,31,-1,-1,3,30,43,69,12,2,23,18,200,0.015266955051973783,0.1500278370816449,0.2160296079306685,0.3466716603001342,0.0599175944769552,0.009025469305234245,0.11276537361415614,0.09029550223923298,2.0,4.0,2.0,1.0,0.0,-1.0,-9.0,1.0
DE LA ARAUCANIA,FUNDO EL CARMEN,COLEGIO ADVENTISTA DE TEMUCO SEDE LOS CREADORES,3,4,23,30,53,19,24,1,1,20,2,4,43,39,46,24,13,4,2,175,31,-1,-1,3,26,38,61,10,1,20,16,175,0.015266955051973783,0.1500278370816449,0.2160296079306685,0.3466716603001342,0.0599175944769552,0.009025469305234245,0.11276537361415614,0.09029550223923298,1.0,-3.0,-8.0,-8.0,9.0,1.0,4.0,4.0
