REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18-49,50+,P_EDUARDO ARTES_18-49,P_FRANCO ALDO PARISI_18-49,P_GABRIEL BORIC_18-49,P_JOSE ANTONIO KAST_18-49,P_MARCO ENRIQUEZ-OMINAMI_18-49,P_NULO BLANCO_18-49,P_SEBASTIAN SICHEL_18-49,P_YASNA PROVOSTE_18-49,P_EDUARDO ARTES_50+,P_FRANCO ALDO PARISI_50+,P_GABRIEL BORIC_50+,P_JOSE ANTONIO KAST_50+,P_MARCO ENRIQUEZ-OMINAMI_50+,P_NULO BLANCO_50+,P_SEBASTIAN SICHEL_50+,P_YASNA PROVOSTE_50+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LA ESTRELLA,ESCUELA PROFESORA MONICA SILVA GOMEZ,1V,2,8,26,37,8,16,3,0,18,3,0,18,22,10,25,19,20,5,118,15,-1,-1,1,7,26,32,7,3,20,22,50,69,0.019915437997198034,0.122937389445361,0.2414129008938483,0.3253777933722779,0.07617134885497628,3.4222341781099664e-05,0.1412428941214085,0.07290801297314889,0.001338571340180139,0.019102202862226178,0.20048730994610442,0.23530428245610033,0.04727984099403215,0.03758576012087979,0.1843251840060512,0.2745768482744258,1.0,1.0,0.0,5.0,1.0,0.0,-4.0,-4.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LA ESTRELLA,ESCUELA PROFESORA MONICA SILVA GOMEZ,2V,2,4,23,31,3,14,2,0,36,2,3,31,4,1,21,27,22,6,115,15,-1,-1,1,6,25,31,6,3,19,24,39,76,0.019915437997198034,0.122937389445361,0.2414129008938483,0.3253777933722779,0.07617134885497628,3.4222341781099664e-05,0.1412428941214085,0.07290801297314889,0.001338571340180139,0.019102202862226178,0.20048730994610442,0.23530428245610033,0.04727984099403215,0.03758576012087979,0.1843251840060512,0.2745768482744258,1.0,-2.0,-2.0,0.0,-3.0,-1.0,-5.0,12.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LA ESTRELLA,ESCUELA PROFESORA MONICA SILVA GOMEZ,3V,0,2,22,20,9,20,4,3,24,7,0,6,1,2,30,37,19,9,104,15,-1,-1,0,3,21,25,5,4,19,27,9,95,0.019915437997198034,0.122937389445361,0.2414129008938483,0.3253777933722779,0.07617134885497628,3.4222341781099664e-05,0.1412428941214085,0.07290801297314889,0.001338571340180139,0.019102202862226178,0.20048730994610442,0.23530428245610033,0.04727984099403215,0.03758576012087979,0.1843251840060512,0.2745768482744258,0.0,-1.0,1.0,-5.0,4.0,3.0,1.0,-3.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LA ESTRELLA,ESCUELA PROFESORA MONICA SILVA GOMEZ,4V,0,8,13,23,5,15,0,0,18,0,3,16,5,8,24,17,6,3,82,15,-1,-1,0,5,18,22,5,2,14,16,32,50,0.019915437997198034,0.122937389445361,0.2414129008938483,0.3253777933722779,0.07617134885497628,3.4222341781099664e-05,0.1412428941214085,0.07290801297314889,0.001338571340180139,0.019102202862226178,0.20048730994610442,0.23530428245610033,0.04727984099403215,0.03758576012087979,0.1843251840060512,0.2745768482744258,0.0,3.0,-5.0,1.0,0.0,-2.0,1.0,2.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LA ESTRELLA,ESCUELA PROFESORA MONICA SILVA GOMEZ,5V,2,8,25,34,5,14,0,1,11,1,3,14,10,31,18,10,8,6,100,15,-1,-1,1,8,22,29,6,2,16,16,58,42,0.019915437997198034,0.122937389445361,0.2414129008938483,0.3253777933722779,0.07617134885497628,3.4222341781099664e-05,0.1412428941214085,0.07290801297314889,0.001338571340180139,0.019102202862226178,0.20048730994610442,0.23530428245610033,0.04727984099403215,0.03758576012087979,0.1843251840060512,0.2745768482744258,1.0,0.0,3.0,5.0,-1.0,-1.0,-2.0,-5.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LA ESTRELLA,ESCUELA PROFESORA MONICA SILVA GOMEZ,6V,2,7,26,23,8,16,0,0,16,0,2,21,8,32,17,10,6,2,98,15,-1,-1,1,9,22,29,7,1,15,14,63,35,0.019915437997198034,0.122937389445361,0.2414129008938483,0.3253777933722779,0.07617134885497628,3.4222341781099664e-05,0.1412428941214085,0.07290801297314889,0.001338571340180139,0.019102202862226178,0.20048730994610442,0.23530428245610033,0.04727984099403215,0.03758576012087979,0.1843251840060512,0.2745768482744258,1.0,-2.0,4.0,-6.0,1.0,-1.0,1.0,2.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LA ESTRELLA,ESCUELA PROFESORA MONICA SILVA GOMEZ,7V,1,4,21,33,9,8,3,1,19,4,4,18,14,23,17,18,4,1,99,15,-1,-1,1,8,22,29,6,2,16,15,59,40,0.019915437997198034,0.122937389445361,0.2414129008938483,0.3253777933722779,0.07617134885497628,3.4222341781099664e-05,0.1412428941214085,0.07290801297314889,0.001338571340180139,0.019102202862226178,0.20048730994610442,0.23530428245610033,0.04727984099403215,0.03758576012087979,0.1843251840060512,0.2745768482744258,0.0,-4.0,-1.0,4.0,3.0,2.0,-8.0,4.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LA ESTRELLA,ESCUELA PROFESORA MONICA SILVA GOMEZ,8V,3,16,35,50,5,27,2,3,25,5,2,23,48,26,32,18,12,5,166,15,-1,-1,2,13,37,48,11,3,26,26,99,67,0.019915437997198034,0.122937389445361,0.2414129008938483,0.3253777933722779,0.07617134885497628,3.4222341781099664e-05,0.1412428941214085,0.07290801297314889,0.001338571340180139,0.019102202862226178,0.20048730994610442,0.23530428245610033,0.04727984099403215,0.03758576012087979,0.1843251840060512,0.2745768482744258,1.0,3.0,-2.0,2.0,-6.0,2.0,1.0,-1.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LA ESTRELLA,ESCUELA PROFESORA MONICA SILVA GOMEZ INTERNADO,1M,1,7,25,31,4,23,5,1,29,6,2,10,14,14,32,31,18,5,126,15,-1,-1,1,7,27,33,7,3,21,27,40,86,0.019915437997198034,0.122937389445361,0.2414129008938483,0.3253777933722779,0.07617134885497628,3.4222341781099664e-05,0.1412428941214085,0.07290801297314889,0.001338571340180139,0.019102202862226178,0.20048730994610442,0.23530428245610033,0.04727984099403215,0.03758576012087979,0.1843251840060512,0.2745768482744258,0.0,0.0,-2.0,-2.0,-3.0,3.0,2.0,2.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LA ESTRELLA,ESCUELA PROFESORA MONICA SILVA GOMEZ INTERNADO,2M,1,9,33,38,6,19,2,0,16,2,0,18,23,2,25,34,18,4,124,15,-1,-1,1,7,27,33,7,3,21,25,43,81,0.019915437997198034,0.122937389445361,0.2414129008938483,0.3253777933722779,0.07617134885497628,3.4222341781099664e-05,0.1412428941214085,0.07290801297314889,0.001338571340180139,0.019102202862226178,0.20048730994610442,0.23530428245610033,0.04727984099403215,0.03758576012087979,0.1843251840060512,0.2745768482744258,0.0,2.0,6.0,5.0,-1.0,-1.0,-2.0,-9.0
