REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18-39,50+,P_EDUARDO ARTES_18-39,P_FRANCO ALDO PARISI_18-39,P_GABRIEL BORIC_18-39,P_JOSE ANTONIO KAST_18-39,P_MARCO ENRIQUEZ-OMINAMI_18-39,P_NULO BLANCO_18-39,P_SEBASTIAN SICHEL_18-39,P_YASNA PROVOSTE_18-39,P_EDUARDO ARTES_40-49,P_FRANCO ALDO PARISI_40-49,P_GABRIEL BORIC_40-49,P_JOSE ANTONIO KAST_40-49,P_MARCO ENRIQUEZ-OMINAMI_40-49,P_NULO BLANCO_40-49,P_SEBASTIAN SICHEL_40-49,P_YASNA PROVOSTE_40-49,P_EDUARDO ARTES_50+,P_FRANCO ALDO PARISI_50+,P_GABRIEL BORIC_50+,P_JOSE ANTONIO KAST_50+,P_MARCO ENRIQUEZ-OMINAMI_50+,P_NULO BLANCO_50+,P_SEBASTIAN SICHEL_50+,P_YASNA PROVOSTE_50+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE LOS LAGOS,CHONCHI,ESCUELA BASICA SAN CARLOS,12V,4,30,44,44,10,14,0,2,22,2,6,7,42,46,32,25,10,3,170,38,-1,-1,2,31,38,40,9,3,16,31,55,70,0.0236180716434916,0.2872358324702346,0.2872842721791146,0.1824481181815542,0.04573425849241475,0.01728286391127336,0.07601173738797211,0.0803848457339448,0.003519557001004601,0.16585722273267994,0.2233457410652125,0.29583788798687977,0.06742303220040238,0.009272017556733174,0.0659350061334079,0.16880953532367968,0.01617537072248054,0.11435392477584055,0.17101103642163293,0.23283798369568953,0.05073274511486931,0.022108604977477988,0.12388949953244419,0.26889083475956493,2.0,-1.0,6.0,4.0,1.0,-1.0,-2.0,-9.0
DE LOS LAGOS,CHONCHI,ESCUELA BASICA SAN CARLOS,13V,2,25,35,43,12,12,2,1,30,3,2,6,49,45,33,21,5,1,162,38,-1,-1,2,31,37,37,9,3,15,28,57,60,0.0236180716434916,0.2872358324702346,0.2872842721791146,0.1824481181815542,0.04573425849241475,0.01728286391127336,0.07601173738797211,0.0803848457339448,0.003519557001004601,0.16585722273267994,0.2233457410652125,0.29583788798687977,0.06742303220040238,0.009272017556733174,0.0659350061334079,0.16880953532367968,0.01617537072248054,0.11435392477584055,0.17101103642163293,0.23283798369568953,0.05073274511486931,0.022108604977477988,0.12388949953244419,0.26889083475956493,0.0,-6.0,-2.0,6.0,3.0,0.0,-3.0,2.0
DE LOS LAGOS,CHONCHI,ESCUELA BASICA SAN CARLOS,14V,2,30,41,30,9,17,2,1,36,3,9,13,55,38,25,16,11,1,168,38,-1,-1,3,34,40,37,9,3,15,27,77,53,0.0236180716434916,0.2872358324702346,0.2872842721791146,0.1824481181815542,0.04573425849241475,0.01728286391127336,0.07601173738797211,0.0803848457339448,0.003519557001004601,0.16585722273267994,0.2233457410652125,0.29583788798687977,0.06742303220040238,0.009272017556733174,0.0659350061334079,0.16880953532367968,0.01617537072248054,0.11435392477584055,0.17101103642163293,0.23283798369568953,0.05073274511486931,0.022108604977477988,0.12388949953244419,0.26889083475956493,-1.0,-4.0,1.0,-7.0,0.0,0.0,2.0,9.0
DE LOS LAGOS,CHONCHI,ESCUELA BASICA SAN CARLOS,15V,5,46,34,24,8,11,1,6,21,7,6,73,51,10,6,6,3,1,156,38,-1,-1,3,41,42,30,7,3,13,17,130,16,0.0236180716434916,0.2872358324702346,0.2872842721791146,0.1824481181815542,0.04573425849241475,0.01728286391127336,0.07601173738797211,0.0803848457339448,0.003519557001004601,0.16585722273267994,0.2233457410652125,0.29583788798687977,0.06742303220040238,0.009272017556733174,0.0659350061334079,0.16880953532367968,0.01617537072248054,0.11435392477584055,0.17101103642163293,0.23283798369568953,0.05073274511486931,0.022108604977477988,0.12388949953244419,0.26889083475956493,2.0,5.0,-8.0,-6.0,1.0,4.0,-2.0,4.0
DE LOS LAGOS,CHONCHI,ESCUELA BASICA SAN CARLOS,16,4,51,19,27,4,9,0,0,12,0,3,17,87,5,5,5,3,1,126,38,-1,-1,3,33,34,25,6,2,10,13,107,14,0.0236180716434916,0.2872358324702346,0.2872842721791146,0.1824481181815542,0.04573425849241475,0.01728286391127336,0.07601173738797211,0.0803848457339448,0.003519557001004601,0.16585722273267994,0.2233457410652125,0.29583788798687977,0.06742303220040238,0.009272017556733174,0.0659350061334079,0.16880953532367968,0.01617537072248054,0.11435392477584055,0.17101103642163293,0.23283798369568953,0.05073274511486931,0.022108604977477988,0.12388949953244419,0.26889083475956493,1.0,18.0,-15.0,2.0,-2.0,-2.0,-1.0,-1.0
DE LOS LAGOS,CHONCHI,ESCUELA BASICA SAN CARLOS,17,2,39,21,25,4,10,0,1,13,1,6,45,46,11,4,2,0,1,115,38,-1,-1,2,30,31,23,6,2,9,12,97,7,0.0236180716434916,0.2872358324702346,0.2872842721791146,0.1824481181815542,0.04573425849241475,0.01728286391127336,0.07601173738797211,0.0803848457339448,0.003519557001004601,0.16585722273267994,0.2233457410652125,0.29583788798687977,0.06742303220040238,0.009272017556733174,0.0659350061334079,0.16880953532367968,0.01617537072248054,0.11435392477584055,0.17101103642163293,0.23283798369568953,0.05073274511486931,0.022108604977477988,0.12388949953244419,0.26889083475956493,0.0,9.0,-10.0,2.0,-2.0,-1.0,1.0,1.0
DE LOS LAGOS,CHONCHI,ESCUELA BASICA SAN CARLOS,18,2,40,33,15,5,17,1,2,12,3,4,87,13,10,8,3,2,0,127,38,-1,-1,3,33,34,25,6,2,10,14,104,13,0.0236180716434916,0.2872358324702346,0.2872842721791146,0.1824481181815542,0.04573425849241475,0.01728286391127336,0.07601173738797211,0.0803848457339448,0.003519557001004601,0.16585722273267994,0.2233457410652125,0.29583788798687977,0.06742303220040238,0.009272017556733174,0.0659350061334079,0.16880953532367968,0.01617537072248054,0.11435392477584055,0.17101103642163293,0.23283798369568953,0.05073274511486931,0.022108604977477988,0.12388949953244419,0.26889083475956493,-1.0,7.0,-1.0,-10.0,-1.0,1.0,7.0,-2.0
DE LOS LAGOS,CHONCHI,ESCUELA BASICA SAN CARLOS,19,2,30,40,23,6,11,2,1,15,3,7,49,39,17,10,5,2,1,130,38,-1,-1,3,32,34,27,6,2,11,15,95,18,0.0236180716434916,0.2872358324702346,0.2872842721791146,0.1824481181815542,0.04573425849241475,0.01728286391127336,0.07601173738797211,0.0803848457339448,0.003519557001004601,0.16585722273267994,0.2233457410652125,0.29583788798687977,0.06742303220040238,0.009272017556733174,0.0659350061334079,0.16880953532367968,0.01617537072248054,0.11435392477584055,0.17101103642163293,0.23283798369568953,0.05073274511486931,0.022108604977477988,0.12388949953244419,0.26889083475956493,-1.0,-2.0,6.0,-4.0,0.0,1.0,0.0,0.0
DE LOS LAGOS,CHONCHI,ESCUELA BASICA SAN CARLOS,20,0,28,36,31,5,5,1,1,20,2,6,59,18,16,9,10,6,3,127,38,-1,-1,3,30,32,26,6,2,11,17,83,28,0.0236180716434916,0.2872358324702346,0.2872842721791146,0.1824481181815542,0.04573425849241475,0.01728286391127336,0.07601173738797211,0.0803848457339448,0.003519557001004601,0.16585722273267994,0.2233457410652125,0.29583788798687977,0.06742303220040238,0.009272017556733174,0.0659350061334079,0.16880953532367968,0.01617537072248054,0.11435392477584055,0.17101103642163293,0.23283798369568953,0.05073274511486931,0.022108604977477988,0.12388949953244419,0.26889083475956493,-3.0,-2.0,4.0,5.0,-1.0,0.0,-6.0,3.0
DE LOS LAGOS,CHONCHI,ESCUELA BASICA SAN CARLOS,21,1,32,49,35,7,7,1,2,20,3,5,36,47,20,24,16,5,1,154,38,-1,-1,3,34,37,32,8,3,14,23,88,46,0.0236180716434916,0.2872358324702346,0.2872842721791146,0.1824481181815542,0.04573425849241475,0.01728286391127336,0.07601173738797211,0.0803848457339448,0.003519557001004601,0.16585722273267994,0.2233457410652125,0.29583788798687977,0.06742303220040238,0.009272017556733174,0.0659350061334079,0.16880953532367968,0.01617537072248054,0.11435392477584055,0.17101103642163293,0.23283798369568953,0.05073274511486931,0.022108604977477988,0.12388949953244419,0.26889083475956493,-2.0,-2.0,12.0,3.0,-1.0,0.0,-7.0,-3.0
