REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18-39,50+,P_EDUARDO ARTES_18-39,P_FRANCO ALDO PARISI_18-39,P_GABRIEL BORIC_18-39,P_JOSE ANTONIO KAST_18-39,P_MARCO ENRIQUEZ-OMINAMI_18-39,P_NULO BLANCO_18-39,P_SEBASTIAN SICHEL_18-39,P_YASNA PROVOSTE_18-39,P_EDUARDO ARTES_40-49,P_FRANCO ALDO PARISI_40-49,P_GABRIEL BORIC_40-49,P_JOSE ANTONIO KAST_40-49,P_MARCO ENRIQUEZ-OMINAMI_40-49,P_NULO BLANCO_40-49,P_SEBASTIAN SICHEL_40-49,P_YASNA PROVOSTE_40-49,P_EDUARDO ARTES_50+,P_FRANCO ALDO PARISI_50+,P_GABRIEL BORIC_50+,P_JOSE ANTONIO KAST_50+,P_MARCO ENRIQUEZ-OMINAMI_50+,P_NULO BLANCO_50+,P_SEBASTIAN SICHEL_50+,P_YASNA PROVOSTE_50+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE LOS RIOS,LANCO,ESCUELA FELIPE BARTHOU,10V,4,21,35,41,6,12,0,1,19,1,5,39,33,1,18,27,11,5,139,40,-1,-1,2,23,32,46,5,3,11,17,77,61,0.007663256827276901,0.2555345736719473,0.25904348377427777,0.29881349040889704,0.042474933655204494,0.015677541970988088,0.056695926275763954,0.06409679341564432,0.005476881159558764,0.15094332169836408,0.18523469416077415,0.40545497491011084,0.06249959353982158,0.013310493778953948,0.07256021032774479,0.10451983042467192,0.019981436996653276,0.05674533221231303,0.18632573644893452,0.3754509892102008,0.03283462831066305,0.01851816315917043,0.11122583737849877,0.19891787628356614,2.0,-2.0,3.0,-5.0,1.0,-2.0,1.0,2.0
DE LOS RIOS,LANCO,ESCUELA FELIPE BARTHOU,11V,1,20,33,36,7,11,1,1,20,2,2,43,19,0,23,21,19,3,130,40,-1,-1,2,20,29,44,5,2,11,17,64,66,0.007663256827276901,0.2555345736719473,0.25904348377427777,0.29881349040889704,0.042474933655204494,0.015677541970988088,0.056695926275763954,0.06409679341564432,0.005476881159558764,0.15094332169836408,0.18523469416077415,0.40545497491011084,0.06249959353982158,0.013310493778953948,0.07256021032774479,0.10451983042467192,0.019981436996653276,0.05674533221231303,0.18632573644893452,0.3754509892102008,0.03283462831066305,0.01851816315917043,0.11122583737849877,0.19891787628356614,-1.0,0.0,4.0,-8.0,2.0,0.0,0.0,3.0
DE LOS RIOS,LANCO,ESCUELA FELIPE BARTHOU,12V,6,19,38,42,9,14,0,1,14,1,3,68,5,6,28,22,7,4,143,40,-1,-1,2,24,32,48,6,2,11,18,76,61,0.007663256827276901,0.2555345736719473,0.25904348377427777,0.29881349040889704,0.042474933655204494,0.015677541970988088,0.056695926275763954,0.06409679341564432,0.005476881159558764,0.15094332169836408,0.18523469416077415,0.40545497491011084,0.06249959353982158,0.013310493778953948,0.07256021032774479,0.10451983042467192,0.019981436996653276,0.05674533221231303,0.18632573644893452,0.3754509892102008,0.03283462831066305,0.01851816315917043,0.11122583737849877,0.19891787628356614,4.0,-5.0,6.0,-6.0,3.0,-1.0,3.0,-4.0
DE LOS RIOS,LANCO,ESCUELA FELIPE BARTHOU,13V,4,19,25,30,3,6,2,1,14,3,6,25,12,3,25,23,5,4,104,40,-1,-1,1,15,22,36,4,2,9,15,43,57,0.007663256827276901,0.2555345736719473,0.25904348377427777,0.29881349040889704,0.042474933655204494,0.015677541970988088,0.056695926275763954,0.06409679341564432,0.005476881159558764,0.15094332169836408,0.18523469416077415,0.40545497491011084,0.06249959353982158,0.013310493778953948,0.07256021032774479,0.10451983042467192,0.019981436996653276,0.05674533221231303,0.18632573644893452,0.3754509892102008,0.03283462831066305,0.01851816315917043,0.11122583737849877,0.19891787628356614,3.0,4.0,3.0,-6.0,-1.0,1.0,-3.0,-1.0
DE LOS RIOS,LANCO,ESCUELA FELIPE BARTHOU,1V,0,11,20,23,4,8,0,0,13,0,2,16,3,3,8,21,20,6,79,40,-1,-1,1,9,16,28,3,1,8,13,21,55,0.007663256827276901,0.2555345736719473,0.25904348377427777,0.29881349040889704,0.042474933655204494,0.015677541970988088,0.056695926275763954,0.06409679341564432,0.005476881159558764,0.15094332169836408,0.18523469416077415,0.40545497491011084,0.06249959353982158,0.013310493778953948,0.07256021032774479,0.10451983042467192,0.019981436996653276,0.05674533221231303,0.18632573644893452,0.3754509892102008,0.03283462831066305,0.01851816315917043,0.11122583737849877,0.19891787628356614,-1.0,2.0,4.0,-5.0,1.0,-1.0,0.0,0.0
DE LOS RIOS,LANCO,ESCUELA FELIPE BARTHOU,2V,3,6,15,26,5,4,3,0,14,3,2,13,5,3,13,23,12,6,76,40,-1,-1,1,9,16,27,3,1,7,12,20,54,0.007663256827276901,0.2555345736719473,0.25904348377427777,0.29881349040889704,0.042474933655204494,0.015677541970988088,0.056695926275763954,0.06409679341564432,0.005476881159558764,0.15094332169836408,0.18523469416077415,0.40545497491011084,0.06249959353982158,0.013310493778953948,0.07256021032774479,0.10451983042467192,0.019981436996653276,0.05674533221231303,0.18632573644893452,0.3754509892102008,0.03283462831066305,0.01851816315917043,0.11122583737849877,0.19891787628356614,2.0,-3.0,-1.0,-1.0,2.0,2.0,-3.0,2.0
DE LOS RIOS,LANCO,ESCUELA FELIPE BARTHOU,3V,2,7,21,30,0,9,1,2,13,3,3,14,3,7,19,25,11,4,85,40,-1,-1,1,9,17,31,3,2,8,14,20,59,0.007663256827276901,0.2555345736719473,0.25904348377427777,0.29881349040889704,0.042474933655204494,0.015677541970988088,0.056695926275763954,0.06409679341564432,0.005476881159558764,0.15094332169836408,0.18523469416077415,0.40545497491011084,0.06249959353982158,0.013310493778953948,0.07256021032774479,0.10451983042467192,0.019981436996653276,0.05674533221231303,0.18632573644893452,0.3754509892102008,0.03283462831066305,0.01851816315917043,0.11122583737849877,0.19891787628356614,1.0,-2.0,4.0,-1.0,-3.0,1.0,1.0,-1.0
DE LOS RIOS,LANCO,ESCUELA FELIPE BARTHOU,4V,2,9,17,41,7,9,2,0,20,2,0,7,1,49,16,15,13,6,107,40,-1,-1,1,12,20,41,5,2,10,16,8,50,0.007663256827276901,0.2555345736719473,0.25904348377427777,0.29881349040889704,0.042474933655204494,0.015677541970988088,0.056695926275763954,0.06409679341564432,0.005476881159558764,0.15094332169836408,0.18523469416077415,0.40545497491011084,0.06249959353982158,0.013310493778953948,0.07256021032774479,0.10451983042467192,0.019981436996653276,0.05674533221231303,0.18632573644893452,0.3754509892102008,0.03283462831066305,0.01851816315917043,0.11122583737849877,0.19891787628356614,1.0,-3.0,-3.0,0.0,2.0,0.0,-1.0,4.0
DE LOS RIOS,LANCO,ESCUELA FELIPE BARTHOU,5V,1,15,31,38,3,10,1,3,17,4,6,8,10,44,21,15,7,8,119,40,-1,-1,2,16,24,44,5,2,10,16,24,51,0.007663256827276901,0.2555345736719473,0.25904348377427777,0.29881349040889704,0.042474933655204494,0.015677541970988088,0.056695926275763954,0.06409679341564432,0.005476881159558764,0.15094332169836408,0.18523469416077415,0.40545497491011084,0.06249959353982158,0.013310493778953948,0.07256021032774479,0.10451983042467192,0.019981436996653276,0.05674533221231303,0.18632573644893452,0.3754509892102008,0.03283462831066305,0.01851816315917043,0.11122583737849877,0.19891787628356614,-1.0,-1.0,7.0,-6.0,-2.0,2.0,0.0,1.0
DE LOS RIOS,LANCO,ESCUELA FELIPE BARTHOU,6V,3,10,22,57,4,8,0,0,15,0,3,10,31,14,19,22,18,2,119,40,-1,-1,2,17,25,42,5,2,10,16,44,61,0.007663256827276901,0.2555345736719473,0.25904348377427777,0.29881349040889704,0.042474933655204494,0.015677541970988088,0.056695926275763954,0.06409679341564432,0.005476881159558764,0.15094332169836408,0.18523469416077415,0.40545497491011084,0.06249959353982158,0.013310493778953948,0.07256021032774479,0.10451983042467192,0.019981436996653276,0.05674533221231303,0.18632573644893452,0.3754509892102008,0.03283462831066305,0.01851816315917043,0.11122583737849877,0.19891787628356614,1.0,-7.0,-3.0,15.0,-1.0,-2.0,-2.0,-1.0
DE LOS RIOS,LANCO,ESCUELA FELIPE BARTHOU,7V,0,16,19,48,5,11,1,4,22,5,6,16,43,6,17,18,15,5,126,40,-1,-1,2,21,28,42,5,2,10,16,65,55,0.007663256827276901,0.2555345736719473,0.25904348377427777,0.29881349040889704,0.042474933655204494,0.015677541970988088,0.056695926275763954,0.06409679341564432,0.005476881159558764,0.15094332169836408,0.18523469416077415,0.40545497491011084,0.06249959353982158,0.013310493778953948,0.07256021032774479,0.10451983042467192,0.019981436996653276,0.05674533221231303,0.18632573644893452,0.3754509892102008,0.03283462831066305,0.01851816315917043,0.11122583737849877,0.19891787628356614,-2.0,-5.0,-9.0,6.0,0.0,3.0,1.0,6.0
DE LOS RIOS,LANCO,ESCUELA FELIPE BARTHOU,8V,2,19,31,41,2,14,2,1,13,3,3,18,51,7,19,15,9,4,125,40,-1,-1,1,22,28,42,5,2,10,15,72,47,0.007663256827276901,0.2555345736719473,0.25904348377427777,0.29881349040889704,0.042474933655204494,0.015677541970988088,0.056695926275763954,0.06409679341564432,0.005476881159558764,0.15094332169836408,0.18523469416077415,0.40545497491011084,0.06249959353982158,0.013310493778953948,0.07256021032774479,0.10451983042467192,0.019981436996653276,0.05674533221231303,0.18632573644893452,0.3754509892102008,0.03283462831066305,0.01851816315917043,0.11122583737849877,0.19891787628356614,1.0,-3.0,3.0,-1.0,-3.0,1.0,4.0,-2.0
