REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18-29,30-49,50+,P_EDUARDO ARTES_18-29,P_FRANCO ALDO PARISI_18-29,P_GABRIEL BORIC_18-29,P_JOSE ANTONIO KAST_18-29,P_MARCO ENRIQUEZ-OMINAMI_18-29,P_NULO BLANCO_18-29,P_SEBASTIAN SICHEL_18-29,P_YASNA PROVOSTE_18-29,P_EDUARDO ARTES_30-49,P_FRANCO ALDO PARISI_30-49,P_GABRIEL BORIC_30-49,P_JOSE ANTONIO KAST_30-49,P_MARCO ENRIQUEZ-OMINAMI_30-49,P_NULO BLANCO_30-49,P_SEBASTIAN SICHEL_30-49,P_YASNA PROVOSTE_30-49,P_EDUARDO ARTES_50+,P_FRANCO ALDO PARISI_50+,P_GABRIEL BORIC_50+,P_JOSE ANTONIO KAST_50+,P_MARCO ENRIQUEZ-OMINAMI_50+,P_NULO BLANCO_50+,P_SEBASTIAN SICHEL_50+,P_YASNA PROVOSTE_50+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
METROPOLITANA DE SANTIAGO,TILTIL,ESCUELA PARTICULAR LA MERCED,23,0,7,31,13,5,7,0,1,7,1,8,28,10,11,5,5,4,0,71,41,-1,-1,1,13,20,15,6,1,8,7,36,21,14,0.024869810332358924,0.2346083112458888,0.29414635300277153,0.1839139376746301,0.06674005958364748,0.012280869397213588,0.11186223677158583,0.07157842199190384,0.014969094877018951,0.15660693332477746,0.24098572186499237,0.22568543995583012,0.10973666659424926,0.016311247782952065,0.13853076843278553,0.09717412716739421,0.008439192595064933,0.06831243611708931,0.3117325535693676,0.257359126332615,0.09507959958273733,0.011917333546502496,0.10500390329095684,0.1421558549656665,-1.0,-6.0,11.0,-2.0,-1.0,0.0,-1.0,0.0
METROPOLITANA DE SANTIAGO,TILTIL,ESCUELA PARTICULAR LA MERCED,24,3,11,18,20,3,11,0,0,7,0,4,17,11,15,12,8,6,0,73,41,-1,-1,1,11,20,16,7,1,9,8,21,26,26,0.024869810332358924,0.2346083112458888,0.29414635300277153,0.1839139376746301,0.06674005958364748,0.012280869397213588,0.11186223677158583,0.07157842199190384,0.014969094877018951,0.15660693332477746,0.24098572186499237,0.22568543995583012,0.10973666659424926,0.016311247782952065,0.13853076843278553,0.09717412716739421,0.008439192595064933,0.06831243611708931,0.3117325535693676,0.257359126332615,0.09507959958273733,0.011917333546502496,0.10500390329095684,0.1421558549656665,2.0,0.0,-2.0,4.0,-4.0,-1.0,2.0,-1.0
METROPOLITANA DE SANTIAGO,TILTIL,LICEO POLIVALENTE MANUEL RODRIGUEZ LOCAL: 1,10M,2,19,38,34,16,11,0,2,19,2,5,5,23,25,52,21,7,3,141,41,-1,-1,2,16,40,34,14,2,16,17,10,48,83,0.024869810332358924,0.2346083112458888,0.29414635300277153,0.1839139376746301,0.06674005958364748,0.012280869397213588,0.11186223677158583,0.07157842199190384,0.014969094877018951,0.15660693332477746,0.24098572186499237,0.22568543995583012,0.10973666659424926,0.016311247782952065,0.13853076843278553,0.09717412716739421,0.008439192595064933,0.06831243611708931,0.3117325535693676,0.257359126332615,0.09507959958273733,0.011917333546502496,0.10500390329095684,0.1421558549656665,0.0,3.0,-2.0,0.0,2.0,0.0,-5.0,2.0
METROPOLITANA DE SANTIAGO,TILTIL,LICEO POLIVALENTE MANUEL RODRIGUEZ LOCAL: 1,11M,1,11,26,29,13,23,1,1,13,2,1,4,36,32,24,12,5,3,118,41,-1,-1,1,15,32,28,12,2,15,13,5,68,44,0.024869810332358924,0.2346083112458888,0.29414635300277153,0.1839139376746301,0.06674005958364748,0.012280869397213588,0.11186223677158583,0.07157842199190384,0.014969094877018951,0.15660693332477746,0.24098572186499237,0.22568543995583012,0.10973666659424926,0.016311247782952065,0.13853076843278553,0.09717412716739421,0.008439192595064933,0.06831243611708931,0.3117325535693676,0.257359126332615,0.09507959958273733,0.011917333546502496,0.10500390329095684,0.1421558549656665,0.0,-4.0,-6.0,1.0,1.0,0.0,8.0,0.0
METROPOLITANA DE SANTIAGO,TILTIL,LICEO POLIVALENTE MANUEL RODRIGUEZ LOCAL: 1,12M,1,27,23,27,18,18,0,1,10,1,3,11,16,51,26,12,7,0,125,41,-1,-1,2,17,34,29,12,2,15,14,14,67,45,0.024869810332358924,0.2346083112458888,0.29414635300277153,0.1839139376746301,0.06674005958364748,0.012280869397213588,0.11186223677158583,0.07157842199190384,0.014969094877018951,0.15660693332477746,0.24098572186499237,0.22568543995583012,0.10973666659424926,0.016311247782952065,0.13853076843278553,0.09717412716739421,0.008439192595064933,0.06831243611708931,0.3117325535693676,0.257359126332615,0.09507959958273733,0.011917333546502496,0.10500390329095684,0.1421558549656665,-1.0,10.0,-11.0,-2.0,6.0,-1.0,3.0,-4.0
METROPOLITANA DE SANTIAGO,TILTIL,LICEO POLIVALENTE MANUEL RODRIGUEZ LOCAL: 1,13M,1,13,30,33,15,17,1,3,12,4,3,6,27,45,22,15,6,2,125,41,-1,-1,2,16,34,29,13,2,15,14,9,72,45,0.024869810332358924,0.2346083112458888,0.29414635300277153,0.1839139376746301,0.06674005958364748,0.012280869397213588,0.11186223677158583,0.07157842199190384,0.014969094877018951,0.15660693332477746,0.24098572186499237,0.22568543995583012,0.10973666659424926,0.016311247782952065,0.13853076843278553,0.09717412716739421,0.008439192595064933,0.06831243611708931,0.3117325535693676,0.257359126332615,0.09507959958273733,0.011917333546502496,0.10500390329095684,0.1421558549656665,-1.0,-3.0,-4.0,4.0,2.0,2.0,2.0,-2.0
METROPOLITANA DE SANTIAGO,TILTIL,LICEO POLIVALENTE MANUEL RODRIGUEZ LOCAL: 1,14M,1,13,39,31,12,24,1,0,12,1,5,6,38,38,20,16,6,4,133,41,-1,-1,2,18,36,31,13,2,16,15,11,76,46,0.024869810332358924,0.2346083112458888,0.29414635300277153,0.1839139376746301,0.06674005958364748,0.012280869397213588,0.11186223677158583,0.07157842199190384,0.014969094877018951,0.15660693332477746,0.24098572186499237,0.22568543995583012,0.10973666659424926,0.016311247782952065,0.13853076843278553,0.09717412716739421,0.008439192595064933,0.06831243611708931,0.3117325535693676,0.257359126332615,0.09507959958273733,0.011917333546502496,0.10500390329095684,0.1421558549656665,-1.0,-5.0,3.0,0.0,-1.0,-1.0,8.0,-3.0
METROPOLITANA DE SANTIAGO,TILTIL,LICEO POLIVALENTE MANUEL RODRIGUEZ LOCAL: 1,15M,2,22,35,23,10,22,0,2,12,2,4,6,65,28,10,10,5,0,128,41,-1,-1,2,19,33,29,13,2,17,13,10,93,25,0.024869810332358924,0.2346083112458888,0.29414635300277153,0.1839139376746301,0.06674005958364748,0.012280869397213588,0.11186223677158583,0.07157842199190384,0.014969094877018951,0.15660693332477746,0.24098572186499237,0.22568543995583012,0.10973666659424926,0.016311247782952065,0.13853076843278553,0.09717412716739421,0.008439192595064933,0.06831243611708931,0.3117325535693676,0.257359126332615,0.09507959958273733,0.011917333546502496,0.10500390329095684,0.1421558549656665,0.0,3.0,2.0,-6.0,-3.0,0.0,5.0,-1.0
METROPOLITANA DE SANTIAGO,TILTIL,LICEO POLIVALENTE MANUEL RODRIGUEZ LOCAL: 1,16M,2,8,39,18,17,19,0,2,18,2,6,12,51,15,21,11,4,3,123,41,-1,-1,2,17,34,28,12,2,15,13,18,66,39,0.024869810332358924,0.2346083112458888,0.29414635300277153,0.1839139376746301,0.06674005958364748,0.012280869397213588,0.11186223677158583,0.07157842199190384,0.014969094877018951,0.15660693332477746,0.24098572186499237,0.22568543995583012,0.10973666659424926,0.016311247782952065,0.13853076843278553,0.09717412716739421,0.008439192595064933,0.06831243611708931,0.3117325535693676,0.257359126332615,0.09507959958273733,0.011917333546502496,0.10500390329095684,0.1421558549656665,0.0,-9.0,5.0,-10.0,5.0,0.0,4.0,5.0
METROPOLITANA DE SANTIAGO,TILTIL,LICEO POLIVALENTE MANUEL RODRIGUEZ LOCAL: 1,17M,2,21,28,29,10,11,0,3,4,3,4,10,54,12,11,8,8,1,108,41,-1,-1,1,15,29,25,11,2,14,11,14,66,28,0.024869810332358924,0.2346083112458888,0.29414635300277153,0.1839139376746301,0.06674005958364748,0.012280869397213588,0.11186223677158583,0.07157842199190384,0.014969094877018951,0.15660693332477746,0.24098572186499237,0.22568543995583012,0.10973666659424926,0.016311247782952065,0.13853076843278553,0.09717412716739421,0.008439192595064933,0.06831243611708931,0.3117325535693676,0.257359126332615,0.09507959958273733,0.011917333546502496,0.10500390329095684,0.1421558549656665,1.0,6.0,-1.0,4.0,-1.0,1.0,-3.0,-7.0
METROPOLITANA DE SANTIAGO,TILTIL,LICEO POLIVALENTE MANUEL RODRIGUEZ LOCAL: 1,1M,1,15,32,24,14,9,0,1,6,1,4,18,1,2,26,29,16,6,102,41,-1,-1,1,11,31,25,9,1,11,13,22,3,77,0.024869810332358924,0.2346083112458888,0.29414635300277153,0.1839139376746301,0.06674005958364748,0.012280869397213588,0.11186223677158583,0.07157842199190384,0.014969094877018951,0.15660693332477746,0.24098572186499237,0.22568543995583012,0.10973666659424926,0.016311247782952065,0.13853076843278553,0.09717412716739421,0.008439192595064933,0.06831243611708931,0.3117325535693676,0.257359126332615,0.09507959958273733,0.011917333546502496,0.10500390329095684,0.1421558549656665,0.0,4.0,1.0,-1.0,5.0,0.0,-2.0,-7.0
METROPOLITANA DE SANTIAGO,TILTIL,LICEO POLIVALENTE MANUEL RODRIGUEZ LOCAL: 1,2M,0,5,27,23,8,10,1,0,16,1,0,6,1,0,35,35,7,7,90,41,-1,-1,1,7,28,23,8,1,10,12,6,1,84,0.024869810332358924,0.2346083112458888,0.29414635300277153,0.1839139376746301,0.06674005958364748,0.012280869397213588,0.11186223677158583,0.07157842199190384,0.014969094877018951,0.15660693332477746,0.24098572186499237,0.22568543995583012,0.10973666659424926,0.016311247782952065,0.13853076843278553,0.09717412716739421,0.008439192595064933,0.06831243611708931,0.3117325535693676,0.257359126332615,0.09507959958273733,0.011917333546502496,0.10500390329095684,0.1421558549656665,-1.0,-2.0,-1.0,0.0,0.0,0.0,0.0,4.0
METROPOLITANA DE SANTIAGO,TILTIL,LICEO POLIVALENTE MANUEL RODRIGUEZ LOCAL: 1,3M,2,16,28,41,13,21,1,0,18,1,3,11,10,16,43,31,20,7,140,41,-1,-1,2,14,41,34,13,2,16,18,14,26,101,0.024869810332358924,0.2346083112458888,0.29414635300277153,0.1839139376746301,0.06674005958364748,0.012280869397213588,0.11186223677158583,0.07157842199190384,0.014969094877018951,0.15660693332477746,0.24098572186499237,0.22568543995583012,0.10973666659424926,0.016311247782952065,0.13853076843278553,0.09717412716739421,0.008439192595064933,0.06831243611708931,0.3117325535693676,0.257359126332615,0.09507959958273733,0.011917333546502496,0.10500390329095684,0.1421558549656665,0.0,2.0,-13.0,7.0,0.0,-1.0,5.0,0.0
METROPOLITANA DE SANTIAGO,TILTIL,LICEO POLIVALENTE MANUEL RODRIGUEZ LOCAL: 1,4M,0,12,39,33,13,14,0,2,17,2,1,9,5,27,36,30,12,10,130,41,-1,-1,1,13,38,32,13,2,15,16,10,32,88,0.024869810332358924,0.2346083112458888,0.29414635300277153,0.1839139376746301,0.06674005958364748,0.012280869397213588,0.11186223677158583,0.07157842199190384,0.014969094877018951,0.15660693332477746,0.24098572186499237,0.22568543995583012,0.10973666659424926,0.016311247782952065,0.13853076843278553,0.09717412716739421,0.008439192595064933,0.06831243611708931,0.3117325535693676,0.257359126332615,0.09507959958273733,0.011917333546502496,0.10500390329095684,0.1421558549656665,-1.0,-1.0,1.0,1.0,0.0,0.0,-1.0,1.0
METROPOLITANA DE SANTIAGO,TILTIL,LICEO POLIVALENTE MANUEL RODRIGUEZ LOCAL: 1,5M,3,11,33,32,13,16,0,3,13,3,0,7,4,33,34,29,14,3,124,41,-1,-1,1,13,36,30,12,2,14,16,7,37,80,0.024869810332358924,0.2346083112458888,0.29414635300277153,0.1839139376746301,0.06674005958364748,0.012280869397213588,0.11186223677158583,0.07157842199190384,0.014969094877018951,0.15660693332477746,0.24098572186499237,0.22568543995583012,0.10973666659424926,0.016311247782952065,0.13853076843278553,0.09717412716739421,0.008439192595064933,0.06831243611708931,0.3117325535693676,0.257359126332615,0.09507959958273733,0.011917333546502496,0.10500390329095684,0.1421558549656665,2.0,-2.0,-3.0,2.0,1.0,1.0,2.0,-3.0
METROPOLITANA DE SANTIAGO,TILTIL,LICEO POLIVALENTE MANUEL RODRIGUEZ LOCAL: 1,6M,1,11,39,20,11,11,0,3,22,3,0,16,3,26,30,31,9,3,118,41,-1,-1,1,13,35,28,11,2,14,14,16,29,73,0.024869810332358924,0.2346083112458888,0.29414635300277153,0.1839139376746301,0.06674005958364748,0.012280869397213588,0.11186223677158583,0.07157842199190384,0.014969094877018951,0.15660693332477746,0.24098572186499237,0.22568543995583012,0.10973666659424926,0.016311247782952065,0.13853076843278553,0.09717412716739421,0.008439192595064933,0.06831243611708931,0.3117325535693676,0.257359126332615,0.09507959958273733,0.011917333546502496,0.10500390329095684,0.1421558549656665,0.0,-2.0,4.0,-8.0,0.0,1.0,-3.0,8.0
METROPOLITANA DE SANTIAGO,TILTIL,LICEO POLIVALENTE MANUEL RODRIGUEZ LOCAL: 1,7M,0,12,26,27,10,20,0,0,11,0,3,12,3,16,29,23,17,3,106,41,-1,-1,1,11,32,26,10,1,12,13,15,19,72,0.024869810332358924,0.2346083112458888,0.29414635300277153,0.1839139376746301,0.06674005958364748,0.012280869397213588,0.11186223677158583,0.07157842199190384,0.014969094877018951,0.15660693332477746,0.24098572186499237,0.22568543995583012,0.10973666659424926,0.016311247782952065,0.13853076843278553,0.09717412716739421,0.008439192595064933,0.06831243611708931,0.3117325535693676,0.257359126332615,0.09507959958273733,0.011917333546502496,0.10500390329095684,0.1421558549656665,-1.0,1.0,-6.0,1.0,0.0,-1.0,8.0,-2.0
METROPOLITANA DE SANTIAGO,TILTIL,LICEO POLIVALENTE MANUEL RODRIGUEZ LOCAL: 1,8M,1,11,29,20,9,18,0,1,14,1,1,10,19,5,25,27,12,4,103,41,-1,-1,1,11,30,25,10,1,12,13,11,24,68,0.024869810332358924,0.2346083112458888,0.29414635300277153,0.1839139376746301,0.06674005958364748,0.012280869397213588,0.11186223677158583,0.07157842199190384,0.014969094877018951,0.15660693332477746,0.24098572186499237,0.22568543995583012,0.10973666659424926,0.016311247782952065,0.13853076843278553,0.09717412716739421,0.008439192595064933,0.06831243611708931,0.3117325535693676,0.257359126332615,0.09507959958273733,0.011917333546502496,0.10500390329095684,0.1421558549656665,0.0,0.0,-1.0,-5.0,-1.0,0.0,6.0,1.0
METROPOLITANA DE SANTIAGO,TILTIL,LICEO POLIVALENTE MANUEL RODRIGUEZ LOCAL: 1,9M,0,14,31,25,15,21,0,0,14,0,4,11,26,6,33,27,10,3,120,41,-1,-1,1,13,35,29,11,2,14,15,15,32,73,0.024869810332358924,0.2346083112458888,0.29414635300277153,0.1839139376746301,0.06674005958364748,0.012280869397213588,0.11186223677158583,0.07157842199190384,0.014969094877018951,0.15660693332477746,0.24098572186499237,0.22568543995583012,0.10973666659424926,0.016311247782952065,0.13853076843278553,0.09717412716739421,0.008439192595064933,0.06831243611708931,0.3117325535693676,0.257359126332615,0.09507959958273733,0.011917333546502496,0.10500390329095684,0.1421558549656665,-1.0,1.0,-4.0,-4.0,4.0,-2.0,7.0,-1.0
METROPOLITANA DE SANTIAGO,TILTIL,LICEO POLIVALENTE MANUEL RODRIGUEZ LOCAL: 2,10V,2,20,54,24,11,15,2,0,16,2,3,12,49,6,39,20,12,2,144,41,-1,-1,2,17,41,34,14,2,17,17,15,55,73,0.024869810332358924,0.2346083112458888,0.29414635300277153,0.1839139376746301,0.06674005958364748,0.012280869397213588,0.11186223677158583,0.07157842199190384,0.014969094877018951,0.15660693332477746,0.24098572186499237,0.22568543995583012,0.10973666659424926,0.016311247782952065,0.13853076843278553,0.09717412716739421,0.008439192595064933,0.06831243611708931,0.3117325535693676,0.257359126332615,0.09507959958273733,0.011917333546502496,0.10500390329095684,0.1421558549656665,0.0,3.0,13.0,-10.0,-3.0,0.0,-2.0,-1.0
METROPOLITANA DE SANTIAGO,TILTIL,LICEO POLIVALENTE MANUEL RODRIGUEZ LOCAL: 2,11V,2,21,34,23,13,10,0,1,12,1,0,8,31,11,46,14,2,3,116,41,-1,-1,1,13,33,28,11,2,14,14,8,42,65,0.024869810332358924,0.2346083112458888,0.29414635300277153,0.1839139376746301,0.06674005958364748,0.012280869397213588,0.11186223677158583,0.07157842199190384,0.014969094877018951,0.15660693332477746,0.24098572186499237,0.22568543995583012,0.10973666659424926,0.016311247782952065,0.13853076843278553,0.09717412716739421,0.008439192595064933,0.06831243611708931,0.3117325535693676,0.257359126332615,0.09507959958273733,0.011917333546502496,0.10500390329095684,0.1421558549656665,1.0,8.0,1.0,-5.0,2.0,-1.0,-4.0,-2.0
METROPOLITANA DE SANTIAGO,TILTIL,LICEO POLIVALENTE MANUEL RODRIGUEZ LOCAL: 2,12V,1,17,33,33,16,9,0,1,21,1,4,13,36,34,23,10,11,1,131,41,-1,-1,2,18,36,30,13,2,16,14,17,70,45,0.024869810332358924,0.2346083112458888,0.29414635300277153,0.1839139376746301,0.06674005958364748,0.012280869397213588,0.11186223677158583,0.07157842199190384,0.014969094877018951,0.15660693332477746,0.24098572186499237,0.22568543995583012,0.10973666659424926,0.016311247782952065,0.13853076843278553,0.09717412716739421,0.008439192595064933,0.06831243611708931,0.3117325535693676,0.257359126332615,0.09507959958273733,0.011917333546502496,0.10500390329095684,0.1421558549656665,-1.0,-1.0,-3.0,3.0,3.0,-1.0,-7.0,7.0
