REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18+,P_EDUARDO ARTES_18+,P_FRANCO ALDO PARISI_18+,P_GABRIEL BORIC_18+,P_JOSE ANTONIO KAST_18+,P_MARCO ENRIQUEZ-OMINAMI_18+,P_NULO BLANCO_18+,P_SEBASTIAN SICHEL_18+,P_YASNA PROVOSTE_18+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DEL MAULE,DUAO,ESCUELA RURAL DUAO,1,1,17,15,39,22,18,1,8,43,9,3,18,18,20,38,34,29,7,164,10,-1,-1,1,22,21,46,17,4,24,29,167,0.007044542593383874,0.1323541256892879,0.12726881147039878,0.2792104957265345,0.10718864957596931,0.027264177229297117,0.14388333391670177,0.17578586379842673,0.0,-5.0,-6.0,-7.0,5.0,5.0,-6.0,14.0
DEL MAULE,DUAO,ESCUELA RURAL DUAO,10,1,6,12,22,8,7,0,0,12,0,6,12,12,13,9,8,7,2,68,10,-1,-1,0,9,9,19,7,2,10,12,69,0.007044542593383874,0.1323541256892879,0.12726881147039878,0.2792104957265345,0.10718864957596931,0.027264177229297117,0.14388333391670177,0.17578586379842673,1.0,-3.0,3.0,3.0,1.0,-2.0,-3.0,0.0
DEL MAULE,DUAO,ESCUELA RURAL DUAO,2,0,22,20,30,11,19,0,0,20,0,2,21,21,24,23,20,6,5,122,10,-1,-1,1,16,16,34,13,3,18,21,122,0.007044542593383874,0.1323541256892879,0.12726881147039878,0.2792104957265345,0.10718864957596931,0.027264177229297117,0.14388333391670177,0.17578586379842673,-1.0,6.0,4.0,-4.0,-2.0,-3.0,1.0,-1.0
DEL MAULE,DUAO,ESCUELA RURAL DUAO,3,2,11,18,35,10,21,1,2,18,3,1,6,20,20,27,26,16,3,118,10,-1,-1,1,15,15,33,13,3,17,21,119,0.007044542593383874,0.1323541256892879,0.12726881147039878,0.2792104957265345,0.10718864957596931,0.027264177229297117,0.14388333391670177,0.17578586379842673,1.0,-4.0,3.0,2.0,-3.0,0.0,4.0,-3.0
DEL MAULE,DUAO,ESCUELA RURAL DUAO,4,1,13,13,36,14,16,1,1,16,2,3,8,12,17,23,30,14,5,111,10,-1,-1,1,15,14,31,12,3,16,19,112,0.007044542593383874,0.1323541256892879,0.12726881147039878,0.2792104957265345,0.10718864957596931,0.027264177229297117,0.14388333391670177,0.17578586379842673,0.0,-2.0,-1.0,5.0,2.0,-1.0,0.0,-3.0
DEL MAULE,DUAO,ESCUELA RURAL DUAO,5,0,22,14,27,12,17,1,1,18,2,0,9,25,24,21,24,7,1,112,10,-1,-1,1,15,14,31,12,3,16,20,111,0.007044542593383874,0.1323541256892879,0.12726881147039878,0.2792104957265345,0.10718864957596931,0.027264177229297117,0.14388333391670177,0.17578586379842673,-1.0,7.0,0.0,-4.0,0.0,-1.0,1.0,-2.0
DEL MAULE,DUAO,ESCUELA RURAL DUAO,6,1,16,11,33,11,17,4,4,19,8,0,8,19,20,28,23,15,3,116,10,-1,-1,1,15,15,32,13,3,17,20,116,0.007044542593383874,0.1323541256892879,0.12726881147039878,0.2792104957265345,0.10718864957596931,0.027264177229297117,0.14388333391670177,0.17578586379842673,0.0,1.0,-4.0,1.0,-2.0,5.0,0.0,-1.0
DEL MAULE,DUAO,ESCUELA RURAL DUAO,7,0,16,17,35,11,19,0,1,22,1,1,9,10,29,36,24,10,2,121,10,-1,-1,1,16,15,34,13,3,18,21,121,0.007044542593383874,0.1323541256892879,0.12726881147039878,0.2792104957265345,0.10718864957596931,0.027264177229297117,0.14388333391670177,0.17578586379842673,-1.0,0.0,2.0,1.0,-2.0,-2.0,1.0,1.0
DEL MAULE,DUAO,ESCUELA RURAL DUAO,8,1,14,11,35,13,15,3,1,20,4,0,6,19,19,30,24,12,3,113,10,-1,-1,1,15,14,32,12,3,16,20,113,0.007044542593383874,0.1323541256892879,0.12726881147039878,0.2792104957265345,0.10718864957596931,0.027264177229297117,0.14388333391670177,0.17578586379842673,0.0,-1.0,-3.0,3.0,1.0,1.0,-1.0,0.0
DEL MAULE,DUAO,ESCUELA RURAL DUAO,9,1,14,14,26,10,15,1,1,12,2,1,6,14,13,25,18,13,4,94,10,-1,-1,1,12,12,26,10,3,14,16,94,0.007044542593383874,0.1323541256892879,0.12726881147039878,0.2792104957265345,0.10718864957596931,0.027264177229297117,0.14388333391670177,0.17578586379842673,0.0,2.0,2.0,0.0,0.0,-1.0,1.0,-4.0
