REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18-29,30-49,50+,P_EDUARDO ARTES_18-29,P_FRANCO ALDO PARISI_18-29,P_GABRIEL BORIC_18-29,P_JOSE ANTONIO KAST_18-29,P_MARCO ENRIQUEZ-OMINAMI_18-29,P_NULO BLANCO_18-29,P_SEBASTIAN SICHEL_18-29,P_YASNA PROVOSTE_18-29,P_EDUARDO ARTES_30-49,P_FRANCO ALDO PARISI_30-49,P_GABRIEL BORIC_30-49,P_JOSE ANTONIO KAST_30-49,P_MARCO ENRIQUEZ-OMINAMI_30-49,P_NULO BLANCO_30-49,P_SEBASTIAN SICHEL_30-49,P_YASNA PROVOSTE_30-49,P_EDUARDO ARTES_50+,P_FRANCO ALDO PARISI_50+,P_GABRIEL BORIC_50+,P_JOSE ANTONIO KAST_50+,P_MARCO ENRIQUEZ-OMINAMI_50+,P_NULO BLANCO_50+,P_SEBASTIAN SICHEL_50+,P_YASNA PROVOSTE_50+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE COQUIMBO,MONTE PATRIA,COLEGIO CERRO GUAYAQUIL,10M,2,25,18,16,5,8,0,2,19,2,2,5,25,5,27,20,5,6,95,46,-1,-1,2,21,19,17,8,2,7,19,7,30,58,0.03142128085972375,0.4864594332799488,0.2199201959652004,0.1589572235859035,0.05225787739962167,0.003157111499248799,0.022038621538295458,0.02578825587205774,0.02437080444744677,0.28320058265820086,0.22909166467666828,0.19205135001389825,0.08514533400560752,0.012698430817482526,0.05075538105012466,0.1226864523305712,0.020177533444977126,0.1512030830770044,0.18256061337755064,0.18409868457473605,0.08076876103520705,0.03390257134175309,0.09216853154590207,0.25512022160286957,0.0,4.0,-1.0,-1.0,-3.0,0.0,1.0,0.0
DE COQUIMBO,MONTE PATRIA,COLEGIO CERRO GUAYAQUIL,11M,2,19,30,15,8,6,1,2,18,3,1,10,9,18,42,14,7,0,101,46,-1,-1,2,23,20,19,8,2,7,20,11,27,63,0.03142128085972375,0.4864594332799488,0.2199201959652004,0.1589572235859035,0.05225787739962167,0.003157111499248799,0.022038621538295458,0.02578825587205774,0.02437080444744677,0.28320058265820086,0.22909166467666828,0.19205135001389825,0.08514533400560752,0.012698430817482526,0.05075538105012466,0.1226864523305712,0.020177533444977126,0.1512030830770044,0.18256061337755064,0.18409868457473605,0.08076876103520705,0.03390257134175309,0.09216853154590207,0.25512022160286957,0.0,-4.0,10.0,-4.0,0.0,1.0,-1.0,-2.0
DE COQUIMBO,MONTE PATRIA,COLEGIO CERRO GUAYAQUIL,12M,1,26,18,21,5,5,2,0,19,2,1,12,11,34,23,11,5,0,97,46,-1,-1,2,25,20,18,8,2,6,16,13,45,39,0.03142128085972375,0.4864594332799488,0.2199201959652004,0.1589572235859035,0.05225787739962167,0.003157111499248799,0.022038621538295458,0.02578825587205774,0.02437080444744677,0.28320058265820086,0.22909166467666828,0.19205135001389825,0.08514533400560752,0.012698430817482526,0.05075538105012466,0.1226864523305712,0.020177533444977126,0.1512030830770044,0.18256061337755064,0.18409868457473605,0.08076876103520705,0.03390257134175309,0.09216853154590207,0.25512022160286957,-1.0,1.0,-2.0,3.0,-3.0,0.0,-1.0,3.0
DE COQUIMBO,MONTE PATRIA,COLEGIO CERRO GUAYAQUIL,13M,0,17,24,24,12,3,0,1,18,1,2,2,16,47,22,6,3,1,99,46,-1,-1,2,25,21,19,8,2,6,16,4,63,32,0.03142128085972375,0.4864594332799488,0.2199201959652004,0.1589572235859035,0.05225787739962167,0.003157111499248799,0.022038621538295458,0.02578825587205774,0.02437080444744677,0.28320058265820086,0.22909166467666828,0.19205135001389825,0.08514533400560752,0.012698430817482526,0.05075538105012466,0.1226864523305712,0.020177533444977126,0.1512030830770044,0.18256061337755064,0.18409868457473605,0.08076876103520705,0.03390257134175309,0.09216853154590207,0.25512022160286957,-2.0,-8.0,3.0,5.0,4.0,-1.0,-3.0,2.0
DE COQUIMBO,MONTE PATRIA,COLEGIO CERRO GUAYAQUIL,14M,2,13,23,22,10,5,0,1,17,1,0,4,12,40,20,12,4,1,93,46,-1,-1,2,22,20,17,8,2,6,16,4,52,37,0.03142128085972375,0.4864594332799488,0.2199201959652004,0.1589572235859035,0.05225787739962167,0.003157111499248799,0.022038621538295458,0.02578825587205774,0.02437080444744677,0.28320058265820086,0.22909166467666828,0.19205135001389825,0.08514533400560752,0.012698430817482526,0.05075538105012466,0.1226864523305712,0.020177533444977126,0.1512030830770044,0.18256061337755064,0.18409868457473605,0.08076876103520705,0.03390257134175309,0.09216853154590207,0.25512022160286957,0.0,-9.0,3.0,5.0,2.0,-1.0,-1.0,1.0
DE COQUIMBO,MONTE PATRIA,COLEGIO CERRO GUAYAQUIL,15M,4,26,24,15,14,14,0,2,8,2,3,9,21,31,19,13,10,1,107,46,-1,-1,2,27,22,20,9,2,7,18,12,52,43,0.03142128085972375,0.4864594332799488,0.2199201959652004,0.1589572235859035,0.05225787739962167,0.003157111499248799,0.022038621538295458,0.02578825587205774,0.02437080444744677,0.28320058265820086,0.22909166467666828,0.19205135001389825,0.08514533400560752,0.012698430817482526,0.05075538105012466,0.1226864523305712,0.020177533444977126,0.1512030830770044,0.18256061337755064,0.18409868457473605,0.08076876103520705,0.03390257134175309,0.09216853154590207,0.25512022160286957,2.0,-1.0,2.0,-5.0,5.0,0.0,7.0,-10.0
DE COQUIMBO,MONTE PATRIA,COLEGIO CERRO GUAYAQUIL,1M,3,17,19,19,11,5,0,1,21,1,0,13,0,2,19,34,13,15,96,46,-1,-1,2,19,18,17,8,3,8,21,13,2,81,0.03142128085972375,0.4864594332799488,0.2199201959652004,0.1589572235859035,0.05225787739962167,0.003157111499248799,0.022038621538295458,0.02578825587205774,0.02437080444744677,0.28320058265820086,0.22909166467666828,0.19205135001389825,0.08514533400560752,0.012698430817482526,0.05075538105012466,0.1226864523305712,0.020177533444977126,0.1512030830770044,0.18256061337755064,0.18409868457473605,0.08076876103520705,0.03390257134175309,0.09216853154590207,0.25512022160286957,1.0,-2.0,1.0,2.0,3.0,-2.0,-3.0,0.0
DE COQUIMBO,MONTE PATRIA,COLEGIO CERRO GUAYAQUIL,2M,2,15,9,10,3,10,0,1,18,1,2,6,3,1,20,17,16,3,68,46,-1,-1,1,14,13,12,5,2,6,15,8,4,56,0.03142128085972375,0.4864594332799488,0.2199201959652004,0.1589572235859035,0.05225787739962167,0.003157111499248799,0.022038621538295458,0.02578825587205774,0.02437080444744677,0.28320058265820086,0.22909166467666828,0.19205135001389825,0.08514533400560752,0.012698430817482526,0.05075538105012466,0.1226864523305712,0.020177533444977126,0.1512030830770044,0.18256061337755064,0.18409868457473605,0.08076876103520705,0.03390257134175309,0.09216853154590207,0.25512022160286957,1.0,1.0,-4.0,-2.0,-2.0,-1.0,4.0,3.0
DE COQUIMBO,MONTE PATRIA,COLEGIO CERRO GUAYAQUIL,3M,1,17,18,20,4,6,1,2,17,3,3,7,3,3,32,23,10,5,86,46,-1,-1,2,17,16,16,7,2,7,19,10,6,70,0.03142128085972375,0.4864594332799488,0.2199201959652004,0.1589572235859035,0.05225787739962167,0.003157111499248799,0.022038621538295458,0.02578825587205774,0.02437080444744677,0.28320058265820086,0.22909166467666828,0.19205135001389825,0.08514533400560752,0.012698430817482526,0.05075538105012466,0.1226864523305712,0.020177533444977126,0.1512030830770044,0.18256061337755064,0.18409868457473605,0.08076876103520705,0.03390257134175309,0.09216853154590207,0.25512022160286957,-1.0,0.0,2.0,4.0,-3.0,1.0,-1.0,-2.0
DE COQUIMBO,MONTE PATRIA,COLEGIO CERRO GUAYAQUIL,4M,2,19,22,12,7,7,0,1,19,1,1,5,4,4,36,23,13,3,89,46,-1,-1,2,17,17,16,7,3,7,20,6,8,75,0.03142128085972375,0.4864594332799488,0.2199201959652004,0.1589572235859035,0.05225787739962167,0.003157111499248799,0.022038621538295458,0.02578825587205774,0.02437080444744677,0.28320058265820086,0.22909166467666828,0.19205135001389825,0.08514533400560752,0.012698430817482526,0.05075538105012466,0.1226864523305712,0.020177533444977126,0.1512030830770044,0.18256061337755064,0.18409868457473605,0.08076876103520705,0.03390257134175309,0.09216853154590207,0.25512022160286957,0.0,2.0,5.0,-4.0,0.0,-2.0,0.0,-1.0
DE COQUIMBO,MONTE PATRIA,COLEGIO CERRO GUAYAQUIL,5M,1,20,11,15,8,6,1,1,15,2,0,11,1,15,15,25,8,3,78,46,-1,-1,2,18,15,14,6,2,6,15,11,16,51,0.03142128085972375,0.4864594332799488,0.2199201959652004,0.1589572235859035,0.05225787739962167,0.003157111499248799,0.022038621538295458,0.02578825587205774,0.02437080444744677,0.28320058265820086,0.22909166467666828,0.19205135001389825,0.08514533400560752,0.012698430817482526,0.05075538105012466,0.1226864523305712,0.020177533444977126,0.1512030830770044,0.18256061337755064,0.18409868457473605,0.08076876103520705,0.03390257134175309,0.09216853154590207,0.25512022160286957,-1.0,2.0,-4.0,1.0,2.0,0.0,0.0,0.0
DE COQUIMBO,MONTE PATRIA,COLEGIO CERRO GUAYAQUIL,6M,0,15,9,18,2,8,0,3,21,3,1,2,3,15,24,18,6,7,76,46,-1,-1,2,15,15,14,6,2,6,16,3,18,55,0.03142128085972375,0.4864594332799488,0.2199201959652004,0.1589572235859035,0.05225787739962167,0.003157111499248799,0.022038621538295458,0.02578825587205774,0.02437080444744677,0.28320058265820086,0.22909166467666828,0.19205135001389825,0.08514533400560752,0.012698430817482526,0.05075538105012466,0.1226864523305712,0.020177533444977126,0.1512030830770044,0.18256061337755064,0.18409868457473605,0.08076876103520705,0.03390257134175309,0.09216853154590207,0.25512022160286957,-2.0,0.0,-6.0,4.0,-4.0,1.0,2.0,5.0
DE COQUIMBO,MONTE PATRIA,COLEGIO CERRO GUAYAQUIL,7M,5,22,11,17,7,9,0,1,12,1,1,5,3,15,33,15,8,4,84,46,-1,-1,2,17,16,15,7,2,7,18,6,18,60,0.03142128085972375,0.4864594332799488,0.2199201959652004,0.1589572235859035,0.05225787739962167,0.003157111499248799,0.022038621538295458,0.02578825587205774,0.02437080444744677,0.28320058265820086,0.22909166467666828,0.19205135001389825,0.08514533400560752,0.012698430817482526,0.05075538105012466,0.1226864523305712,0.020177533444977126,0.1512030830770044,0.18256061337755064,0.18409868457473605,0.08076876103520705,0.03390257134175309,0.09216853154590207,0.25512022160286957,3.0,5.0,-5.0,2.0,0.0,-1.0,2.0,-6.0
DE COQUIMBO,MONTE PATRIA,COLEGIO CERRO GUAYAQUIL,8M,1,17,19,16,2,2,1,0,14,1,1,6,3,17,20,15,7,2,72,46,-1,-1,2,16,14,13,6,2,5,14,7,20,44,0.03142128085972375,0.4864594332799488,0.2199201959652004,0.1589572235859035,0.05225787739962167,0.003157111499248799,0.022038621538295458,0.02578825587205774,0.02437080444744677,0.28320058265820086,0.22909166467666828,0.19205135001389825,0.08514533400560752,0.012698430817482526,0.05075538105012466,0.1226864523305712,0.020177533444977126,0.1512030830770044,0.18256061337755064,0.18409868457473605,0.08076876103520705,0.03390257134175309,0.09216853154590207,0.25512022160286957,-1.0,1.0,5.0,3.0,-4.0,-1.0,-3.0,0.0
DE COQUIMBO,MONTE PATRIA,COLEGIO CERRO GUAYAQUIL,9M,1,17,13,16,7,8,2,1,10,3,0,8,8,13,21,13,11,1,75,46,-1,-1,2,17,15,14,6,2,5,14,8,21,46,0.03142128085972375,0.4864594332799488,0.2199201959652004,0.1589572235859035,0.05225787739962167,0.003157111499248799,0.022038621538295458,0.02578825587205774,0.02437080444744677,0.28320058265820086,0.22909166467666828,0.19205135001389825,0.08514533400560752,0.012698430817482526,0.05075538105012466,0.1226864523305712,0.020177533444977126,0.1512030830770044,0.18256061337755064,0.18409868457473605,0.08076876103520705,0.03390257134175309,0.09216853154590207,0.25512022160286957,-1.0,0.0,-2.0,2.0,1.0,1.0,3.0,-4.0
DE COQUIMBO,MONTE PATRIA,COLEGIO REPUBLICA DE CHILE,10V,2,17,17,17,9,9,2,2,15,4,2,11,23,3,21,13,10,1,90,46,-1,-1,2,22,18,17,7,2,6,16,13,26,45,0.03142128085972375,0.4864594332799488,0.2199201959652004,0.1589572235859035,0.05225787739962167,0.003157111499248799,0.022038621538295458,0.02578825587205774,0.02437080444744677,0.28320058265820086,0.22909166467666828,0.19205135001389825,0.08514533400560752,0.012698430817482526,0.05075538105012466,0.1226864523305712,0.020177533444977126,0.1512030830770044,0.18256061337755064,0.18409868457473605,0.08076876103520705,0.03390257134175309,0.09216853154590207,0.25512022160286957,0.0,-5.0,-1.0,0.0,2.0,2.0,3.0,-1.0
DE COQUIMBO,MONTE PATRIA,COLEGIO REPUBLICA DE CHILE,11V,4,32,21,21,7,2,1,2,16,3,1,14,24,8,28,20,7,4,106,46,-1,-1,3,25,22,19,8,3,7,19,15,32,59,0.03142128085972375,0.4864594332799488,0.2199201959652004,0.1589572235859035,0.05225787739962167,0.003157111499248799,0.022038621538295458,0.02578825587205774,0.02437080444744677,0.28320058265820086,0.22909166467666828,0.19205135001389825,0.08514533400560752,0.012698430817482526,0.05075538105012466,0.1226864523305712,0.020177533444977126,0.1512030830770044,0.18256061337755064,0.18409868457473605,0.08076876103520705,0.03390257134175309,0.09216853154590207,0.25512022160286957,1.0,7.0,-1.0,2.0,-1.0,0.0,-5.0,-3.0
