REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18+,P_EDUARDO ARTES_18+,P_FRANCO ALDO PARISI_18+,P_GABRIEL BORIC_18+,P_JOSE ANTONIO KAST_18+,P_MARCO ENRIQUEZ-OMINAMI_18+,P_NULO BLANCO_18+,P_SEBASTIAN SICHEL_18+,P_YASNA PROVOSTE_18+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE ATACAMA,PALOMAR,ESCUELA JESUS FERNANDEZ HIDALGO,1,1,44,30,28,11,12,2,1,11,3,17,14,15,88,2,4,0,0,140,25,-1,-1,2,39,33,27,8,1,10,20,140,0.01485907735461872,0.27755548827054444,0.23485812643703985,0.18936672254723436,0.05970580771720786,0.00982013649627334,0.07215691387238021,0.14167772730470118,-1.0,5.0,-3.0,1.0,3.0,2.0,2.0,-9.0
DE ATACAMA,PALOMAR,ESCUELA JESUS FERNANDEZ HIDALGO,10,3,56,40,27,9,16,0,0,21,0,3,63,32,32,33,7,2,0,172,25,-1,-1,3,48,40,33,10,2,12,24,172,0.01485907735461872,0.27755548827054444,0.23485812643703985,0.18936672254723436,0.05970580771720786,0.00982013649627334,0.07215691387238021,0.14167772730470118,0.0,8.0,0.0,-6.0,-1.0,-2.0,4.0,-3.0
DE ATACAMA,PALOMAR,ESCUELA JESUS FERNANDEZ HIDALGO,11,5,38,37,40,12,12,0,0,25,0,3,49,34,43,27,8,5,1,169,25,-1,-1,2,47,40,32,10,2,12,24,170,0.01485907735461872,0.27755548827054444,0.23485812643703985,0.18936672254723436,0.05970580771720786,0.00982013649627334,0.07215691387238021,0.14167772730470118,3.0,-9.0,-3.0,8.0,2.0,-2.0,0.0,1.0
DE ATACAMA,PALOMAR,ESCUELA JESUS FERNANDEZ HIDALGO,12,4,48,38,20,4,13,2,0,22,2,0,42,38,30,21,13,6,0,151,25,-1,-1,2,42,35,29,9,2,11,21,150,0.01485907735461872,0.27755548827054444,0.23485812643703985,0.18936672254723436,0.05970580771720786,0.00982013649627334,0.07215691387238021,0.14167772730470118,2.0,6.0,3.0,-9.0,-5.0,0.0,2.0,1.0
DE ATACAMA,PALOMAR,ESCUELA JESUS FERNANDEZ HIDALGO,13,1,36,45,35,10,6,0,6,23,6,4,48,24,41,21,16,6,2,162,25,-1,-1,2,45,38,31,10,1,12,23,162,0.01485907735461872,0.27755548827054444,0.23485812643703985,0.18936672254723436,0.05970580771720786,0.00982013649627334,0.07215691387238021,0.14167772730470118,-1.0,-9.0,7.0,4.0,0.0,5.0,-6.0,0.0
DE ATACAMA,PALOMAR,ESCUELA JESUS FERNANDEZ HIDALGO,14,0,46,46,38,15,9,0,1,26,1,1,55,39,43,30,10,3,1,181,25,-1,-1,3,50,42,34,11,2,13,26,182,0.01485907735461872,0.27755548827054444,0.23485812643703985,0.18936672254723436,0.05970580771720786,0.00982013649627334,0.07215691387238021,0.14167772730470118,-3.0,-4.0,4.0,4.0,4.0,-1.0,-4.0,0.0
DE ATACAMA,PALOMAR,ESCUELA JESUS FERNANDEZ HIDALGO,15,2,50,46,36,12,14,0,0,15,0,4,45,45,37,23,15,3,3,175,25,-1,-1,3,48,41,33,10,2,13,25,175,0.01485907735461872,0.27755548827054444,0.23485812643703985,0.18936672254723436,0.05970580771720786,0.00982013649627334,0.07215691387238021,0.14167772730470118,-1.0,2.0,5.0,3.0,2.0,-2.0,1.0,-10.0
DE ATACAMA,PALOMAR,ESCUELA JESUS FERNANDEZ HIDALGO,16,1,51,41,18,8,20,0,1,20,1,3,47,34,48,21,4,2,1,160,25,-1,-1,2,44,38,30,10,2,11,23,160,0.01485907735461872,0.27755548827054444,0.23485812643703985,0.18936672254723436,0.05970580771720786,0.00982013649627334,0.07215691387238021,0.14167772730470118,-1.0,7.0,3.0,-12.0,-2.0,-1.0,9.0,-3.0
DE ATACAMA,PALOMAR,ESCUELA JESUS FERNANDEZ HIDALGO,17,2,50,34,26,11,13,0,0,29,0,5,52,34,39,25,5,5,0,165,25,-1,-1,2,46,39,31,10,2,12,23,165,0.01485907735461872,0.27755548827054444,0.23485812643703985,0.18936672254723436,0.05970580771720786,0.00982013649627334,0.07215691387238021,0.14167772730470118,0.0,4.0,-5.0,-5.0,1.0,-2.0,1.0,6.0
DE ATACAMA,PALOMAR,ESCUELA JESUS FERNANDEZ HIDALGO,18,3,36,43,31,7,8,0,1,32,1,8,38,34,33,31,11,5,1,161,25,-1,-1,2,45,38,30,10,1,12,23,161,0.01485907735461872,0.27755548827054444,0.23485812643703985,0.18936672254723436,0.05970580771720786,0.00982013649627334,0.07215691387238021,0.14167772730470118,1.0,-9.0,5.0,1.0,-3.0,0.0,-4.0,9.0
