REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE
DE ARICA Y PARINACOTA,ARICA,COLEGIO JUAN PABLO SEGUNDO,18M-32M,0,31,20,46,12,16,0,0,16,0,3,11,7,8,32,38,27,15,141,271,0.52,-0.28399665636520083,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO JUAN PABLO SEGUNDO,19M-52M,3,26,21,47,10,15,0,0,16,0,4,7,11,21,33,35,18,9,138,271,0.61,-0.21467016498923297,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO JUAN PABLO SEGUNDO,20M-53M,2,21,35,56,8,20,1,3,15,4,7,13,9,20,40,40,25,7,161,271,0.08,-1.0969100130080565,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO JUAN PABLO SEGUNDO,22M-34M,1,30,18,50,6,14,0,1,19,1,4,16,3,13,37,33,22,11,139,271,0.82,-0.08618614761628333,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO JUAN PABLO SEGUNDO,24M-35M,2,26,40,47,4,18,0,2,18,2,5,12,6,11,40,41,37,5,157,271,0.13,-0.8860566476931632,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO JUAN PABLO SEGUNDO,28M-62M,1,29,28,58,14,9,1,0,13,1,4,12,12,27,30,26,31,11,153,271,0.24,-0.619788758288394,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO JUAN PABLO SEGUNDO,29M-267,1,25,25,37,5,5,0,1,15,1,3,17,8,22,18,26,16,4,114,271,0.69,-0.16115090926274472,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO JUAN PABLO SEGUNDO,30M-68M,2,31,20,40,5,15,0,1,13,1,0,13,8,12,33,34,17,10,127,271,0.87,-0.060480747381381476,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO JUAN PABLO SEGUNDO,31M-165M,2,38,20,47,5,13,0,4,14,4,2,15,18,29,25,29,21,5,143,271,0.39,-0.4089353929735008,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO JUAN PABLO SEGUNDO,33M-79M,1,31,24,38,6,19,0,0,13,0,5,12,21,2,33,36,16,7,132,271,0.62,-0.20760831050174613,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO MIRAMAR,116V-117V,2,37,38,31,5,12,0,1,14,1,3,22,31,10,37,24,11,3,140,271,0.36,-0.44369749923271273,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO MIRAMAR,118V-119V,1,27,28,42,7,11,1,0,12,1,8,19,35,4,25,19,11,8,129,271,0.98,-0.00877392430750515,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO MIRAMAR,120V-121V,2,37,34,42,3,12,1,1,17,2,5,14,40,7,29,29,19,6,149,271,0.51,-0.2924298239020636,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO MIRAMAR,122V-123V,4,35,39,37,6,14,0,0,15,0,7,34,25,8,31,28,12,5,150,271,0.21,-0.6777807052660807,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO MIRAMAR,124V-125V,2,32,33,45,7,6,1,1,13,2,1,53,6,7,31,19,17,6,140,271,0.58,-0.23657200643706275,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO MIRAMAR,126V-127V,1,37,25,46,7,13,2,1,22,3,5,60,13,7,23,24,17,5,154,271,0.3,-0.5228787452803376,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO MIRAMAR,128V-129V,2,39,22,34,8,9,0,0,17,0,7,59,5,8,19,23,9,1,131,271,0.6,-0.2218487496163564,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO MIRAMAR,130V-131V,1,41,43,38,8,11,0,2,15,2,4,54,11,10,34,32,9,5,159,271,0.67,-0.17392519729917355,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO MIRAMAR,132V-133V,4,32,33,25,11,14,0,3,13,3,5,54,4,7,26,29,8,2,135,271,0.05,-1.3010299956639813,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO MIRAMAR,134V-135V,0,34,29,40,13,19,3,0,21,3,5,51,5,10,31,30,23,4,159,271,0.19,-0.721246399047171,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO MIRAMAR,136V-137V,0,30,35,38,9,14,0,0,9,0,4,46,8,7,22,23,21,4,135,271,0.32,-0.494850021680094,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO MIRAMAR,138V-139V,0,38,33,40,1,7,0,1,12,1,3,54,5,3,25,27,13,2,132,271,0.08,-1.0969100130080565,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO MIRAMAR,140V-141V,3,27,37,33,3,6,0,1,17,1,5,40,10,6,20,23,20,3,127,271,0.1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,213V,2,12,14,18,3,1,0,0,5,0,2,16,10,10,11,4,2,0,55,271,0.53,-0.27572413039921095,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,214V,1,14,8,28,3,3,0,0,11,0,2,10,6,21,9,18,2,0,68,271,0.12,-0.9208187539523752,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,216V-217V,1,46,24,63,10,10,1,0,11,1,1,33,23,42,25,24,13,5,166,271,0.49,-0.3098039199714863,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,218V,2,34,12,30,4,3,0,0,8,0,0,25,23,25,5,10,2,3,93,271,0.45,-0.3467874862246563,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,219V,1,42,12,36,3,1,0,2,6,2,2,20,13,33,18,15,1,1,103,271,0.006,-2.221848749616356,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,220V,1,18,12,22,4,9,1,0,3,1,0,20,10,18,13,6,3,0,70,271,0.47,-0.3279021420642826,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,221V-261V,3,34,34,52,5,18,1,8,15,9,4,33,37,39,26,18,11,2,170,271,0.0005,-3.3010299956639813,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,222V,3,22,13,38,6,11,0,1,9,1,2,12,17,38,15,11,5,3,103,271,0.25,-0.6020599913279624,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,223V,4,27,18,24,3,3,1,1,9,2,2,12,24,23,13,8,6,2,90,271,0.07,-1.154901959985743,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,224V,1,24,11,31,7,6,0,1,6,1,3,17,20,24,16,7,0,1,87,271,0.42,-0.37675070960209955,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,225V,1,20,12,29,7,8,0,1,8,1,2,15,11,23,10,19,5,2,86,271,0.72,-0.14266750356873156,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,226V,4,35,16,27,3,13,0,0,4,0,2,16,21,33,16,11,2,1,102,271,0.025,-1.6020599913279623,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,227V,0,26,23,28,3,6,0,0,11,0,3,15,16,27,13,17,3,3,97,271,0.81,-0.09151498112135022,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,228V-259V,4,52,30,59,4,11,0,1,9,1,1,23,53,42,28,15,6,2,170,271,0.23,-0.638272163982407,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,229V,1,19,10,45,6,8,0,1,10,1,1,18,21,33,15,8,4,0,100,271,0.03,-1.5228787452803376,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COLEGIO SAUCACHE,231V-233V,4,45,30,48,2,11,0,0,9,0,8,28,43,31,24,8,7,0,149,271,0.22,-0.6575773191777937,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 1,174V,1,20,14,20,6,0,0,0,6,0,2,11,11,21,12,5,5,0,67,271,0.17,-0.769551078621726,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 1,175V,2,23,14,32,2,3,1,1,8,2,2,19,13,27,8,10,5,2,86,271,0.36,-0.44369749923271273,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 1,176V-242V,2,53,33,38,7,10,1,5,11,6,7,30,33,27,26,26,8,3,160,271,0.08,-1.0969100130080565,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 1,177V-245V,1,46,30,55,7,8,0,0,17,0,4,28,42,36,26,20,6,2,164,271,0.84,-0.07572071393811836,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 1,178V-249V,2,51,26,48,12,11,1,0,7,1,5,25,41,34,21,19,12,1,158,271,0.28,-0.5528419686577808,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 1,179V,1,17,11,27,3,6,0,0,4,0,2,16,10,19,10,3,7,2,69,271,0.81,-0.09151498112135022,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 1,180V-265,0,42,18,39,2,8,1,1,9,2,4,37,16,24,17,16,6,1,120,271,0.21,-0.6777807052660807,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 1,181V,2,25,10,15,7,3,1,1,7,2,2,23,8,19,10,4,5,1,71,271,0.09,-1.0457574905606752,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 2,182V,2,15,6,18,3,6,0,0,7,0,1,21,8,17,6,3,0,1,57,271,0.28,-0.5528419686577808,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 2,183V,0,16,12,9,5,3,0,0,6,0,1,19,10,9,6,2,3,1,51,271,0.6,-0.2218487496163564,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 2,184V,2,25,10,25,2,2,1,1,6,2,2,27,12,16,6,7,2,3,74,271,0.2,-0.6989700043360187,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 2,185V-246V,2,41,31,48,13,14,1,3,11,4,3,26,32,47,21,19,13,3,164,271,0.39,-0.4089353929735008,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 2,187V-251V,2,39,23,48,6,13,0,2,18,2,3,27,24,28,32,19,12,6,151,271,0.81,-0.09151498112135022,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 2,188V-200V,2,42,34,59,6,12,0,1,11,1,4,40,14,53,20,21,15,0,167,271,0.91,-0.040958607678906384,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 2,189V,2,31,27,31,5,6,0,1,6,1,3,23,19,40,14,7,2,2,109,271,0.88,-0.05551732784983137,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,COMPLEJO DEPORTIVO SAUCACHE UNIVERSIDAD DE TARAPACA SEDE 2,190V-239V,5,45,41,49,2,11,0,0,13,0,3,31,39,41,24,19,8,2,166,271,0.11,-0.958607314841775,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-10 GENERAL JOSE MIGUEL CARRERA,191V-257V,2,55,44,47,8,11,0,2,10,2,1,36,32,50,30,23,6,1,179,271,0.5,-0.3010299956639812,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-10 GENERAL JOSE MIGUEL CARRERA,192V,1,21,14,23,3,5,0,0,7,0,4,19,16,19,8,6,2,0,74,271,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-10 GENERAL JOSE MIGUEL CARRERA,193V,1,21,12,18,5,4,0,0,3,0,1,22,15,13,5,3,5,0,64,271,0.95,-0.022276394711152253,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-10 GENERAL JOSE MIGUEL CARRERA,194V,1,20,12,13,6,8,0,0,4,0,2,21,12,13,8,2,2,4,64,271,0.26,-0.585026652029182,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-10 GENERAL JOSE MIGUEL CARRERA,195V,0,27,16,18,1,2,0,0,5,0,1,19,16,22,4,5,2,0,69,271,0.64,-0.1938200260161128,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-10 GENERAL JOSE MIGUEL CARRERA,196V,2,23,10,13,4,3,0,1,3,1,2,22,8,16,7,4,0,0,59,271,0.47,-0.3279021420642826,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-10 GENERAL JOSE MIGUEL CARRERA,197V,1,24,11,29,4,3,1,1,8,2,1,22,10,25,10,9,4,1,82,271,0.52,-0.28399665636520083,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-10 GENERAL JOSE MIGUEL CARRERA,198V,2,27,15,21,2,4,0,1,4,1,3,16,11,20,11,8,3,4,76,271,0.48,-0.3187587626244128,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-10 GENERAL JOSE MIGUEL CARRERA,199V-253V,3,56,37,51,4,7,1,1,14,2,2,34,31,46,25,26,8,2,174,271,0.3,-0.5228787452803376,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-10 GENERAL JOSE MIGUEL CARRERA,201V,1,15,24,32,1,6,0,1,9,1,3,19,19,17,15,10,5,1,89,271,0.1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-10 GENERAL JOSE MIGUEL CARRERA,202V,3,14,12,21,3,8,0,1,3,1,1,12,11,15,10,10,6,0,65,271,0.15,-0.8239087409443188,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-10 GENERAL JOSE MIGUEL CARRERA,203V,0,20,15,25,3,8,0,0,4,0,3,12,18,16,13,9,3,1,75,271,0.94,-0.026872146400301365,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-10 GENERAL JOSE MIGUEL CARRERA,204V,0,21,11,20,1,4,0,1,7,1,1,16,13,19,7,7,2,0,65,271,0.78,-0.10790539730951958,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-10 GENERAL JOSE MIGUEL CARRERA,205V-262V,1,37,35,47,14,8,1,1,12,2,4,32,26,46,25,13,8,2,156,271,0.41,-0.38721614328026455,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-10 GENERAL JOSE MIGUEL CARRERA,206V,0,14,14,24,1,6,0,0,4,0,0,17,17,11,4,11,1,2,63,271,0.7,-0.1549019599857432,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-4 REPUBLICA DE ISRAEL,102V-103V,2,39,33,39,7,7,1,3,18,4,1,10,43,4,22,41,24,4,149,271,0.17,-0.769551078621726,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-4 REPUBLICA DE ISRAEL,104V-105V,3,36,36,40,12,15,0,2,20,2,7,14,59,8,29,29,15,3,164,271,0.34,-0.46852108295774486,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-4 REPUBLICA DE ISRAEL,106V-107V,5,51,34,31,8,14,0,2,9,2,8,28,26,8,34,32,10,8,154,271,0.03,-1.5228787452803376,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-4 REPUBLICA DE ISRAEL,108V-109V,0,50,33,41,8,7,0,1,16,1,8,55,9,5,25,31,17,6,156,271,0.44,-0.3565473235138126,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-4 REPUBLICA DE ISRAEL,110V-111V,2,33,27,37,13,11,1,1,13,2,2,42,13,7,30,36,14,4,138,271,0.73,-0.1366771398795441,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-4 REPUBLICA DE ISRAEL,112V-113V,3,42,29,29,10,7,0,1,15,1,3,21,44,8,22,23,12,2,136,271,0.22,-0.6575773191777937,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-4 REPUBLICA DE ISRAEL,114V-115V,1,28,25,52,8,9,1,1,17,2,5,18,44,8,22,29,9,7,142,271,0.54,-0.26760624017703144,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-4 REPUBLICA DE ISRAEL,65V-66V,3,27,33,40,4,8,1,0,15,1,6,15,36,7,19,25,15,8,131,271,0.45,-0.3467874862246563,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-4 REPUBLICA DE ISRAEL,67V-68V,1,37,26,35,10,15,0,1,17,1,7,18,50,1,28,19,14,5,142,271,0.77,-0.11350927482751812,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-4 REPUBLICA DE ISRAEL,69V-70V,1,36,23,57,8,13,2,0,16,2,6,9,43,9,23,37,22,7,156,271,0.93,-0.03151705144606486,-1,-1,-1,-1,-1,-1,-1,-1
DE ARICA Y PARINACOTA,ARICA,ESCUELA D-4 REPUBLICA DE ISRAEL,71V-72V,1,48,24,44,9,15,1,4,17,5,4,18,44,11,29,29,20,8,163,271,0.17,-0.769551078621726,-1,-1,-1,-1,-1,-1,-1,-1
