REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19 H,18-19 M,20-29 H,20-29 M,30-39 H,30-39 M,40-49 H,40-49 M,50-59 H,50-59 M,60-69 H,60-69 M,70-79 H,70-79 M,80+ H,80+ M,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,H,M,P_EDUARDO ARTES_H,P_FRANCO ALDO PARISI_H,P_GABRIEL BORIC_H,P_JOSE ANTONIO KAST_H,P_MARCO ENRIQUEZ-OMINAMI_H,P_NULO BLANCO_H,P_SEBASTIAN SICHEL_H,P_YASNA PROVOSTE_H,P_EDUARDO ARTES_M,P_FRANCO ALDO PARISI_M,P_GABRIEL BORIC_M,P_JOSE ANTONIO KAST_M,P_MARCO ENRIQUEZ-OMINAMI_M,P_NULO BLANCO_M,P_SEBASTIAN SICHEL_M,P_YASNA PROVOSTE_M,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DEL BIOBIO,SAN CARLOS DE PUREN,ESCUELA BASICA ITILHUE,1,3,23,13,34,10,5,4,2,13,6,0,0,5,8,7,2,7,7,11,20,14,13,6,4,1,2,107,4,-1,-1,2,17,10,38,10,7,8,15,36,71,9.072979194692177e-14,0.24897757412572835,0.1843407867780275,0.343679455244075,0.00010759986217724229,0.00018971245321939057,0.21721036493824847,0.005494506598433274,0.024870332218698617,0.11611877531442605,0.04716761113007952,0.36046559539837847,0.1447695364522502,0.09442249450179199,0.0003733479409054871,0.2118123070434696,1.0,6.0,3.0,-4.0,0.0,-1.0,-3.0,-2.0
DEL BIOBIO,SAN CARLOS DE PUREN,ESCUELA BASICA ITILHUE,2,2,17,11,51,12,9,3,4,18,7,2,2,3,8,5,9,5,7,12,22,15,15,9,10,3,1,127,4,-1,-1,2,20,12,45,12,8,9,19,41,87,9.072979194692177e-14,0.24897757412572835,0.1843407867780275,0.343679455244075,0.00010759986217724229,0.00018971245321939057,0.21721036493824847,0.005494506598433274,0.024870332218698617,0.11611877531442605,0.04716761113007952,0.36046559539837847,0.1447695364522502,0.09442249450179199,0.0003733479409054871,0.2118123070434696,0.0,-3.0,-1.0,6.0,0.0,-1.0,0.0,-1.0
DEL BIOBIO,SAN CARLOS DE PUREN,ESCUELA BASICA ITILHUE,3,1,14,7,33,11,12,5,4,17,9,3,2,6,7,2,7,2,13,13,14,13,8,6,6,2,0,104,4,-1,-1,1,18,11,37,9,6,9,13,42,62,9.072979194692177e-14,0.24897757412572835,0.1843407867780275,0.343679455244075,0.00010759986217724229,0.00018971245321939057,0.21721036493824847,0.005494506598433274,0.024870332218698617,0.11611877531442605,0.04716761113007952,0.36046559539837847,0.1447695364522502,0.09442249450179199,0.0003733479409054871,0.2118123070434696,0.0,-4.0,-4.0,-4.0,2.0,3.0,3.0,4.0
DEL BIOBIO,SAN CARLOS DE PUREN,ESCUELA BASICA ITILHUE,4,0,14,10,24,2,8,0,1,4,1,2,3,8,7,8,3,5,5,6,11,2,2,0,0,1,0,63,4,-1,-1,0,13,9,22,3,2,9,5,41,22,9.072979194692177e-14,0.24897757412572835,0.1843407867780275,0.343679455244075,0.00010759986217724229,0.00018971245321939057,0.21721036493824847,0.005494506598433274,0.024870332218698617,0.11611877531442605,0.04716761113007952,0.36046559539837847,0.1447695364522502,0.09442249450179199,0.0003733479409054871,0.2118123070434696,0.0,1.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0
