REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18-29,40+,P_EDUARDO ARTES_18-29,P_FRANCO ALDO PARISI_18-29,P_GABRIEL BORIC_18-29,P_JOSE ANTONIO KAST_18-29,P_MARCO ENRIQUEZ-OMINAMI_18-29,P_NULO BLANCO_18-29,P_SEBASTIAN SICHEL_18-29,P_YASNA PROVOSTE_18-29,P_EDUARDO ARTES_30-39,P_FRANCO ALDO PARISI_30-39,P_GABRIEL BORIC_30-39,P_JOSE ANTONIO KAST_30-39,P_MARCO ENRIQUEZ-OMINAMI_30-39,P_NULO BLANCO_30-39,P_SEBASTIAN SICHEL_30-39,P_YASNA PROVOSTE_30-39,P_EDUARDO ARTES_40+,P_FRANCO ALDO PARISI_40+,P_GABRIEL BORIC_40+,P_JOSE ANTONIO KAST_40+,P_MARCO ENRIQUEZ-OMINAMI_40+,P_NULO BLANCO_40+,P_SEBASTIAN SICHEL_40+,P_YASNA PROVOSTE_40+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LAS CABRAS,ESCUELA ROMILIO ARELLANO TRONCOSO,31,2,18,49,34,7,13,3,1,24,4,39,40,20,12,15,20,3,2,151,48,-1,-1,2,21,45,32,13,2,18,18,79,52,0.017132453144947886,0.1817003397038623,0.3758265454464986,0.16582925892634204,0.07785653506349455,0.006775363675401525,0.10389058764333287,0.07098891639612034,0.0062152473888438114,0.19367725582223455,0.265038357294025,0.2823258311336536,0.07307801866877492,0.010696172317390963,0.10699874449433237,0.06197037288074477,0.009997358857348492,0.049003545696056514,0.19159945168212567,0.2554009693647424,0.09521175393901561,0.029565986997519278,0.15701358315131822,0.2122073503118739,0.0,-3.0,4.0,2.0,-6.0,2.0,-5.0,6.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LAS CABRAS,ESCUELA ROMILIO ARELLANO TRONCOSO,32,4,23,53,42,16,17,1,2,15,3,14,25,45,25,26,22,15,1,173,48,-1,-1,2,20,44,42,15,3,23,24,39,89,0.017132453144947886,0.1817003397038623,0.3758265454464986,0.16582925892634204,0.07785653506349455,0.006775363675401525,0.10389058764333287,0.07098891639612034,0.0062152473888438114,0.19367725582223455,0.265038357294025,0.2823258311336536,0.07307801866877492,0.010696172317390963,0.10699874449433237,0.06197037288074477,0.009997358857348492,0.049003545696056514,0.19159945168212567,0.2554009693647424,0.09521175393901561,0.029565986997519278,0.15701358315131822,0.2122073503118739,2.0,3.0,9.0,0.0,1.0,0.0,-6.0,-9.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LAS CABRAS,ESCUELA ROMILIO ARELLANO TRONCOSO,3V,3,6,22,35,12,16,3,1,56,4,1,7,7,31,42,43,18,5,154,48,-1,-1,2,10,31,39,14,4,23,31,8,139,0.017132453144947886,0.1817003397038623,0.3758265454464986,0.16582925892634204,0.07785653506349455,0.006775363675401525,0.10389058764333287,0.07098891639612034,0.0062152473888438114,0.19367725582223455,0.265038357294025,0.2823258311336536,0.07307801866877492,0.010696172317390963,0.10699874449433237,0.06197037288074477,0.009997358857348492,0.049003545696056514,0.19159945168212567,0.2554009693647424,0.09521175393901561,0.029565986997519278,0.15701358315131822,0.2122073503118739,1.0,-4.0,-9.0,-4.0,-2.0,0.0,-7.0,25.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LAS CABRAS,ESCUELA ROMILIO ARELLANO TRONCOSO,4V,1,8,30,26,10,11,4,3,36,7,2,11,4,35,22,33,17,5,129,48,-1,-1,1,9,27,32,12,4,19,25,13,112,0.017132453144947886,0.1817003397038623,0.3758265454464986,0.16582925892634204,0.07785653506349455,0.006775363675401525,0.10389058764333287,0.07098891639612034,0.0062152473888438114,0.19367725582223455,0.265038357294025,0.2823258311336536,0.07307801866877492,0.010696172317390963,0.10699874449433237,0.06197037288074477,0.009997358857348492,0.049003545696056514,0.19159945168212567,0.2554009693647424,0.09521175393901561,0.029565986997519278,0.15701358315131822,0.2122073503118739,0.0,-1.0,3.0,-6.0,-2.0,3.0,-8.0,11.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LAS CABRAS,ESCUELA ROMILIO ARELLANO TRONCOSO,5V,1,9,33,42,9,21,4,1,28,5,2,12,2,40,35,30,22,5,148,48,-1,-1,2,9,31,37,14,4,22,29,14,132,0.017132453144947886,0.1817003397038623,0.3758265454464986,0.16582925892634204,0.07785653506349455,0.006775363675401525,0.10389058764333287,0.07098891639612034,0.0062152473888438114,0.19367725582223455,0.265038357294025,0.2823258311336536,0.07307801866877492,0.010696172317390963,0.10699874449433237,0.06197037288074477,0.009997358857348492,0.049003545696056514,0.19159945168212567,0.2554009693647424,0.09521175393901561,0.029565986997519278,0.15701358315131822,0.2122073503118739,-1.0,0.0,2.0,5.0,-5.0,1.0,-1.0,-1.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LAS CABRAS,ESCUELA ROMILIO ARELLANO TRONCOSO,6V,1,6,30,33,13,24,3,2,36,5,1,9,1,40,33,39,20,5,148,48,-1,-1,1,9,30,37,14,4,23,30,10,137,0.017132453144947886,0.1817003397038623,0.3758265454464986,0.16582925892634204,0.07785653506349455,0.006775363675401525,0.10389058764333287,0.07098891639612034,0.0062152473888438114,0.19367725582223455,0.265038357294025,0.2823258311336536,0.07307801866877492,0.010696172317390963,0.10699874449433237,0.06197037288074477,0.009997358857348492,0.049003545696056514,0.19159945168212567,0.2554009693647424,0.09521175393901561,0.029565986997519278,0.15701358315131822,0.2122073503118739,0.0,-3.0,0.0,-4.0,-1.0,1.0,1.0,6.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LAS CABRAS,ESCUELA ROMILIO ARELLANO TRONCOSO,7V,2,8,26,37,14,23,2,2,39,4,3,15,2,32,41,42,12,6,153,48,-1,-1,2,10,33,37,14,4,23,30,18,133,0.017132453144947886,0.1817003397038623,0.3758265454464986,0.16582925892634204,0.07785653506349455,0.006775363675401525,0.10389058764333287,0.07098891639612034,0.0062152473888438114,0.19367725582223455,0.265038357294025,0.2823258311336536,0.07307801866877492,0.010696172317390963,0.10699874449433237,0.06197037288074477,0.009997358857348492,0.049003545696056514,0.19159945168212567,0.2554009693647424,0.09521175393901561,0.029565986997519278,0.15701358315131822,0.2122073503118739,0.0,-2.0,-7.0,0.0,0.0,0.0,0.0,9.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LAS CABRAS,ESCUELA ROMILIO ARELLANO TRONCOSO,8V,3,6,26,32,13,19,3,1,35,4,0,15,22,25,33,23,17,3,138,48,-1,-1,1,12,31,35,12,3,20,24,15,101,0.017132453144947886,0.1817003397038623,0.3758265454464986,0.16582925892634204,0.07785653506349455,0.006775363675401525,0.10389058764333287,0.07098891639612034,0.0062152473888438114,0.19367725582223455,0.265038357294025,0.2823258311336536,0.07307801866877492,0.010696172317390963,0.10699874449433237,0.06197037288074477,0.009997358857348492,0.049003545696056514,0.19159945168212567,0.2554009693647424,0.09521175393901561,0.029565986997519278,0.15701358315131822,0.2122073503118739,2.0,-6.0,-5.0,-3.0,1.0,1.0,-1.0,11.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LAS CABRAS,ESCUELA ROMILIO ARELLANO TRONCOSO,9V,1,7,29,30,14,20,0,4,22,4,1,3,31,7,36,28,15,6,127,48,-1,-1,1,11,28,33,11,3,18,22,4,92,0.017132453144947886,0.1817003397038623,0.3758265454464986,0.16582925892634204,0.07785653506349455,0.006775363675401525,0.10389058764333287,0.07098891639612034,0.0062152473888438114,0.19367725582223455,0.265038357294025,0.2823258311336536,0.07307801866877492,0.010696172317390963,0.10699874449433237,0.06197037288074477,0.009997358857348492,0.049003545696056514,0.19159945168212567,0.2554009693647424,0.09521175393901561,0.029565986997519278,0.15701358315131822,0.2122073503118739,0.0,-4.0,1.0,-3.0,3.0,1.0,2.0,0.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,10M,6,11,38,36,12,25,0,1,27,1,2,8,3,58,52,20,11,2,156,48,-1,-1,2,9,32,39,15,4,24,31,10,143,0.017132453144947886,0.1817003397038623,0.3758265454464986,0.16582925892634204,0.07785653506349455,0.006775363675401525,0.10389058764333287,0.07098891639612034,0.0062152473888438114,0.19367725582223455,0.265038357294025,0.2823258311336536,0.07307801866877492,0.010696172317390963,0.10699874449433237,0.06197037288074477,0.009997358857348492,0.049003545696056514,0.19159945168212567,0.2554009693647424,0.09521175393901561,0.029565986997519278,0.15701358315131822,0.2122073503118739,4.0,2.0,6.0,-3.0,-3.0,-3.0,1.0,-4.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,11M,3,14,48,40,11,27,1,2,29,3,3,4,2,101,35,17,11,2,175,48,-1,-1,2,10,35,44,16,5,27,36,7,166,0.017132453144947886,0.1817003397038623,0.3758265454464986,0.16582925892634204,0.07785653506349455,0.006775363675401525,0.10389058764333287,0.07098891639612034,0.0062152473888438114,0.19367725582223455,0.265038357294025,0.2823258311336536,0.07307801866877492,0.010696172317390963,0.10699874449433237,0.06197037288074477,0.009997358857348492,0.049003545696056514,0.19159945168212567,0.2554009693647424,0.09521175393901561,0.029565986997519278,0.15701358315131822,0.2122073503118739,1.0,4.0,13.0,-4.0,-5.0,-2.0,0.0,-7.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,12M,2,11,38,33,15,33,0,15,12,15,5,10,6,85,27,16,9,1,159,48,-1,-1,2,10,34,39,15,4,24,31,15,138,0.017132453144947886,0.1817003397038623,0.3758265454464986,0.16582925892634204,0.07785653506349455,0.006775363675401525,0.10389058764333287,0.07098891639612034,0.0062152473888438114,0.19367725582223455,0.265038357294025,0.2823258311336536,0.07307801866877492,0.010696172317390963,0.10699874449433237,0.06197037288074477,0.009997358857348492,0.049003545696056514,0.19159945168212567,0.2554009693647424,0.09521175393901561,0.029565986997519278,0.15701358315131822,0.2122073503118739,0.0,1.0,4.0,-6.0,0.0,11.0,9.0,-19.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,13M,0,17,28,48,21,22,2,3,28,5,1,7,20,64,33,29,13,2,169,48,-1,-1,2,12,35,43,16,4,25,32,8,141,0.017132453144947886,0.1817003397038623,0.3758265454464986,0.16582925892634204,0.07785653506349455,0.006775363675401525,0.10389058764333287,0.07098891639612034,0.0062152473888438114,0.19367725582223455,0.265038357294025,0.2823258311336536,0.07307801866877492,0.010696172317390963,0.10699874449433237,0.06197037288074477,0.009997358857348492,0.049003545696056514,0.19159945168212567,0.2554009693647424,0.09521175393901561,0.029565986997519278,0.15701358315131822,0.2122073503118739,-2.0,5.0,-7.0,5.0,5.0,1.0,-3.0,-4.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,14M,0,14,44,40,15,25,1,2,28,3,2,10,42,47,32,22,9,5,169,48,-1,-1,1,16,38,43,15,4,24,28,12,115,0.017132453144947886,0.1817003397038623,0.3758265454464986,0.16582925892634204,0.07785653506349455,0.006775363675401525,0.10389058764333287,0.07098891639612034,0.0062152473888438114,0.19367725582223455,0.265038357294025,0.2823258311336536,0.07307801866877492,0.010696172317390963,0.10699874449433237,0.06197037288074477,0.009997358857348492,0.049003545696056514,0.19159945168212567,0.2554009693647424,0.09521175393901561,0.029565986997519278,0.15701358315131822,0.2122073503118739,-1.0,-2.0,6.0,-3.0,0.0,-1.0,1.0,0.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,15M,1,13,51,48,11,39,3,0,28,3,1,3,62,51,26,32,17,2,194,48,-1,-1,2,19,42,51,17,5,27,31,4,128,0.017132453144947886,0.1817003397038623,0.3758265454464986,0.16582925892634204,0.07785653506349455,0.006775363675401525,0.10389058764333287,0.07098891639612034,0.0062152473888438114,0.19367725582223455,0.265038357294025,0.2823258311336536,0.07307801866877492,0.010696172317390963,0.10699874449433237,0.06197037288074477,0.009997358857348492,0.049003545696056514,0.19159945168212567,0.2554009693647424,0.09521175393901561,0.029565986997519278,0.15701358315131822,0.2122073503118739,-1.0,-6.0,9.0,-3.0,-6.0,-2.0,12.0,-3.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,16M,2,20,22,28,11,17,0,1,14,1,3,13,59,19,9,7,5,0,115,48,-1,-1,1,16,29,30,10,2,14,13,16,40,0.017132453144947886,0.1817003397038623,0.3758265454464986,0.16582925892634204,0.07785653506349455,0.006775363675401525,0.10389058764333287,0.07098891639612034,0.0062152473888438114,0.19367725582223455,0.265038357294025,0.2823258311336536,0.07307801866877492,0.010696172317390963,0.10699874449433237,0.06197037288074477,0.009997358857348492,0.049003545696056514,0.19159945168212567,0.2554009693647424,0.09521175393901561,0.029565986997519278,0.15701358315131822,0.2122073503118739,1.0,4.0,-7.0,-2.0,1.0,-1.0,3.0,1.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LAS CABRAS,LICEO FRANCISCO ANTONIO ENCINA,18,0,21,17,32,4,10,0,1,7,1,2,7,75,4,1,0,2,1,92,48,-1,-1,1,16,25,25,7,1,10,7,9,8,0.017132453144947886,0.1817003397038623,0.3758265454464986,0.16582925892634204,0.07785653506349455,0.006775363675401525,0.10389058764333287,0.07098891639612034,0.0062152473888438114,0.19367725582223455,0.265038357294025,0.2823258311336536,0.07307801866877492,0.010696172317390963,0.10699874449433237,0.06197037288074477,0.009997358857348492,0.049003545696056514,0.19159945168212567,0.2554009693647424,0.09521175393901561,0.029565986997519278,0.15701358315131822,0.2122073503118739,-1.0,5.0,-8.0,7.0,-3.0,0.0,0.0,0.0
