REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19 H,18-19 M,20-29 H,20-29 M,30-39 H,30-39 M,40-49 H,40-49 M,50-59 H,50-59 M,60-69 H,60-69 M,70-79 H,70-79 M,80+ H,80+ M,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE
DEL BIOBIO,CHIGUAYANTE,COLEGIO AURORA DE CHILE SUR,47V,5,38,37,63,9,22,2,3,16,5,4,3,7,7,2,40,65,1,31,10,12,1,8,1,3,0,195,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,COLEGIO AURORA DE CHILE SUR,48V,0,38,40,48,12,19,1,0,18,1,2,3,16,8,0,44,37,4,25,3,12,2,15,0,3,2,176,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,COLEGIO PARTICULAR ANDRES BELLO,121,2,31,45,67,14,25,2,2,18,4,2,8,23,24,10,15,28,26,15,25,10,12,8,2,0,0,206,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,COLEGIO PARTICULAR ANDRES BELLO,122,5,23,43,58,11,36,0,0,22,0,2,3,18,23,10,6,27,22,18,28,13,15,3,6,2,1,198,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,COLEGIO PARTICULAR ANDRES BELLO,123,1,40,43,54,7,23,1,1,15,2,2,2,48,44,6,8,13,15,14,15,7,5,2,3,1,0,185,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,COLEGIO PARTICULAR ANDRES BELLO,124,6,31,39,59,9,30,0,3,15,3,4,1,51,47,12,15,11,12,10,11,7,7,2,2,0,0,192,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,COLEGIO PARTICULAR ANDRES BELLO,125,4,39,39,41,15,26,0,0,15,0,29,38,23,26,7,12,10,8,8,6,3,6,2,0,1,0,179,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,COLEGIO PARTICULAR ANDRES BELLO,126,5,29,48,51,18,23,1,0,13,1,55,68,6,4,8,9,6,8,6,8,2,2,0,6,1,0,188,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,COLEGIO PARTICULAR ANDRES BELLO,127,7,33,66,50,10,28,0,0,13,0,28,29,14,23,16,26,20,18,8,11,4,8,2,0,0,1,207,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,COLEGIO PARTICULAR ANDRES BELLO,128,4,39,60,66,12,27,1,2,26,3,28,28,4,8,24,31,15,28,11,22,14,16,3,5,0,0,237,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,COLEGIO PARTICULAR ANDRES BELLO,129,7,56,64,58,16,25,0,1,14,1,1,1,24,37,58,69,19,17,4,5,5,1,0,0,0,0,241,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,COLEGIO PARTICULAR ANDRES BELLO,130,4,32,50,62,24,34,1,1,13,2,5,2,14,28,27,27,15,23,25,28,8,18,0,1,0,0,221,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,COLEGIO PARTICULAR ANDRES BELLO,131,4,36,45,54,16,35,1,0,5,1,1,4,15,18,22,29,13,20,23,24,11,10,3,1,1,1,196,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,COLEGIO PARTICULAR ANDRES BELLO,132,2,29,59,58,25,30,0,0,11,0,1,6,12,25,28,27,21,24,14,28,9,13,3,0,0,1,214,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,100,2,40,49,35,11,22,1,1,7,2,3,0,70,76,4,3,2,0,2,4,1,0,3,0,0,0,168,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,101,1,48,36,21,9,11,0,1,5,1,1,3,58,62,2,0,0,1,1,1,1,0,0,2,0,0,132,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,77,4,41,30,39,5,15,1,1,2,2,7,6,2,7,96,6,5,1,2,3,0,1,1,1,0,1,138,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,78,2,40,35,30,5,10,0,1,2,1,1,4,3,3,80,21,3,2,2,3,1,1,1,0,0,0,125,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,79,3,45,40,38,10,14,0,2,8,2,0,1,5,8,65,60,4,5,2,5,2,1,0,1,0,1,160,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,80,5,45,50,34,6,13,0,0,2,0,3,5,3,4,61,67,1,3,2,3,1,1,0,0,0,1,155,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,81,1,47,41,23,12,10,0,2,7,2,3,4,4,4,59,62,1,0,2,2,1,0,1,0,0,0,143,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,82,2,52,36,27,10,8,1,0,8,1,3,3,5,0,54,55,6,6,2,4,2,1,1,2,0,0,144,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,83,3,51,23,37,11,19,0,0,4,0,4,4,3,2,61,65,1,2,2,1,1,1,1,0,0,0,148,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,84,2,50,42,35,7,8,0,0,8,0,2,1,4,3,61,65,3,0,5,6,0,1,0,0,0,0,152,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,85,4,23,53,41,15,20,0,2,8,2,3,0,11,15,59,56,3,6,3,5,0,3,1,1,0,0,166,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,86,3,50,47,27,8,13,1,1,5,2,2,4,12,10,59,55,3,1,2,2,1,4,0,0,0,0,155,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,87,2,46,41,24,8,8,1,2,5,3,3,3,3,3,47,69,1,2,1,3,0,2,0,0,0,0,137,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,88,2,50,53,29,4,9,0,0,11,0,3,6,28,36,29,39,1,2,1,8,2,1,1,1,0,0,158,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,89,4,44,42,20,6,13,1,1,7,2,2,1,44,47,13,15,0,4,2,2,1,2,3,0,1,0,138,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,90,7,55,26,35,7,8,0,1,6,1,1,1,45,72,5,11,2,3,1,2,0,0,0,0,0,2,145,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,91,1,35,51,27,8,11,1,0,11,1,4,3,52,65,6,7,2,2,0,3,0,0,0,1,0,0,145,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,92,2,28,56,39,10,29,0,0,7,0,2,4,74,65,4,6,3,2,0,2,1,5,0,2,0,0,171,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,93,2,44,53,27,10,13,0,1,9,1,1,3,66,59,4,6,2,3,2,7,1,3,0,1,0,0,159,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,94,4,41,47,39,12,24,0,2,15,2,1,2,70,88,3,6,2,2,4,2,2,1,0,0,0,1,184,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,95,2,27,65,44,10,21,0,1,7,1,3,7,69,76,4,1,4,4,3,1,2,4,0,0,0,0,177,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,96,3,53,35,17,5,10,0,0,3,0,4,1,56,58,1,3,0,0,1,2,0,0,0,0,0,0,126,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,97,0,44,40,29,8,6,0,0,9,0,2,6,53,62,3,2,1,2,4,0,1,0,0,0,0,0,136,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,98,4,41,32,33,13,15,0,0,9,0,4,6,53,57,4,4,2,5,6,3,2,0,1,1,0,0,147,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BALMACEDA SAAVEDRA LAULHERE,99,3,40,60,37,10,6,0,0,9,0,4,3,74,61,4,2,2,2,4,5,1,1,0,2,0,0,165,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,10M,0,18,32,37,12,19,3,2,31,5,1,1,8,3,2,2,0,0,21,36,4,40,1,32,0,3,154,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,11M,2,21,31,35,12,15,0,3,21,3,2,0,9,7,0,2,3,2,20,30,0,29,1,29,0,6,140,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,12M,0,21,29,37,13,13,1,1,29,2,1,1,7,8,2,1,20,1,4,36,1,34,0,22,0,5,144,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,13M,2,19,29,45,17,21,0,2,22,2,2,0,10,9,2,1,23,2,2,32,1,38,1,26,0,8,157,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,14M,6,15,22,29,17,26,1,1,24,2,0,1,3,8,0,2,25,4,1,28,3,27,3,30,0,6,141,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,15M,0,16,26,46,21,18,2,1,14,3,3,1,5,8,0,2,16,4,1,30,2,43,2,23,0,4,144,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,16M,1,28,28,41,8,22,2,0,24,2,1,1,7,10,0,3,27,2,1,33,2,32,1,28,0,6,154,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,17M,4,13,35,46,20,27,1,1,25,2,1,1,7,11,4,2,30,1,5,36,2,38,0,26,0,8,172,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,18M,2,21,31,51,17,21,0,1,25,1,0,1,4,7,2,3,29,3,3,38,0,42,2,27,0,7,169,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,19M,2,20,27,50,26,18,1,4,19,5,2,4,6,11,0,0,34,0,1,39,1,36,1,27,0,5,167,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,1M,0,11,35,56,13,12,1,0,27,1,2,4,19,20,2,2,4,4,4,21,2,24,11,19,5,12,155,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,20M,3,29,33,51,14,20,2,0,13,2,3,1,10,7,1,1,35,2,3,36,2,33,1,28,0,2,165,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,2M,1,20,20,43,20,17,0,1,26,1,2,4,15,17,1,5,1,2,2,20,6,22,20,25,0,6,148,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,3M,0,13,34,51,16,23,1,2,14,3,2,3,9,8,0,2,3,3,5,17,34,20,5,28,1,14,154,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,4M,3,15,47,40,13,27,0,2,23,2,2,6,13,19,4,1,3,1,3,22,29,22,1,33,0,11,170,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,5M,5,13,39,42,10,26,1,0,30,1,3,0,8,13,3,3,5,3,7,41,10,36,1,24,1,8,166,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,6M,0,27,28,44,19,19,1,0,33,1,3,1,9,19,1,0,2,3,16,24,11,37,0,28,0,16,171,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,7M,0,19,30,44,9,19,1,0,19,1,3,1,4,6,2,0,7,2,18,25,3,31,2,24,1,12,141,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,8M,1,22,30,38,9,24,2,1,32,3,1,2,7,14,0,1,5,2,23,29,2,37,0,29,1,6,159,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA JOHN FITZGERALD KENNEDY,9M,2,16,20,38,8,27,1,2,21,3,2,1,3,10,1,2,13,3,15,29,0,27,2,20,0,7,135,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA MANQUIMAVIDA,41M,3,34,34,33,14,22,0,5,16,5,2,2,4,2,34,3,4,0,4,37,3,35,1,23,0,7,161,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA MANQUIMAVIDA,42M,0,24,41,40,13,18,0,0,19,0,3,4,3,12,28,2,1,2,1,43,0,38,1,14,0,3,155,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA MANQUIMAVIDA,43M,2,28,31,45,15,24,0,0,15,0,1,4,7,11,29,1,2,0,2,37,4,39,0,19,0,4,160,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA MANQUIMAVIDA,44M,2,29,26,36,13,22,1,2,32,3,3,0,5,5,19,2,2,3,4,62,1,30,1,23,0,2,163,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA MANQUIMAVIDA,45M,1,23,39,55,18,22,0,1,20,1,3,2,4,8,26,4,3,18,3,75,1,16,2,7,1,5,179,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA MANQUIMAVIDA,46M,1,38,41,48,18,20,1,0,29,1,1,1,7,3,22,5,2,88,6,37,2,13,0,8,1,2,196,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA MANQUIMAVIDA,47M,1,29,41,58,13,27,0,0,25,0,3,2,8,10,33,5,2,67,2,28,2,20,5,5,0,1,194,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA MANQUIMAVIDA,48M,3,25,43,40,17,29,0,1,18,1,4,0,10,11,24,2,1,55,1,28,0,27,4,8,0,1,176,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA MANQUIMAVIDA,49M,4,38,32,34,19,25,0,0,19,0,3,0,7,9,22,4,1,55,2,45,4,13,0,5,1,0,171,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA MANQUIMAVIDA,50M,3,30,40,56,19,24,1,1,18,2,1,6,7,10,38,1,1,63,4,32,3,17,1,4,0,4,192,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA MANQUIMAVIDA,51M,1,32,33,45,15,17,0,2,23,2,2,4,8,10,23,7,1,63,1,18,1,19,1,7,0,2,168,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA MANQUIMAVIDA,52M,1,39,27,51,19,27,0,1,22,1,2,0,4,6,25,2,0,67,3,37,3,25,2,11,0,0,187,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA MANQUIMAVIDA,53M,2,26,37,55,12,32,0,3,17,3,5,2,6,10,19,1,1,46,3,26,5,38,2,16,1,3,184,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA MANQUIMAVIDA,54M,3,33,34,61,13,21,0,4,27,4,5,3,3,7,23,2,2,61,3,28,1,35,1,15,0,7,196,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA MANQUIMAVIDA,55M,4,33,49,34,17,18,0,2,32,2,3,2,14,9,27,1,1,35,2,39,0,32,3,17,1,3,189,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA REPUBLICA DE GRECIA,49V,0,31,45,68,12,15,0,3,19,3,3,1,5,13,3,33,38,7,26,6,28,6,11,3,9,1,193,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA REPUBLICA DE GRECIA,50V,0,27,40,47,9,21,0,0,20,0,2,1,7,10,0,42,46,4,12,2,19,4,10,1,4,0,164,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA REPUBLICA DE GRECIA,51V,1,27,43,40,14,17,1,1,22,2,1,2,6,4,0,37,43,6,27,2,21,5,10,1,1,0,166,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA REPUBLICA DE GRECIA,52V,6,26,41,67,12,16,1,2,22,3,2,2,10,10,1,40,47,4,23,3,25,4,13,4,4,1,193,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA REPUBLICA DE GRECIA,53V,1,27,34,66,9,19,0,1,13,1,2,4,5,9,2,34,44,7,15,6,27,3,10,0,2,0,170,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA REPUBLICA DE GRECIA,54V,4,28,34,54,14,18,0,4,21,4,2,0,5,10,9,34,50,1,22,2,22,1,16,0,3,0,177,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA REPUBLICA DE GRECIA,55V,3,33,45,49,12,22,0,2,21,2,0,5,8,10,21,20,33,5,28,11,23,3,11,3,5,1,187,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA REPUBLICA DE GRECIA,56V,0,34,43,62,10,24,1,3,12,4,2,3,8,12,23,31,31,4,24,6,23,6,10,4,2,0,189,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA REPUBLICA DE GRECIA,57V,3,28,41,47,17,19,1,0,12,1,2,5,10,6,9,30,14,9,21,4,31,4,15,2,4,1,168,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA REPUBLICA DE GRECIA,58V,2,25,61,52,12,15,0,1,22,1,4,1,9,22,37,15,27,1,25,7,23,4,11,1,2,1,190,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA REPUBLICA DE GRECIA,59V,5,30,43,61,15,26,0,1,19,1,5,4,8,12,28,14,30,3,32,3,36,6,13,2,4,0,200,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA REPUBLICA DE GRECIA,60V,4,28,44,57,11,13,0,1,24,1,1,2,11,12,30,16,36,3,33,1,28,1,6,1,1,0,182,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA REPUBLICA DE GRECIA,61V,3,26,56,47,7,20,0,1,15,1,5,1,3,5,46,25,23,3,32,4,12,5,8,1,2,0,175,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA REPUBLICA DE GRECIA,62V,5,23,38,56,14,23,0,2,22,2,1,3,3,10,30,13,21,0,44,4,26,1,18,1,7,1,183,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA REPUBLICA DE GRECIA,63V,4,37,44,59,8,19,0,1,24,1,4,3,11,5,44,8,26,3,32,5,35,5,10,0,5,0,196,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA REPUBLICA DE GRECIA,64V,1,25,51,72,11,15,0,0,24,0,4,2,11,11,57,4,29,2,33,1,27,1,12,2,2,1,199,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA REPUBLICA DE GRECIA,65V,3,34,42,60,8,26,0,0,13,0,2,2,4,9,58,4,29,6,31,5,20,5,8,1,2,0,186,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA REPUBLICA DE GRECIA,66V,2,40,49,56,14,25,0,0,19,0,4,2,8,18,76,5,24,3,27,5,24,0,5,2,1,1,205,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA REPUBLICA DE GRECIA,67V,3,41,46,37,17,14,0,2,26,2,3,0,19,3,28,7,29,5,47,4,19,3,15,2,2,0,186,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA BASICA REPUBLICA DE GRECIA,68V,0,32,38,48,20,21,1,0,17,1,1,4,12,4,13,65,13,3,21,3,23,1,7,3,4,0,177,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA JOSE HIPOLITO SALAS Y TORO,1V,1,13,32,29,5,15,2,1,21,3,1,3,9,16,3,5,0,2,13,6,19,4,18,5,10,5,119,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA JOSE HIPOLITO SALAS Y TORO,2V,0,12,23,40,12,12,0,0,23,0,4,2,12,9,1,1,1,2,15,4,25,11,13,17,5,0,122,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA JOSE HIPOLITO SALAS Y TORO,3V,1,19,25,27,11,16,2,0,18,2,2,2,8,10,3,3,2,8,17,7,11,20,16,2,7,0,119,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA JOSE HIPOLITO SALAS Y TORO,56M,1,34,39,48,11,21,0,0,24,0,5,2,12,12,19,2,3,47,3,29,2,32,0,6,0,4,178,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA JOSE HIPOLITO SALAS Y TORO,57M,4,21,47,64,12,28,1,0,22,1,2,4,12,10,30,4,2,49,5,32,2,27,4,14,0,1,199,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DEL BIOBIO,CHIGUAYANTE,ESCUELA JOSE HIPOLITO SALAS Y TORO,58M,1,29,36,73,12,30,0,1,22,1,2,1,13,11,23,3,2,66,5,34,3,26,3,10,0,3,204,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
