REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18-29,30-49,50+,P_EDUARDO ARTES_18-29,P_FRANCO ALDO PARISI_18-29,P_GABRIEL BORIC_18-29,P_JOSE ANTONIO KAST_18-29,P_MARCO ENRIQUEZ-OMINAMI_18-29,P_NULO BLANCO_18-29,P_SEBASTIAN SICHEL_18-29,P_YASNA PROVOSTE_18-29,P_EDUARDO ARTES_30-49,P_FRANCO ALDO PARISI_30-49,P_GABRIEL BORIC_30-49,P_JOSE ANTONIO KAST_30-49,P_MARCO ENRIQUEZ-OMINAMI_30-49,P_NULO BLANCO_30-49,P_SEBASTIAN SICHEL_30-49,P_YASNA PROVOSTE_30-49,P_EDUARDO ARTES_50+,P_FRANCO ALDO PARISI_50+,P_GABRIEL BORIC_50+,P_JOSE ANTONIO KAST_50+,P_MARCO ENRIQUEZ-OMINAMI_50+,P_NULO BLANCO_50+,P_SEBASTIAN SICHEL_50+,P_YASNA PROVOSTE_50+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE LA ARAUCANIA,GORBEA,ESCUELA BASICA CINCO,10M,2,8,11,65,6,16,2,0,15,2,3,9,1,31,40,24,12,5,125,40,-1,-1,1,10,14,59,5,2,16,18,12,32,81,0.005864733838996808,0.2178524474954453,0.22866570923201698,0.4064079597741806,0.024304067645624487,0.011014820544543752,0.0512814965161734,0.05460876495301868,0.0036599349331874168,0.11220320522331353,0.14006391085621264,0.4463982047340954,0.040496288881202415,0.01352392410969176,0.11210881575232078,0.13154571550997618,0.008592967366078876,0.05311866699821314,0.08846746856058842,0.4955656080313968,0.03938367099421433,0.017163938935220783,0.14014790626015772,0.1575597728541299,1.0,-2.0,-3.0,6.0,1.0,0.0,0.0,-3.0
DE LA ARAUCANIA,GORBEA,ESCUELA BASICA CINCO,11M,0,9,15,59,4,18,0,2,21,2,0,8,21,10,47,24,15,3,128,40,-1,-1,1,10,14,61,5,2,16,19,8,31,89,0.005864733838996808,0.2178524474954453,0.22866570923201698,0.4064079597741806,0.024304067645624487,0.011014820544543752,0.0512814965161734,0.05460876495301868,0.0036599349331874168,0.11220320522331353,0.14006391085621264,0.4463982047340954,0.040496288881202415,0.01352392410969176,0.11210881575232078,0.13154571550997618,0.008592967366078876,0.05311866699821314,0.08846746856058842,0.4955656080313968,0.03938367099421433,0.017163938935220783,0.14014790626015772,0.1575597728541299,-1.0,-1.0,1.0,-2.0,-1.0,0.0,2.0,2.0
DE LA ARAUCANIA,GORBEA,ESCUELA BASICA CINCO,12M,0,12,21,67,6,18,1,1,24,2,2,10,30,35,42,18,12,2,150,40,-1,-1,1,14,18,70,6,2,18,21,12,65,74,0.005864733838996808,0.2178524474954453,0.22866570923201698,0.4064079597741806,0.024304067645624487,0.011014820544543752,0.0512814965161734,0.05460876495301868,0.0036599349331874168,0.11220320522331353,0.14006391085621264,0.4463982047340954,0.040496288881202415,0.01352392410969176,0.11210881575232078,0.13154571550997618,0.008592967366078876,0.05311866699821314,0.08846746856058842,0.4955656080313968,0.03938367099421433,0.017163938935220783,0.14014790626015772,0.1575597728541299,-1.0,-2.0,3.0,-3.0,0.0,0.0,0.0,3.0
DE LA ARAUCANIA,GORBEA,ESCUELA BASICA CINCO,1M,2,14,12,60,5,9,0,0,11,0,2,24,4,3,13,21,30,16,113,40,-1,-1,1,11,14,53,4,2,13,15,26,7,80,0.005864733838996808,0.2178524474954453,0.22866570923201698,0.4064079597741806,0.024304067645624487,0.011014820544543752,0.0512814965161734,0.05460876495301868,0.0036599349331874168,0.11220320522331353,0.14006391085621264,0.4463982047340954,0.040496288881202415,0.01352392410969176,0.11210881575232078,0.13154571550997618,0.008592967366078876,0.05311866699821314,0.08846746856058842,0.4955656080313968,0.03938367099421433,0.017163938935220783,0.14014790626015772,0.1575597728541299,1.0,3.0,-2.0,7.0,1.0,-2.0,-4.0,-4.0
DE LA ARAUCANIA,GORBEA,ESCUELA BASICA CINCO,2M,0,7,5,62,5,14,0,0,10,0,3,8,3,5,24,28,20,12,103,40,-1,-1,1,8,11,49,4,2,13,15,11,8,84,0.005864733838996808,0.2178524474954453,0.22866570923201698,0.4064079597741806,0.024304067645624487,0.011014820544543752,0.0512814965161734,0.05460876495301868,0.0036599349331874168,0.11220320522331353,0.14006391085621264,0.4463982047340954,0.040496288881202415,0.01352392410969176,0.11210881575232078,0.13154571550997618,0.008592967366078876,0.05311866699821314,0.08846746856058842,0.4955656080313968,0.03938367099421433,0.017163938935220783,0.14014790626015772,0.1575597728541299,-1.0,-1.0,-6.0,13.0,1.0,-2.0,1.0,-5.0
DE LA ARAUCANIA,GORBEA,ESCUELA BASICA CINCO,3M,1,2,14,50,5,17,1,1,13,2,2,6,2,0,19,39,28,7,104,40,-1,-1,1,7,10,51,4,2,14,15,8,2,93,0.005864733838996808,0.2178524474954453,0.22866570923201698,0.4064079597741806,0.024304067645624487,0.011014820544543752,0.0512814965161734,0.05460876495301868,0.0036599349331874168,0.11220320522331353,0.14006391085621264,0.4463982047340954,0.040496288881202415,0.01352392410969176,0.11210881575232078,0.13154571550997618,0.008592967366078876,0.05311866699821314,0.08846746856058842,0.4955656080313968,0.03938367099421433,0.017163938935220783,0.14014790626015772,0.1575597728541299,0.0,-5.0,4.0,-1.0,1.0,0.0,3.0,-2.0
DE LA ARAUCANIA,GORBEA,ESCUELA BASICA CINCO,4M,0,11,19,57,3,22,1,0,24,1,3,18,7,2,28,41,27,11,137,40,-1,-1,1,11,16,66,5,2,17,19,21,9,107,0.005864733838996808,0.2178524474954453,0.22866570923201698,0.4064079597741806,0.024304067645624487,0.011014820544543752,0.0512814965161734,0.05460876495301868,0.0036599349331874168,0.11220320522331353,0.14006391085621264,0.4463982047340954,0.040496288881202415,0.01352392410969176,0.11210881575232078,0.13154571550997618,0.008592967366078876,0.05311866699821314,0.08846746856058842,0.4955656080313968,0.03938367099421433,0.017163938935220783,0.14014790626015772,0.1575597728541299,-1.0,0.0,3.0,-9.0,-2.0,-1.0,5.0,5.0
DE LA ARAUCANIA,GORBEA,ESCUELA BASICA CINCO,5M,1,7,6,60,4,12,0,2,13,2,3,8,4,1,30,27,23,9,105,40,-1,-1,1,8,11,51,4,2,13,15,11,5,89,0.005864733838996808,0.2178524474954453,0.22866570923201698,0.4064079597741806,0.024304067645624487,0.011014820544543752,0.0512814965161734,0.05460876495301868,0.0036599349331874168,0.11220320522331353,0.14006391085621264,0.4463982047340954,0.040496288881202415,0.01352392410969176,0.11210881575232078,0.13154571550997618,0.008592967366078876,0.05311866699821314,0.08846746856058842,0.4955656080313968,0.03938367099421433,0.017163938935220783,0.14014790626015772,0.1575597728541299,0.0,-1.0,-5.0,9.0,0.0,0.0,-1.0,-2.0
DE LA ARAUCANIA,GORBEA,ESCUELA BASICA CINCO,6M,1,13,9,62,2,16,0,1,18,1,2,9,3,1,36,34,26,11,122,40,-1,-1,1,8,13,59,5,2,16,18,11,4,107,0.005864733838996808,0.2178524474954453,0.22866570923201698,0.4064079597741806,0.024304067645624487,0.011014820544543752,0.0512814965161734,0.05460876495301868,0.0036599349331874168,0.11220320522331353,0.14006391085621264,0.4463982047340954,0.040496288881202415,0.01352392410969176,0.11210881575232078,0.13154571550997618,0.008592967366078876,0.05311866699821314,0.08846746856058842,0.4955656080313968,0.03938367099421433,0.017163938935220783,0.14014790626015772,0.1575597728541299,0.0,5.0,-4.0,3.0,-3.0,-1.0,0.0,0.0
DE LA ARAUCANIA,GORBEA,ESCUELA BASICA CINCO,7M,1,10,16,67,6,14,3,1,9,4,1,9,3,3,65,27,12,6,127,40,-1,-1,1,9,13,62,5,2,16,19,10,6,110,0.005864733838996808,0.2178524474954453,0.22866570923201698,0.4064079597741806,0.024304067645624487,0.011014820544543752,0.0512814965161734,0.05460876495301868,0.0036599349331874168,0.11220320522331353,0.14006391085621264,0.4463982047340954,0.040496288881202415,0.01352392410969176,0.11210881575232078,0.13154571550997618,0.008592967366078876,0.05311866699821314,0.08846746856058842,0.4955656080313968,0.03938367099421433,0.017163938935220783,0.14014790626015772,0.1575597728541299,0.0,1.0,3.0,5.0,1.0,2.0,-2.0,-10.0
