,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,NULO BLANCO,SEBASTIAN SICHEL,YASNA PROVOSTE
18-29,0.022428262624081145,0.2703188612911047,0.2729567271869858,0.27000256845160814,0.0655629287610961,0.010180729702420732,0.053168386310925755,0.035381535671777785
30-39,0.0021208546028440036,0.21875148036005052,0.17408480797846254,0.33967477848803224,0.04160898093086601,0.0013086845195275042,0.08137210597246092,0.1410783071477564
40-49,0.004950583707982257,0.16333710781077235,0.10370455462271905,0.36754676368031713,0.042420124918240654,0.01706314183796604,0.12015285241231742,0.180824871009685
50+,0.008818111959304977,0.06975106091757317,0.12886521383654476,0.3873240878170304,0.07165938009900198,0.01934388876150647,0.11164063400543912,0.2025976226035992
