,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,NULO BLANCO,SEBASTIAN SICHEL,YASNA PROVOSTE
H,0.007450515377797353,0.509524323690231,0.024664550286943383,0.41838311686065854,4.524786140723225e-05,0.002219761535799488,0.008965240333745685,0.028747244053417376
M,5.2634498063837465e-05,0.4216771689173663,0.010011592103211071,0.5132535325179454,0.01316183053308417,0.02074742061924365,0.013871306720358018,0.007224514090727495
