REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE
DE LA ARAUCANIA,ANGOL,COLEGIO BASICO ARAGON,7M,0,18,8,58,4,21,0,1,16,1,1,15,6,1,25,48,19,10,126,137,0.29,-0.5376020021010439,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,COLEGIO BASICO ARAGON,8M,0,19,11,72,15,13,1,1,11,2,1,15,3,1,33,48,32,9,143,137,0.07,-1.154901959985743,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,COLEGIO BASICO ARAGON,9M,0,7,16,60,5,14,0,0,19,0,4,15,5,2,25,27,33,10,121,137,0.24,-0.619788758288394,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA BASICA NAHUELBUTA,17M,2,20,10,83,8,20,1,2,18,3,0,11,2,38,32,43,25,13,164,137,0.39,-0.4089353929735008,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA BASICA NAHUELBUTA,18M,2,13,20,66,7,9,1,2,20,3,2,12,1,28,43,33,13,8,140,137,0.44,-0.3565473235138126,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA BASICA NAHUELBUTA,19M,1,19,16,67,6,17,0,2,19,2,2,9,3,25,42,28,33,5,147,137,0.98,-0.00877392430750515,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA BASICA NAHUELBUTA,20M,1,12,16,67,9,18,1,1,21,2,4,17,2,28,30,39,19,6,146,137,0.81,-0.09151498112135022,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA BASICA NAHUELBUTA,21M,2,14,14,61,7,15,2,0,19,2,3,11,1,27,32,31,20,9,134,137,0.84,-0.07572071393811836,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA BASICA NAHUELBUTA,22M,0,14,15,67,5,13,1,1,13,2,1,9,5,26,21,39,22,5,129,137,0.98,-0.00877392430750515,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA BASICA NAHUELBUTA,23M,0,18,17,74,9,13,1,2,16,3,1,12,5,15,49,32,29,7,150,137,0.89,-0.05060999335508721,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA BASICA NAHUELBUTA,24M,0,19,14,75,2,19,0,0,12,0,2,10,1,29,42,35,16,6,141,137,0.16,-0.7958800173440752,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA BASICA NAHUELBUTA,25M,2,20,16,58,6,17,1,1,23,2,2,11,6,26,35,38,18,8,144,137,0.42,-0.37675070960209955,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA BASICA NAHUELBUTA,26M,1,22,20,68,11,18,0,1,21,1,2,11,30,7,55,34,21,3,162,137,0.7,-0.1549019599857432,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA BASICA NAHUELBUTA,27M,2,20,11,70,8,17,1,0,19,1,1,13,31,2,42,34,23,2,148,137,0.7,-0.1549019599857432,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA BASICA NAHUELBUTA,28M,0,24,14,63,7,13,1,1,12,2,1,9,20,9,41,35,14,5,135,137,0.64,-0.1938200260161128,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA BASICA NAHUELBUTA,29M,1,22,17,81,10,14,1,1,14,2,2,14,35,4,46,39,20,2,161,137,0.8,-0.09691001300805639,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA BASICA NAHUELBUTA,30M,1,23,17,84,8,16,3,1,22,4,4,11,42,6,46,41,22,3,175,137,0.96,-0.017728766960431602,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA BASICA NAHUELBUTA,31M,4,19,19,72,7,20,0,2,13,2,3,17,23,9,44,40,11,9,156,137,0.27,-0.5686362358410126,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA BASICA NAHUELBUTA,32M,2,22,13,71,6,11,1,2,14,3,2,7,37,2,44,34,12,4,142,137,0.63,-0.2006594505464183,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA DIEGO DUBLE URRUTIA,31V,2,22,16,70,10,12,2,2,25,4,4,22,49,5,31,27,18,5,161,137,0.04,-1.3979400086720375,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA DIEGO DUBLE URRUTIA,32V,1,33,14,62,4,12,2,2,26,4,5,13,45,3,38,31,18,3,156,137,0.03,-1.5228787452803376,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA DIEGO DUBLE URRUTIA,33V,2,34,21,56,9,14,0,1,7,1,4,17,52,5,32,25,7,2,144,137,0.04,-1.3979400086720375,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA DIEGO DUBLE URRUTIA,34V,1,24,7,47,6,15,1,2,13,3,1,7,51,7,21,15,11,3,116,137,0.05,-1.3010299956639813,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA DIEGO DUBLE URRUTIA,35V,0,26,25,87,5,16,1,0,13,1,1,13,62,4,41,37,12,3,173,137,0.85,-0.07058107428570728,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA DIEGO DUBLE URRUTIA,36V,1,26,18,79,4,12,3,2,10,5,7,14,49,7,32,27,15,4,155,137,0.27,-0.5686362358410126,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA DIEGO DUBLE URRUTIA,37V,0,21,31,62,5,21,0,1,11,1,2,10,59,3,36,21,13,2,152,137,0.1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA DIEGO DUBLE URRUTIA,38V,1,26,22,76,4,16,0,0,10,0,4,17,62,7,43,15,4,4,155,137,0.81,-0.09151498112135022,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA DIEGO DUBLE URRUTIA,39V,1,32,22,53,10,17,0,2,12,2,7,29,54,18,30,8,2,0,149,137,0.11,-0.958607314841775,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA DIEGO DUBLE URRUTIA,40V,3,19,31,73,10,16,1,2,17,3,8,67,8,41,28,10,7,3,172,137,0.13,-0.8860566476931632,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA DIEGO DUBLE URRUTIA,41V,0,18,21,69,3,15,0,2,17,2,3,47,3,44,23,17,6,3,145,137,0.57,-0.24412514432750865,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA DIEGO DUBLE URRUTIA,42V,1,18,32,66,14,15,0,1,15,1,3,66,6,36,29,18,3,1,162,137,0.07,-1.154901959985743,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA DIEGO DUBLE URRUTIA,43V,0,33,23,78,4,14,1,0,16,1,1,59,7,44,34,16,6,2,169,137,0.8,-0.09691001300805639,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA DIEGO DUBLE URRUTIA,44V,3,23,30,59,4,17,1,3,12,4,2,59,3,41,26,11,7,3,152,137,0.14,-0.8538719643217619,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA DIEGO DUBLE URRUTIA,45V,3,33,22,74,10,11,0,1,15,1,3,61,4,47,23,16,13,2,169,137,0.49,-0.3098039199714863,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA HERMANOS CARRERA,46V,1,28,27,57,5,8,0,1,11,1,1,79,4,40,10,1,2,1,138,137,0.96,-0.017728766960431602,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA HERMANOS CARRERA,47V,2,25,23,61,6,8,0,1,15,1,2,50,2,43,19,18,5,2,141,137,0.66,-0.1804560644581313,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA HERMANOS CARRERA,48V,1,38,24,61,7,12,1,1,5,2,4,69,7,49,8,10,2,1,150,137,0.35,-0.4559319556497244,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA HERMANOS CARRERA,49V,1,22,23,89,5,11,2,0,12,2,4,58,12,56,16,16,1,2,165,137,0.65,-0.18708664335714442,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA HERMANOS CARRERA,50V,0,22,20,82,5,10,0,1,16,1,5,28,27,52,21,14,5,4,156,137,0.86,-0.06550154875643228,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA HERMANOS CARRERA,51V,2,17,23,90,4,14,0,0,16,0,2,13,9,65,48,19,9,1,166,137,0.44,-0.3565473235138126,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA HERMANOS CARRERA,52V,0,27,17,90,2,6,2,1,14,3,4,25,25,50,17,28,7,3,159,137,0.019,-1.7212463990471711,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA HERMANOS CARRERA,53V,0,32,24,75,15,12,0,2,17,2,5,61,6,43,25,20,13,4,177,137,0.28,-0.5528419686577808,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA HERMANOS CARRERA,54V,2,17,20,93,5,15,0,0,7,0,6,33,6,68,24,16,5,1,159,137,0.07,-1.154901959985743,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA HERMANOS CARRERA,55V,3,30,26,69,2,4,1,0,14,1,2,47,15,44,19,12,7,3,149,137,0.02,-1.6989700043360187,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA HERMANOS CARRERA,56V,2,27,28,77,10,17,1,1,15,2,3,46,33,26,32,27,9,2,178,137,0.87,-0.060480747381381476,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA HERMANOS CARRERA,57V,2,25,23,78,2,15,2,1,7,3,2,45,27,28,25,25,3,0,155,137,0.21,-0.6777807052660807,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA HERMANOS CARRERA,58V,0,25,29,70,5,16,0,0,12,0,2,36,29,31,29,22,3,4,157,137,0.75,-0.12493873660829995,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA HERMANOS CARRERA,59V,2,25,28,79,12,10,1,1,13,2,2,42,48,25,28,16,10,0,171,137,0.37,-0.431798275933005,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA HERMANOS CARRERA,60V,1,18,27,101,11,16,1,2,22,3,5,24,53,49,30,24,9,5,199,137,0.28,-0.5528419686577808,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA HERMANOS CARRERA,61V,1,24,25,82,9,15,1,3,17,4,4,31,37,43,24,27,8,3,177,137,0.88,-0.05551732784983137,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA JOSE ELIAS BOLIVAR HERRERA,33M,1,27,13,76,11,17,0,1,19,1,4,10,27,6,46,49,19,6,165,137,0.61,-0.21467016498923297,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA JOSE ELIAS BOLIVAR HERRERA,34M,0,16,15,83,7,14,2,1,9,3,2,11,34,1,41,33,15,10,147,137,0.34,-0.46852108295774486,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA JOSE ELIAS BOLIVAR HERRERA,35M,1,22,15,77,8,16,0,2,17,2,3,11,40,6,40,39,17,2,158,137,0.99,-0.004364805402450088,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA JOSE ELIAS BOLIVAR HERRERA,36M,0,17,19,78,4,14,1,1,16,2,5,12,31,4,43,36,15,4,150,137,0.89,-0.05060999335508721,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA JOSE ELIAS BOLIVAR HERRERA,37M,1,21,16,76,8,14,1,1,15,2,2,10,26,4,44,45,15,6,153,137,0.96,-0.017728766960431602,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA JOSE ELIAS BOLIVAR HERRERA,38M,1,30,13,58,7,15,2,3,18,5,4,10,31,1,50,36,11,4,147,137,0.18,-0.744727494896694,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA JOSE ELIAS BOLIVAR HERRERA,39M,0,18,21,63,10,16,0,3,25,3,4,11,30,9,69,23,8,2,156,137,0.49,-0.3098039199714863,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA JOSE ELIAS BOLIVAR HERRERA,40M,1,14,23,74,4,14,2,3,17,5,3,13,26,44,42,15,6,3,152,137,0.2,-0.6989700043360187,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA JOSE ELIAS BOLIVAR HERRERA,41M,1,25,25,74,5,16,1,0,21,1,2,10,37,64,30,19,7,0,168,137,0.86,-0.06550154875643228,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA JOSE ELIAS BOLIVAR HERRERA,42M,0,22,15,83,7,15,0,2,11,2,1,9,35,45,33,19,11,2,155,137,0.77,-0.11350927482751812,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA JOSE ELIAS BOLIVAR HERRERA,43M,1,20,24,76,7,22,0,0,22,0,3,10,26,44,49,28,10,2,172,137,0.59,-0.22914798835785583,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA JOSE ELIAS BOLIVAR HERRERA,44M,2,33,11,67,6,10,2,1,15,3,0,9,38,49,29,13,8,1,147,137,0.018,-1.744727494896694,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA JOSE ELIAS BOLIVAR HERRERA,45M,2,25,27,82,10,11,0,3,17,3,1,18,31,59,33,28,6,1,177,137,0.65,-0.18708664335714442,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA JOSE ELIAS BOLIVAR HERRERA,46M,0,26,15,77,14,15,1,2,13,3,4,12,21,58,44,23,1,1,163,137,0.11,-0.958607314841775,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,ESCUELA JOSE ELIAS BOLIVAR HERRERA,47M,2,23,22,91,11,8,2,1,14,3,7,10,37,65,30,23,0,1,174,137,0.18,-0.744727494896694,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,10V,2,15,18,74,4,15,2,0,22,2,4,14,2,64,18,22,19,9,152,137,0.64,-0.1938200260161128,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,11V,0,12,20,64,9,9,1,2,16,3,3,12,5,55,21,13,16,8,133,137,0.52,-0.28399665636520083,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,12V,0,21,17,68,13,13,0,1,25,1,2,13,0,61,21,33,19,8,158,137,0.29,-0.5376020021010439,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,13V,1,19,23,84,4,17,1,0,16,1,3,13,5,65,20,32,16,11,165,137,0.87,-0.060480747381381476,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,14V,0,16,21,88,9,15,1,0,26,1,1,17,3,52,25,38,22,8,176,137,0.9,-0.045757490560675115,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,15V,3,8,13,82,7,18,1,1,14,2,0,5,0,55,32,23,22,10,147,137,0.14,-0.8538719643217619,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,1V,3,14,19,44,4,10,0,3,17,3,3,33,5,2,7,22,34,8,114,137,0.16,-0.7958800173440752,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,2V,0,15,11,47,2,11,1,3,10,4,4,14,1,7,14,19,28,12,100,137,0.55,-0.2596373105057561,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,3V,1,7,12,57,4,12,1,0,12,1,2,15,1,5,19,36,20,8,106,137,0.65,-0.18708664335714442,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,4V,3,14,12,50,5,11,2,3,16,5,5,15,1,6,24,38,16,10,116,137,0.2,-0.6989700043360187,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,5V,0,15,8,65,5,11,2,3,14,5,4,11,3,10,38,26,22,9,123,137,0.38,-0.42021640338318983,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,6V,2,9,17,45,7,8,1,2,14,3,0,12,4,5,37,29,12,5,105,137,0.14,-0.8538719643217619,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,7V,0,15,13,65,4,12,2,3,18,5,0,8,0,42,23,36,14,9,132,137,0.4,-0.3979400086720376,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,8V,1,12,23,63,7,17,1,0,22,1,1,20,2,51,16,27,21,8,146,137,0.55,-0.2596373105057561,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,9V,1,20,25,53,5,23,0,0,17,0,3,12,3,53,24,21,19,9,144,137,0.023,-1.6382721639824072,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,LICEO BICENTENARIO POLITECNICO JUANITA FERNANDEZ SOLAR,16V,0,14,18,66,7,23,2,1,22,3,0,5,5,62,21,42,14,4,153,137,0.34,-0.46852108295774486,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,LICEO BICENTENARIO POLITECNICO JUANITA FERNANDEZ SOLAR,17V,2,21,16,62,5,11,0,1,15,1,2,14,30,18,29,24,14,2,133,137,0.93,-0.03151705144606486,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,LICEO BICENTENARIO POLITECNICO JUANITA FERNANDEZ SOLAR,18V,2,25,15,79,5,8,1,3,29,4,2,6,52,6,33,39,23,6,167,137,0.07,-1.154901959985743,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,LICEO BICENTENARIO POLITECNICO JUANITA FERNANDEZ SOLAR,19V,1,25,19,59,8,13,1,1,17,2,2,12,33,10,33,28,15,11,144,137,0.69,-0.16115090926274472,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,LICEO BICENTENARIO POLITECNICO JUANITA FERNANDEZ SOLAR,20V,1,23,19,82,2,16,1,0,16,1,0,12,50,6,32,30,21,9,160,137,0.66,-0.1804560644581313,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,LICEO BICENTENARIO POLITECNICO JUANITA FERNANDEZ SOLAR,21V,1,29,12,87,3,19,0,2,30,2,0,13,61,6,48,31,20,5,183,137,0.05,-1.3010299956639813,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,LICEO BICENTENARIO POLITECNICO JUANITA FERNANDEZ SOLAR,22V,0,14,19,70,6,14,2,2,15,4,2,13,53,2,39,22,11,0,142,137,0.47,-0.3279021420642826,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,LICEO BICENTENARIO POLITECNICO JUANITA FERNANDEZ SOLAR,23V,2,20,17,74,8,11,1,3,19,4,5,10,55,3,35,34,9,3,155,137,0.48,-0.3187587626244128,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,LICEO BICENTENARIO POLITECNICO JUANITA FERNANDEZ SOLAR,24V,2,24,13,77,5,14,1,2,16,3,5,15,36,5,35,39,15,4,154,137,0.74,-0.13076828026902382,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,LICEO BICENTENARIO POLITECNICO JUANITA FERNANDEZ SOLAR,25V,2,18,20,73,6,17,5,0,19,5,1,15,61,4,33,31,10,5,160,137,0.33,-0.4814860601221125,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,LICEO BICENTENARIO POLITECNICO JUANITA FERNANDEZ SOLAR,26V,0,22,20,71,2,15,0,0,15,0,3,10,54,3,39,17,14,5,145,137,0.58,-0.23657200643706275,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,LICEO BICENTENARIO POLITECNICO JUANITA FERNANDEZ SOLAR,27V,2,26,23,72,2,17,2,0,18,2,3,11,55,4,35,27,23,4,162,137,0.57,-0.24412514432750865,-1,-1,-1,-1,-1,-1,-1,-1
DE LA ARAUCANIA,ANGOL,LICEO BICENTENARIO POLITECNICO JUANITA FERNANDEZ SOLAR,28V,2,21,26,73,9,11,0,2,17,2,7,11,65,1,40,26,10,1,161,137,0.46,-0.3372421683184259,-1,-1,-1,-1,-1,-1,-1,-1
