,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,NULO BLANCO,SEBASTIAN SICHEL,YASNA PROVOSTE
18+,0.01195219123505976,0.13147410358565736,0.1852589641434263,0.3207171314741036,0.07370517928286853,0.04183266932270916,0.08366533864541832,0.15139442231075698
