,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,NULO BLANCO,SEBASTIAN SICHEL,YASNA PROVOSTE
H,0.019957689275930297,0.18594640551090297,0.19057283158855995,0.2936612441636742,0.07650972433433957,0.023461126005525933,0.10492443294679814,0.10496654617426891
M,0.000528821061955174,0.0691534562623961,0.092265382851696,0.415503136525866,0.09241290705829079,0.026251829880415307,0.09820678465430498,0.2056776817050755
