REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,70+,P_EDUARDO ARTES_18-19,P_FRANCO ALDO PARISI_18-19,P_GABRIEL BORIC_18-19,P_JOSE ANTONIO KAST_18-19,P_MARCO ENRIQUEZ-OMINAMI_18-19,P_NULO BLANCO_18-19,P_SEBASTIAN SICHEL_18-19,P_YASNA PROVOSTE_18-19,P_EDUARDO ARTES_20-29,P_FRANCO ALDO PARISI_20-29,P_GABRIEL BORIC_20-29,P_JOSE ANTONIO KAST_20-29,P_MARCO ENRIQUEZ-OMINAMI_20-29,P_NULO BLANCO_20-29,P_SEBASTIAN SICHEL_20-29,P_YASNA PROVOSTE_20-29,P_EDUARDO ARTES_30-39,P_FRANCO ALDO PARISI_30-39,P_GABRIEL BORIC_30-39,P_JOSE ANTONIO KAST_30-39,P_MARCO ENRIQUEZ-OMINAMI_30-39,P_NULO BLANCO_30-39,P_SEBASTIAN SICHEL_30-39,P_YASNA PROVOSTE_30-39,P_EDUARDO ARTES_40-49,P_FRANCO ALDO PARISI_40-49,P_GABRIEL BORIC_40-49,P_JOSE ANTONIO KAST_40-49,P_MARCO ENRIQUEZ-OMINAMI_40-49,P_NULO BLANCO_40-49,P_SEBASTIAN SICHEL_40-49,P_YASNA PROVOSTE_40-49,P_EDUARDO ARTES_50-59,P_FRANCO ALDO PARISI_50-59,P_GABRIEL BORIC_50-59,P_JOSE ANTONIO KAST_50-59,P_MARCO ENRIQUEZ-OMINAMI_50-59,P_NULO BLANCO_50-59,P_SEBASTIAN SICHEL_50-59,P_YASNA PROVOSTE_50-59,P_EDUARDO ARTES_60-69,P_FRANCO ALDO PARISI_60-69,P_GABRIEL BORIC_60-69,P_JOSE ANTONIO KAST_60-69,P_MARCO ENRIQUEZ-OMINAMI_60-69,P_NULO BLANCO_60-69,P_SEBASTIAN SICHEL_60-69,P_YASNA PROVOSTE_60-69,P_EDUARDO ARTES_70+,P_FRANCO ALDO PARISI_70+,P_GABRIEL BORIC_70+,P_JOSE ANTONIO KAST_70+,P_MARCO ENRIQUEZ-OMINAMI_70+,P_NULO BLANCO_70+,P_SEBASTIAN SICHEL_70+,P_YASNA PROVOSTE_70+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,126,1,71,12,22,5,4,0,0,3,0,1,7,103,3,0,3,1,0,118,426,-1,-1,2,60,22,19,6,1,5,3,1,0.026009959637088003,0.318092345602322,0.27078981831685384,0.2157332116693445,0.04576961596526523,0.024159334964160388,0.05422610264335778,0.04521961120160826,0.01980842794587194,0.4447524787698594,0.2775476497746483,0.11367410927036758,0.055977473848756544,0.011521631588101749,0.04926711262455983,0.027451116177834377,0.013291925974831087,0.5333377234740408,0.1790914211879986,0.1634188161287936,0.04621847553387095,0.0057210700971336405,0.03608653074381693,0.022834036859515214,0.01251541860856819,0.3409184785543938,0.19619699898982096,0.20331719871910253,0.09322639320960874,0.011361530030423693,0.0702053624945832,0.0722586193934991,0.008573561131567814,0.25072242745161943,0.20111067246469114,0.22620865880941116,0.09920761851108832,0.004948094318383791,0.09477685574996993,0.11445211156326834,0.01744140833663097,0.23532541881901348,0.1978470271122224,0.23562699360806827,0.0919718387380067,0.014169983866366814,0.029194601194923887,0.17842272832476755,0.0005389594448567703,0.2911660468105962,0.16087700729108437,0.14203575547368244,0.1372860824660498,0.025272168520818258,0.1186251429776134,0.12419883701529866,-1.0,11.0,-10.0,3.0,-1.0,-1.0,-1.0,0.0
DE ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,127,0,70,11,25,6,4,1,0,4,1,2,10,98,6,4,1,0,0,121,426,-1,-1,2,60,23,20,6,1,5,4,0,0.026009959637088003,0.318092345602322,0.27078981831685384,0.2157332116693445,0.04576961596526523,0.024159334964160388,0.05422610264335778,0.04521961120160826,0.01980842794587194,0.4447524787698594,0.2775476497746483,0.11367410927036758,0.055977473848756544,0.011521631588101749,0.04926711262455983,0.027451116177834377,0.013291925974831087,0.5333377234740408,0.1790914211879986,0.1634188161287936,0.04621847553387095,0.0057210700971336405,0.03608653074381693,0.022834036859515214,0.01251541860856819,0.3409184785543938,0.19619699898982096,0.20331719871910253,0.09322639320960874,0.011361530030423693,0.0702053624945832,0.0722586193934991,0.008573561131567814,0.25072242745161943,0.20111067246469114,0.22620865880941116,0.09920761851108832,0.004948094318383791,0.09477685574996993,0.11445211156326834,0.01744140833663097,0.23532541881901348,0.1978470271122224,0.23562699360806827,0.0919718387380067,0.014169983866366814,0.029194601194923887,0.17842272832476755,0.0005389594448567703,0.2911660468105962,0.16087700729108437,0.14203575547368244,0.1372860824660498,0.025272168520818258,0.1186251429776134,0.12419883701529866,-2.0,10.0,-12.0,5.0,0.0,0.0,-1.0,0.0
DE ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,128,1,70,16,23,5,3,1,2,3,3,3,5,111,2,2,0,1,0,124,426,-1,-1,2,64,23,20,6,1,5,3,1,0.026009959637088003,0.318092345602322,0.27078981831685384,0.2157332116693445,0.04576961596526523,0.024159334964160388,0.05422610264335778,0.04521961120160826,0.01980842794587194,0.4447524787698594,0.2775476497746483,0.11367410927036758,0.055977473848756544,0.011521631588101749,0.04926711262455983,0.027451116177834377,0.013291925974831087,0.5333377234740408,0.1790914211879986,0.1634188161287936,0.04621847553387095,0.0057210700971336405,0.03608653074381693,0.022834036859515214,0.01251541860856819,0.3409184785543938,0.19619699898982096,0.20331719871910253,0.09322639320960874,0.011361530030423693,0.0702053624945832,0.0722586193934991,0.008573561131567814,0.25072242745161943,0.20111067246469114,0.22620865880941116,0.09920761851108832,0.004948094318383791,0.09477685574996993,0.11445211156326834,0.01744140833663097,0.23532541881901348,0.1978470271122224,0.23562699360806827,0.0919718387380067,0.014169983866366814,0.029194601194923887,0.17842272832476755,0.0005389594448567703,0.2911660468105962,0.16087700729108437,0.14203575547368244,0.1372860824660498,0.025272168520818258,0.1186251429776134,0.12419883701529866,-1.0,6.0,-7.0,3.0,-1.0,2.0,-2.0,0.0
DE ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,129,0,75,10,22,2,4,0,2,4,2,2,2,103,7,3,2,0,0,119,426,-1,-1,1,60,22,20,6,1,5,4,0,0.026009959637088003,0.318092345602322,0.27078981831685384,0.2157332116693445,0.04576961596526523,0.024159334964160388,0.05422610264335778,0.04521961120160826,0.01980842794587194,0.4447524787698594,0.2775476497746483,0.11367410927036758,0.055977473848756544,0.011521631588101749,0.04926711262455983,0.027451116177834377,0.013291925974831087,0.5333377234740408,0.1790914211879986,0.1634188161287936,0.04621847553387095,0.0057210700971336405,0.03608653074381693,0.022834036859515214,0.01251541860856819,0.3409184785543938,0.19619699898982096,0.20331719871910253,0.09322639320960874,0.011361530030423693,0.0702053624945832,0.0722586193934991,0.008573561131567814,0.25072242745161943,0.20111067246469114,0.22620865880941116,0.09920761851108832,0.004948094318383791,0.09477685574996993,0.11445211156326834,0.01744140833663097,0.23532541881901348,0.1978470271122224,0.23562699360806827,0.0919718387380067,0.014169983866366814,0.029194601194923887,0.17842272832476755,0.0005389594448567703,0.2911660468105962,0.16087700729108437,0.14203575547368244,0.1372860824660498,0.025272168520818258,0.1186251429776134,0.12419883701529866,-1.0,15.0,-12.0,2.0,-4.0,1.0,-1.0,0.0
DE ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,130,1,76,16,23,3,3,0,1,4,1,4,9,112,1,2,0,0,0,127,426,-1,-1,2,65,24,21,6,1,5,3,0,0.026009959637088003,0.318092345602322,0.27078981831685384,0.2157332116693445,0.04576961596526523,0.024159334964160388,0.05422610264335778,0.04521961120160826,0.01980842794587194,0.4447524787698594,0.2775476497746483,0.11367410927036758,0.055977473848756544,0.011521631588101749,0.04926711262455983,0.027451116177834377,0.013291925974831087,0.5333377234740408,0.1790914211879986,0.1634188161287936,0.04621847553387095,0.0057210700971336405,0.03608653074381693,0.022834036859515214,0.01251541860856819,0.3409184785543938,0.19619699898982096,0.20331719871910253,0.09322639320960874,0.011361530030423693,0.0702053624945832,0.0722586193934991,0.008573561131567814,0.25072242745161943,0.20111067246469114,0.22620865880941116,0.09920761851108832,0.004948094318383791,0.09477685574996993,0.11445211156326834,0.01744140833663097,0.23532541881901348,0.1978470271122224,0.23562699360806827,0.0919718387380067,0.014169983866366814,0.029194601194923887,0.17842272832476755,0.0005389594448567703,0.2911660468105962,0.16087700729108437,0.14203575547368244,0.1372860824660498,0.025272168520818258,0.1186251429776134,0.12419883701529866,-1.0,11.0,-8.0,2.0,-3.0,0.0,-2.0,1.0
DE ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,131,3,62,22,25,2,4,0,3,3,3,3,8,103,4,3,1,0,2,124,426,-1,-1,2,62,23,21,6,1,5,4,2,0.026009959637088003,0.318092345602322,0.27078981831685384,0.2157332116693445,0.04576961596526523,0.024159334964160388,0.05422610264335778,0.04521961120160826,0.01980842794587194,0.4447524787698594,0.2775476497746483,0.11367410927036758,0.055977473848756544,0.011521631588101749,0.04926711262455983,0.027451116177834377,0.013291925974831087,0.5333377234740408,0.1790914211879986,0.1634188161287936,0.04621847553387095,0.0057210700971336405,0.03608653074381693,0.022834036859515214,0.01251541860856819,0.3409184785543938,0.19619699898982096,0.20331719871910253,0.09322639320960874,0.011361530030423693,0.0702053624945832,0.0722586193934991,0.008573561131567814,0.25072242745161943,0.20111067246469114,0.22620865880941116,0.09920761851108832,0.004948094318383791,0.09477685574996993,0.11445211156326834,0.01744140833663097,0.23532541881901348,0.1978470271122224,0.23562699360806827,0.0919718387380067,0.014169983866366814,0.029194601194923887,0.17842272832476755,0.0005389594448567703,0.2911660468105962,0.16087700729108437,0.14203575547368244,0.1372860824660498,0.025272168520818258,0.1186251429776134,0.12419883701529866,1.0,0.0,-1.0,4.0,-4.0,2.0,-1.0,-1.0
DE ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,132,1,74,13,13,10,9,1,0,4,1,2,3,114,2,2,1,1,0,125,426,-1,-1,2,64,23,21,6,1,5,3,1,0.026009959637088003,0.318092345602322,0.27078981831685384,0.2157332116693445,0.04576961596526523,0.024159334964160388,0.05422610264335778,0.04521961120160826,0.01980842794587194,0.4447524787698594,0.2775476497746483,0.11367410927036758,0.055977473848756544,0.011521631588101749,0.04926711262455983,0.027451116177834377,0.013291925974831087,0.5333377234740408,0.1790914211879986,0.1634188161287936,0.04621847553387095,0.0057210700971336405,0.03608653074381693,0.022834036859515214,0.01251541860856819,0.3409184785543938,0.19619699898982096,0.20331719871910253,0.09322639320960874,0.011361530030423693,0.0702053624945832,0.0722586193934991,0.008573561131567814,0.25072242745161943,0.20111067246469114,0.22620865880941116,0.09920761851108832,0.004948094318383791,0.09477685574996993,0.11445211156326834,0.01744140833663097,0.23532541881901348,0.1978470271122224,0.23562699360806827,0.0919718387380067,0.014169983866366814,0.029194601194923887,0.17842272832476755,0.0005389594448567703,0.2911660468105962,0.16087700729108437,0.14203575547368244,0.1372860824660498,0.025272168520818258,0.1186251429776134,0.12419883701529866,-1.0,10.0,-10.0,-8.0,4.0,0.0,4.0,1.0
DE ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,133,1,68,21,25,3,7,1,0,1,1,6,13,91,6,5,2,2,1,127,426,-1,-1,2,61,25,21,7,1,6,4,3,0.026009959637088003,0.318092345602322,0.27078981831685384,0.2157332116693445,0.04576961596526523,0.024159334964160388,0.05422610264335778,0.04521961120160826,0.01980842794587194,0.4447524787698594,0.2775476497746483,0.11367410927036758,0.055977473848756544,0.011521631588101749,0.04926711262455983,0.027451116177834377,0.013291925974831087,0.5333377234740408,0.1790914211879986,0.1634188161287936,0.04621847553387095,0.0057210700971336405,0.03608653074381693,0.022834036859515214,0.01251541860856819,0.3409184785543938,0.19619699898982096,0.20331719871910253,0.09322639320960874,0.011361530030423693,0.0702053624945832,0.0722586193934991,0.008573561131567814,0.25072242745161943,0.20111067246469114,0.22620865880941116,0.09920761851108832,0.004948094318383791,0.09477685574996993,0.11445211156326834,0.01744140833663097,0.23532541881901348,0.1978470271122224,0.23562699360806827,0.0919718387380067,0.014169983866366814,0.029194601194923887,0.17842272832476755,0.0005389594448567703,0.2911660468105962,0.16087700729108437,0.14203575547368244,0.1372860824660498,0.025272168520818258,0.1186251429776134,0.12419883701529866,-1.0,7.0,-4.0,4.0,-4.0,0.0,1.0,-3.0
DE ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,134,1,72,18,18,5,2,1,0,2,1,0,6,108,3,2,0,0,0,119,426,-1,-1,2,62,22,19,6,1,4,3,0,0.026009959637088003,0.318092345602322,0.27078981831685384,0.2157332116693445,0.04576961596526523,0.024159334964160388,0.05422610264335778,0.04521961120160826,0.01980842794587194,0.4447524787698594,0.2775476497746483,0.11367410927036758,0.055977473848756544,0.011521631588101749,0.04926711262455983,0.027451116177834377,0.013291925974831087,0.5333377234740408,0.1790914211879986,0.1634188161287936,0.04621847553387095,0.0057210700971336405,0.03608653074381693,0.022834036859515214,0.01251541860856819,0.3409184785543938,0.19619699898982096,0.20331719871910253,0.09322639320960874,0.011361530030423693,0.0702053624945832,0.0722586193934991,0.008573561131567814,0.25072242745161943,0.20111067246469114,0.22620865880941116,0.09920761851108832,0.004948094318383791,0.09477685574996993,0.11445211156326834,0.01744140833663097,0.23532541881901348,0.1978470271122224,0.23562699360806827,0.0919718387380067,0.014169983866366814,0.029194601194923887,0.17842272832476755,0.0005389594448567703,0.2911660468105962,0.16087700729108437,0.14203575547368244,0.1372860824660498,0.025272168520818258,0.1186251429776134,0.12419883701529866,-1.0,10.0,-4.0,-1.0,-1.0,0.0,-2.0,-1.0
DE ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,135,1,74,17,18,6,2,0,0,4,0,0,4,113,0,3,1,1,0,122,426,-1,-1,2,63,22,20,6,1,5,3,1,0.026009959637088003,0.318092345602322,0.27078981831685384,0.2157332116693445,0.04576961596526523,0.024159334964160388,0.05422610264335778,0.04521961120160826,0.01980842794587194,0.4447524787698594,0.2775476497746483,0.11367410927036758,0.055977473848756544,0.011521631588101749,0.04926711262455983,0.027451116177834377,0.013291925974831087,0.5333377234740408,0.1790914211879986,0.1634188161287936,0.04621847553387095,0.0057210700971336405,0.03608653074381693,0.022834036859515214,0.01251541860856819,0.3409184785543938,0.19619699898982096,0.20331719871910253,0.09322639320960874,0.011361530030423693,0.0702053624945832,0.0722586193934991,0.008573561131567814,0.25072242745161943,0.20111067246469114,0.22620865880941116,0.09920761851108832,0.004948094318383791,0.09477685574996993,0.11445211156326834,0.01744140833663097,0.23532541881901348,0.1978470271122224,0.23562699360806827,0.0919718387380067,0.014169983866366814,0.029194601194923887,0.17842272832476755,0.0005389594448567703,0.2911660468105962,0.16087700729108437,0.14203575547368244,0.1372860824660498,0.025272168520818258,0.1186251429776134,0.12419883701529866,-1.0,11.0,-5.0,-2.0,0.0,-1.0,-3.0,1.0
