,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,NULO BLANCO,SEBASTIAN SICHEL,YASNA PROVOSTE
H,0.001820941401408696,0.16701218303690576,0.11707910050021932,0.4206713191697949,0.0005837998748017658,0.030891456785473625,0.13015522251538367,0.1317859767160123
M,0.021534230753629795,0.0010693071614159759,0.0996656147897299,0.5774866922271162,0.051947096220966514,1.4537820619120275e-06,0.08041331015173132,0.1678822949133484
