REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19 H,18-19 M,20-29 H,20-29 M,30-39 H,30-39 M,40-49 H,40-49 M,50-59 H,50-59 M,60-69 H,60-69 M,70-79 H,70-79 M,80+ H,80+ M,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,30M,1,62,17,33,9,15,0,0,11,0,1,2,4,3,3,26,9,25,6,34,1,12,0,17,0,4,148,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,31M,3,54,16,45,11,14,1,0,10,1,1,1,4,8,4,17,14,33,2,37,2,17,1,9,0,3,154,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,32M,2,57,17,39,24,8,0,1,18,1,2,4,5,7,7,17,9,36,5,39,3,21,1,7,0,2,166,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,33M,2,66,21,44,14,7,0,1,14,1,1,3,12,8,1,23,9,34,1,27,2,32,0,14,0,2,169,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,34M,0,54,15,35,19,11,0,1,17,1,0,1,4,9,4,38,3,29,2,31,0,24,0,5,1,0,152,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,35M,1,58,13,47,20,9,0,0,24,0,4,4,10,8,5,33,4,30,2,42,2,16,0,8,0,4,172,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,36M,2,47,23,47,16,17,2,2,15,4,1,1,5,11,7,38,5,33,3,32,1,20,1,11,0,2,171,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,37M,0,58,12,26,9,7,0,0,10,0,2,1,3,12,2,15,49,12,2,12,2,7,2,0,1,0,122,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,58,1,67,10,25,8,5,0,1,10,1,0,1,12,6,39,57,2,3,2,3,0,1,0,0,0,1,127,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,59,2,63,18,27,6,5,1,0,7,1,2,2,4,5,43,55,5,3,2,3,2,1,1,0,0,0,129,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,60,0,72,11,19,5,4,0,1,7,1,5,0,3,8,42,53,0,2,1,0,1,1,0,2,1,0,119,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,61,0,56,14,39,8,6,0,0,7,0,3,0,8,5,37,57,3,3,8,2,0,3,1,0,0,0,130,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,62,1,71,9,33,4,6,0,2,2,2,0,1,8,9,47,52,2,5,0,2,0,2,0,0,0,0,128,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,63,0,84,18,24,12,2,0,0,2,0,1,5,2,10,57,55,1,4,3,2,1,0,0,0,1,0,142,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,64,1,71,12,14,9,2,0,0,6,0,2,0,1,4,49,61,3,0,1,2,1,1,1,1,0,0,115,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,65,0,55,16,19,4,2,0,0,10,0,1,1,4,10,42,37,1,2,1,5,0,2,0,0,0,0,106,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,66,3,77,8,34,4,8,1,0,3,1,0,1,4,14,49,44,5,4,5,7,2,2,1,0,0,0,138,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,67,2,71,13,29,4,1,1,0,6,1,0,0,2,3,48,61,4,1,2,0,2,1,0,2,0,0,127,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,68,0,70,9,29,9,2,0,1,11,1,1,0,6,10,51,50,3,1,1,1,4,1,1,2,1,0,131,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,69,0,58,13,29,3,2,0,2,7,2,2,1,8,10,39,39,1,5,3,1,3,2,0,0,0,0,114,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,70,1,73,13,19,3,5,0,0,4,0,0,0,22,25,25,35,4,1,1,3,1,1,0,0,0,0,118,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,71,0,65,17,21,3,7,0,2,4,2,2,2,38,59,4,3,2,3,4,0,2,0,0,0,0,0,119,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,72,0,63,21,26,11,5,1,0,1,1,2,2,47,43,11,10,3,4,1,3,2,0,0,0,0,0,128,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,73,2,45,19,24,8,7,0,0,12,0,0,0,37,45,5,3,3,4,2,2,5,6,1,3,0,1,117,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,74,0,61,20,34,10,3,0,0,5,0,1,0,51,54,8,2,1,2,4,1,2,3,2,1,0,0,133,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,75,1,63,7,24,4,6,0,2,6,2,0,1,47,38,1,6,2,2,5,5,2,0,1,0,1,1,113,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,76,1,60,16,27,8,5,0,1,2,1,3,1,37,53,3,9,1,5,1,5,1,1,0,0,0,0,120,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO CATOLICO NAZARET,77,0,76,20,38,5,4,0,0,10,0,3,2,50,78,4,3,2,2,2,1,3,0,2,0,1,0,153,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO MARISTA HERMANO FERNANDO,17V,2,62,26,47,9,7,1,1,18,2,1,2,7,6,7,6,21,26,52,2,27,1,15,0,0,0,173,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO MARISTA HERMANO FERNANDO,18V,2,54,29,31,5,9,1,1,19,2,1,0,5,9,18,3,28,23,20,4,28,1,11,0,0,0,151,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO MARISTA HERMANO FERNANDO,19V,0,63,28,34,7,3,0,0,23,0,3,2,7,10,18,3,18,14,45,3,25,1,8,1,0,0,158,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO MARISTA HERMANO FERNANDO,20V,3,43,17,27,10,4,0,0,18,0,1,0,8,4,8,6,18,6,35,3,25,1,2,1,4,0,122,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO MARISTA HERMANO FERNANDO,21V,4,47,20,36,8,7,1,1,10,2,2,2,7,8,12,3,23,18,30,2,13,3,9,1,1,0,134,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO MARISTA HERMANO FERNANDO,22V,2,48,18,43,13,10,0,2,14,2,1,2,10,5,19,4,22,15,43,4,15,3,7,0,0,0,150,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO MARISTA HERMANO FERNANDO,23V,3,56,18,36,15,4,0,1,15,1,1,1,7,5,18,3,21,21,38,2,19,1,10,0,1,0,148,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO MARISTA HERMANO FERNANDO,24V,1,55,18,30,12,7,0,1,22,1,2,6,9,8,11,5,23,14,26,2,21,5,11,2,1,0,146,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO MARISTA HERMANO FERNANDO,25V,4,45,24,45,9,9,2,1,15,3,1,0,5,4,13,5,16,13,39,4,35,2,13,1,3,0,154,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO MARISTA HERMANO FERNANDO,26V,0,53,18,36,11,13,0,1,15,1,1,1,7,5,17,3,19,16,37,2,27,2,10,0,0,0,147,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO MARISTA HERMANO FERNANDO,27V,1,54,13,42,11,10,1,0,21,1,2,1,6,4,14,3,25,16,34,6,26,4,11,1,0,0,153,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO MARISTA HERMANO FERNANDO,28V,2,46,20,44,10,9,1,1,20,2,0,4,6,7,14,5,33,9,32,3,27,2,10,0,0,1,153,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO MARISTA HERMANO FERNANDO,29V,4,59,22,49,7,4,0,3,14,3,0,0,10,8,24,8,29,7,33,5,30,2,3,1,2,0,162,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO MARISTA HERMANO FERNANDO,30V,0,54,26,54,10,4,0,2,22,2,3,3,2,15,24,3,32,10,37,5,21,4,10,1,2,0,172,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO MARISTA HERMANO FERNANDO,31V,1,54,21,48,11,5,1,1,17,2,1,2,8,9,32,6,24,7,24,6,26,2,9,2,1,0,159,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO MARISTA HERMANO FERNANDO,32V,2,51,12,39,8,1,1,0,10,1,1,2,8,4,6,4,5,65,7,4,11,1,4,1,1,0,124,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO NIRVANA,100,2,47,20,19,6,4,1,1,4,2,1,1,45,44,1,1,0,5,0,4,1,0,1,0,0,0,104,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO NIRVANA,101,2,49,12,30,5,3,0,1,8,1,0,1,30,55,3,2,5,2,4,1,2,2,2,1,0,0,110,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO NIRVANA,102,3,54,31,24,4,1,1,1,1,2,4,1,40,55,2,2,2,4,3,2,1,1,2,1,0,0,120,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO NIRVANA,103,2,53,24,18,5,4,0,0,6,0,1,3,33,45,6,8,2,6,1,1,3,3,0,0,0,0,112,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO NIRVANA,104,5,54,25,25,4,6,0,1,11,1,1,1,25,37,9,10,7,16,6,8,4,3,1,2,1,0,131,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO NIRVANA,105,1,64,16,27,5,4,0,1,8,1,1,3,39,41,2,2,9,8,4,11,1,4,1,0,0,0,126,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO NIRVANA,106,0,40,13,43,19,6,0,1,15,1,2,2,13,21,5,8,12,20,20,18,4,5,4,3,0,0,137,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO NIRVANA,107,1,35,23,25,7,8,1,4,11,5,0,4,12,17,10,9,12,15,11,10,11,3,1,0,0,0,115,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO NIRVANA,108,1,45,16,32,10,3,1,0,10,1,0,2,13,19,8,18,13,6,11,8,6,7,4,2,0,0,118,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO NIRVANA,109,2,46,28,30,13,9,0,1,7,1,1,3,18,17,8,16,12,13,10,15,11,5,3,4,0,0,136,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO NIRVANA,110,4,33,22,39,5,6,0,1,5,1,2,0,20,17,4,5,12,12,13,12,8,4,4,1,0,1,115,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO NIRVANA,111,3,53,17,26,12,1,0,0,5,0,0,2,19,16,19,30,4,11,5,5,3,2,0,1,0,0,117,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO NIRVANA,112,3,56,14,30,5,6,0,1,11,1,1,1,19,24,20,29,7,11,2,5,2,3,1,1,0,0,126,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO NIRVANA,113,4,49,13,21,5,6,0,1,7,1,1,0,16,24,12,20,8,11,3,5,2,1,2,1,0,0,106,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO NIRVANA,114,1,44,16,34,7,5,1,3,13,4,2,3,14,26,14,12,12,9,7,6,9,6,3,1,0,0,124,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO NIRVANA,115,0,46,15,31,10,4,0,0,12,0,1,0,14,15,11,16,11,9,12,14,8,3,3,1,0,0,118,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO NIRVANA,116,2,64,18,16,1,4,1,1,6,2,3,0,43,43,4,5,5,3,2,2,1,0,1,1,0,0,113,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO NIRVANA,117,1,56,15,45,4,9,2,1,14,3,4,3,13,14,22,18,16,10,8,23,5,8,0,3,0,0,147,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO NIRVANA,118,1,38,15,29,6,2,0,1,6,1,0,0,14,13,15,15,11,12,5,8,2,1,1,1,0,0,98,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO NIRVANA,119,0,52,12,33,3,10,0,0,9,0,1,0,38,42,5,5,7,3,10,2,1,2,3,0,0,0,119,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO NIRVANA,120,3,70,18,32,8,4,0,0,12,0,0,1,18,22,17,17,15,11,13,9,11,7,4,2,0,0,147,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO NIRVANA,121,3,55,28,41,7,10,0,1,10,1,2,3,25,29,12,16,10,16,18,11,3,5,2,2,0,0,155,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO NIRVANA,122,0,49,14,23,7,6,0,0,11,0,1,0,26,31,6,11,5,5,9,2,5,5,1,1,2,0,110,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO NIRVANA,98,1,65,18,18,5,8,0,0,8,0,1,2,48,53,3,4,6,0,2,2,0,1,1,0,0,0,123,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO NIRVANA,99,6,63,15,21,9,3,1,2,7,3,3,1,47,49,5,2,2,4,2,5,1,4,1,1,0,0,127,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO SAGRADO CORAZON DE JESUS,78,0,74,19,19,7,2,0,0,4,0,1,1,50,50,1,1,3,5,1,4,1,2,2,1,0,2,125,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO SAGRADO CORAZON DE JESUS,79,2,70,19,26,5,4,0,0,3,0,0,3,40,55,6,5,5,3,5,3,2,1,1,0,0,0,129,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO SAGRADO CORAZON DE JESUS,80,2,63,14,21,5,2,1,1,3,2,1,1,53,38,5,4,2,1,3,1,1,1,1,0,0,0,112,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO SAGRADO CORAZON DE JESUS,81,1,60,18,24,4,4,0,0,5,0,0,1,43,54,3,4,0,3,2,1,1,4,0,0,0,0,116,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO SAGRADO CORAZON DE JESUS,82,4,57,21,23,1,3,0,1,5,1,1,0,35,44,7,6,7,4,3,0,1,2,4,1,0,0,115,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO SAGRADO CORAZON DE JESUS,83,0,61,17,44,11,5,0,0,9,0,0,2,7,12,18,15,17,17,20,23,4,9,0,2,0,1,147,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO SAGRADO CORAZON DE JESUS,84,0,55,19,43,7,11,0,0,18,0,4,2,11,9,19,12,20,11,20,22,12,11,0,0,0,0,153,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO SAGRADO CORAZON DE JESUS,85,1,59,15,43,4,3,1,2,9,3,3,4,11,13,9,15,7,20,19,19,4,8,1,3,0,1,137,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO SAGRADO CORAZON DE JESUS,86,0,70,21,46,8,9,0,1,13,1,4,3,7,9,18,34,20,27,20,16,4,2,3,1,0,0,168,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO SAGRADO CORAZON DE JESUS,87,1,56,13,31,5,0,0,5,8,5,1,1,38,37,7,4,7,8,4,6,2,1,2,0,1,0,119,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO SAGRADO CORAZON DE JESUS,88,0,47,11,30,13,7,0,1,9,1,0,3,14,13,4,3,16,12,16,15,10,5,6,0,0,1,118,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO SAGRADO CORAZON DE JESUS,89,3,48,9,26,4,5,1,1,10,2,0,0,22,19,19,16,10,7,8,2,1,1,1,1,0,0,107,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO SAGRADO CORAZON DE JESUS,90,3,43,14,24,11,3,1,1,8,2,2,3,22,28,5,13,10,6,3,6,2,3,2,3,0,0,108,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO SAGRADO CORAZON DE JESUS,91,2,64,14,30,9,3,0,1,3,1,0,1,54,46,5,4,3,1,3,5,3,1,0,0,0,0,126,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO SAGRADO CORAZON DE JESUS,92,2,53,16,31,13,6,0,1,15,1,1,4,23,11,9,17,10,16,10,17,7,6,1,2,3,0,137,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO SAGRADO CORAZON DE JESUS,93,1,57,18,32,11,9,0,2,15,2,4,2,13,22,3,14,11,16,15,20,13,5,2,3,0,2,145,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO SAGRADO CORAZON DE JESUS,94,1,48,35,44,6,10,0,2,26,2,2,3,15,25,14,21,12,14,10,20,11,15,6,4,0,0,172,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO SAGRADO CORAZON DE JESUS,95,1,62,22,24,5,3,1,2,8,3,0,1,29,54,4,9,9,5,4,4,2,4,0,1,0,1,128,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO SAGRADO CORAZON DE JESUS,96,1,59,29,18,2,5,0,1,9,1,1,0,53,53,2,1,1,5,1,4,0,3,0,0,0,0,124,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO SAGRADO CORAZON DE JESUS,97,3,56,28,18,9,6,0,2,6,2,3,0,47,56,6,4,1,2,2,2,1,1,1,0,0,2,128,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO SALESIANO SANTO DOMINGO SAVIO,123,3,36,24,23,7,6,0,2,4,2,0,1,43,54,2,2,1,1,0,1,0,2,0,0,1,0,105,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DE TARAPACA,ALTO HOSPICIO,COLEGIO SALESIANO SANTO DOMINGO SAVIO,124,2,63,25,23,6,3,1,0,1,1,1,2,50,60,0,2,1,3,1,1,0,1,1,0,0,0,124,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
