,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,NULO BLANCO,SEBASTIAN SICHEL,YASNA PROVOSTE
18+,0.009250429470006597,0.14528794833298583,0.12058637716599038,0.375561122338971,0.04018463281405791,0.026272773085824503,0.12674574013598455,0.1561109766561792
