REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18+,P_EDUARDO ARTES_18+,P_FRANCO ALDO PARISI_18+,P_GABRIEL BORIC_18+,P_JOSE ANTONIO KAST_18+,P_MARCO ENRIQUEZ-OMINAMI_18+,P_NULO BLANCO_18+,P_SEBASTIAN SICHEL_18+,P_YASNA PROVOSTE_18+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE ATACAMA,ALTO DEL CARMEN,ESCUELA RICARDO CAMPILLAY CONTRERAS,1M-2M,3,20,15,10,4,4,3,3,59,6,2,9,9,19,37,27,16,2,121,5,-1,-1,1,22,19,16,5,3,6,49,121,0.009569377990430622,0.18181818181818182,0.15789473684210525,0.13237639553429026,0.03987240829346093,0.022328548644338118,0.05422647527910686,0.4019138755980861,2.0,-2.0,-4.0,-6.0,-1.0,3.0,-2.0,10.0
DE ATACAMA,ALTO DEL CARMEN,ESCUELA RICARDO CAMPILLAY CONTRERAS,3M-1V,2,27,19,20,8,15,3,1,62,4,5,13,21,30,28,32,22,6,157,5,-1,-1,1,29,25,21,6,3,9,63,157,0.009569377990430622,0.18181818181818182,0.15789473684210525,0.13237639553429026,0.03987240829346093,0.022328548644338118,0.05422647527910686,0.4019138755980861,1.0,-2.0,-6.0,-1.0,2.0,1.0,6.0,-1.0
DE ATACAMA,ALTO DEL CARMEN,ESCUELA RICARDO CAMPILLAY CONTRERAS,3V-4V,0,20,26,23,4,4,1,1,55,2,0,8,12,36,33,24,16,5,134,5,-1,-1,1,25,21,18,5,3,7,54,134,0.009569377990430622,0.18181818181818182,0.15789473684210525,0.13237639553429026,0.03987240829346093,0.022328548644338118,0.05422647527910686,0.4019138755980861,-1.0,-5.0,5.0,5.0,-1.0,-1.0,-3.0,1.0
DE ATACAMA,ALTO DEL CARMEN,ESCUELA RICARDO CAMPILLAY CONTRERAS,4M-2V,0,31,26,19,6,5,0,1,47,1,1,15,32,22,25,23,13,4,135,5,-1,-1,1,25,21,18,6,3,7,54,135,0.009569377990430622,0.18181818181818182,0.15789473684210525,0.13237639553429026,0.03987240829346093,0.022328548644338118,0.05422647527910686,0.4019138755980861,-1.0,6.0,5.0,1.0,0.0,-2.0,-2.0,-7.0
DE ATACAMA,ALTO DEL CARMEN,ESCUELA RICARDO CAMPILLAY CONTRERAS,5V-6,1,16,13,11,3,6,0,1,29,1,2,13,16,9,11,17,6,6,80,5,-1,-1,1,14,13,11,3,2,4,32,80,0.009569377990430622,0.18181818181818182,0.15789473684210525,0.13237639553429026,0.03987240829346093,0.022328548644338118,0.05422647527910686,0.4019138755980861,0.0,2.0,0.0,0.0,0.0,-1.0,2.0,-3.0
