REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19 H,18-19 M,20-29 H,20-29 M,30-39 H,30-39 M,40-49 H,40-49 M,50-59 H,50-59 M,60-69 H,60-69 M,70-79 H,70-79 M,80+ H,80+ M,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,H,M,P_EDUARDO ARTES_H,P_FRANCO ALDO PARISI_H,P_GABRIEL BORIC_H,P_JOSE ANTONIO KAST_H,P_MARCO ENRIQUEZ-OMINAMI_H,P_NULO BLANCO_H,P_SEBASTIAN SICHEL_H,P_YASNA PROVOSTE_H,P_EDUARDO ARTES_M,P_FRANCO ALDO PARISI_M,P_GABRIEL BORIC_M,P_JOSE ANTONIO KAST_M,P_MARCO ENRIQUEZ-OMINAMI_M,P_NULO BLANCO_M,P_SEBASTIAN SICHEL_M,P_YASNA PROVOSTE_M,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE ATACAMA,PALOMAR,ESCUELA JESUS FERNANDEZ HIDALGO,1,1,44,30,28,11,12,2,1,11,3,6,11,8,6,8,7,32,56,0,2,2,2,0,0,0,0,140,25,-1,-1,1,44,31,24,10,2,13,15,134,6,0.0022269452316941115,0.3257399946630294,0.22331340735804125,0.16464940717534524,0.0781721060353366,0.012738723152429188,0.09431264587756237,0.09884677050656192,0.05614841911414945,0.12107221431863815,0.27218118190821156,0.2694627693403299,0.00029863919073841677,0.0004684916837352199,0.0002010987458432444,0.280167185698354,0.0,0.0,-1.0,4.0,1.0,1.0,-1.0,-4.0
DE ATACAMA,PALOMAR,ESCUELA JESUS FERNANDEZ HIDALGO,10,3,56,40,27,9,16,0,0,21,0,1,2,30,33,15,17,11,21,13,20,6,1,2,0,0,0,172,25,-1,-1,3,47,40,33,10,2,12,25,130,42,0.0022269452316941115,0.3257399946630294,0.22331340735804125,0.16464940717534524,0.0781721060353366,0.012738723152429188,0.09431264587756237,0.09884677050656192,0.05614841911414945,0.12107221431863815,0.27218118190821156,0.2694627693403299,0.00029863919073841677,0.0004684916837352199,0.0002010987458432444,0.280167185698354,0.0,9.0,0.0,-6.0,-1.0,-2.0,4.0,-4.0
DE ATACAMA,PALOMAR,ESCUELA JESUS FERNANDEZ HIDALGO,11,5,38,37,40,12,12,0,0,25,0,1,2,15,34,12,22,23,20,11,16,5,3,2,3,1,0,169,25,-1,-1,2,47,40,32,10,2,12,24,129,41,0.0022269452316941115,0.3257399946630294,0.22331340735804125,0.16464940717534524,0.0781721060353366,0.012738723152429188,0.09431264587756237,0.09884677050656192,0.05614841911414945,0.12107221431863815,0.27218118190821156,0.2694627693403299,0.00029863919073841677,0.0004684916837352199,0.0002010987458432444,0.280167185698354,3.0,-9.0,-3.0,8.0,2.0,-2.0,0.0,1.0
DE ATACAMA,PALOMAR,ESCUELA JESUS FERNANDEZ HIDALGO,12,4,48,38,20,4,13,2,0,22,2,0,0,19,23,15,23,12,18,9,12,6,7,3,3,0,0,151,25,-1,-1,3,41,36,29,9,1,10,22,110,40,0.0022269452316941115,0.3257399946630294,0.22331340735804125,0.16464940717534524,0.0781721060353366,0.012738723152429188,0.09431264587756237,0.09884677050656192,0.05614841911414945,0.12107221431863815,0.27218118190821156,0.2694627693403299,0.00029863919073841677,0.0004684916837352199,0.0002010987458432444,0.280167185698354,1.0,7.0,2.0,-9.0,-5.0,1.0,3.0,0.0
DE ATACAMA,PALOMAR,ESCUELA JESUS FERNANDEZ HIDALGO,13,1,36,45,35,10,6,0,6,23,6,2,2,17,31,10,14,22,19,14,7,8,8,3,3,1,1,162,25,-1,-1,3,44,38,31,9,2,11,24,117,45,0.0022269452316941115,0.3257399946630294,0.22331340735804125,0.16464940717534524,0.0781721060353366,0.012738723152429188,0.09431264587756237,0.09884677050656192,0.05614841911414945,0.12107221431863815,0.27218118190821156,0.2694627693403299,0.00029863919073841677,0.0004684916837352199,0.0002010987458432444,0.280167185698354,-2.0,-8.0,7.0,4.0,1.0,4.0,-5.0,-1.0
DE ATACAMA,PALOMAR,ESCUELA JESUS FERNANDEZ HIDALGO,14,0,46,46,38,15,9,0,1,26,1,1,0,21,34,18,21,20,23,11,19,6,4,0,3,1,0,181,25,-1,-1,3,50,42,34,11,2,13,26,138,44,0.0022269452316941115,0.3257399946630294,0.22331340735804125,0.16464940717534524,0.0781721060353366,0.012738723152429188,0.09431264587756237,0.09884677050656192,0.05614841911414945,0.12107221431863815,0.27218118190821156,0.2694627693403299,0.00029863919073841677,0.0004684916837352199,0.0002010987458432444,0.280167185698354,-3.0,-4.0,4.0,4.0,4.0,-1.0,-4.0,0.0
DE ATACAMA,PALOMAR,ESCUELA JESUS FERNANDEZ HIDALGO,15,2,50,46,36,12,14,0,0,15,0,3,1,19,26,21,24,14,23,11,12,10,5,2,1,2,1,175,25,-1,-1,3,48,41,34,10,2,12,25,131,44,0.0022269452316941115,0.3257399946630294,0.22331340735804125,0.16464940717534524,0.0781721060353366,0.012738723152429188,0.09431264587756237,0.09884677050656192,0.05614841911414945,0.12107221431863815,0.27218118190821156,0.2694627693403299,0.00029863919073841677,0.0004684916837352199,0.0002010987458432444,0.280167185698354,-1.0,2.0,5.0,2.0,2.0,-2.0,2.0,-10.0
DE ATACAMA,PALOMAR,ESCUELA JESUS FERNANDEZ HIDALGO,16,1,51,41,18,8,20,0,1,20,1,2,1,24,23,18,16,23,25,11,10,1,3,0,2,1,0,160,25,-1,-1,2,46,37,29,10,2,13,21,132,28,0.0022269452316941115,0.3257399946630294,0.22331340735804125,0.16464940717534524,0.0781721060353366,0.012738723152429188,0.09431264587756237,0.09884677050656192,0.05614841911414945,0.12107221431863815,0.27218118190821156,0.2694627693403299,0.00029863919073841677,0.0004684916837352199,0.0002010987458432444,0.280167185698354,-1.0,5.0,4.0,-11.0,-2.0,-1.0,7.0,-1.0
DE ATACAMA,PALOMAR,ESCUELA JESUS FERNANDEZ HIDALGO,17,2,50,34,26,11,13,0,0,29,0,0,5,23,29,13,21,22,17,6,19,5,0,2,3,0,0,165,25,-1,-1,2,47,38,31,10,2,12,23,130,35,0.0022269452316941115,0.3257399946630294,0.22331340735804125,0.16464940717534524,0.0781721060353366,0.012738723152429188,0.09431264587756237,0.09884677050656192,0.05614841911414945,0.12107221431863815,0.27218118190821156,0.2694627693403299,0.00029863919073841677,0.0004684916837352199,0.0002010987458432444,0.280167185698354,0.0,3.0,-4.0,-5.0,1.0,-2.0,1.0,6.0
DE ATACAMA,PALOMAR,ESCUELA JESUS FERNANDEZ HIDALGO,18,3,36,43,31,7,8,0,1,32,1,5,3,19,19,18,16,8,25,14,17,7,4,2,3,1,0,161,25,-1,-1,3,43,38,31,9,1,11,25,113,48,0.0022269452316941115,0.3257399946630294,0.22331340735804125,0.16464940717534524,0.0781721060353366,0.012738723152429188,0.09431264587756237,0.09884677050656192,0.05614841911414945,0.12107221431863815,0.27218118190821156,0.2694627693403299,0.00029863919073841677,0.0004684916837352199,0.0002010987458432444,0.280167185698354,0.0,-7.0,5.0,0.0,-2.0,0.0,-3.0,7.0
