REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,40+,P_EDUARDO ARTES_18-19,P_FRANCO ALDO PARISI_18-19,P_GABRIEL BORIC_18-19,P_JOSE ANTONIO KAST_18-19,P_MARCO ENRIQUEZ-OMINAMI_18-19,P_NULO BLANCO_18-19,P_SEBASTIAN SICHEL_18-19,P_YASNA PROVOSTE_18-19,P_EDUARDO ARTES_20-29,P_FRANCO ALDO PARISI_20-29,P_GABRIEL BORIC_20-29,P_JOSE ANTONIO KAST_20-29,P_MARCO ENRIQUEZ-OMINAMI_20-29,P_NULO BLANCO_20-29,P_SEBASTIAN SICHEL_20-29,P_YASNA PROVOSTE_20-29,P_EDUARDO ARTES_30-39,P_FRANCO ALDO PARISI_30-39,P_GABRIEL BORIC_30-39,P_JOSE ANTONIO KAST_30-39,P_MARCO ENRIQUEZ-OMINAMI_30-39,P_NULO BLANCO_30-39,P_SEBASTIAN SICHEL_30-39,P_YASNA PROVOSTE_30-39,P_EDUARDO ARTES_40+,P_FRANCO ALDO PARISI_40+,P_GABRIEL BORIC_40+,P_JOSE ANTONIO KAST_40+,P_MARCO ENRIQUEZ-OMINAMI_40+,P_NULO BLANCO_40+,P_SEBASTIAN SICHEL_40+,P_YASNA PROVOSTE_40+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA 7 ARABE-SIRIA,121,5,26,43,64,11,19,1,1,22,2,2,32,44,53,30,19,10,1,192,147,-1,-1,3,34,42,60,12,2,19,20,113,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,2.0,-8.0,1.0,4.0,-1.0,0.0,0.0,2.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA 7 ARABE-SIRIA,122,5,48,52,47,6,12,1,0,9,1,8,67,94,6,3,2,0,0,180,147,-1,-1,4,43,61,43,10,1,12,6,11,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,1.0,5.0,-9.0,4.0,-4.0,0.0,0.0,3.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA 7 ARABE-SIRIA,123,5,28,49,25,9,14,1,0,16,1,4,133,2,3,5,0,0,0,147,147,-1,-1,4,33,47,33,7,2,12,9,8,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,1.0,-5.0,2.0,-8.0,2.0,-1.0,2.0,7.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA 7 ARABE-SIRIA,124,1,34,47,35,9,15,2,3,7,5,0,136,5,6,4,1,1,0,153,147,-1,-1,4,34,48,35,7,2,13,10,12,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,-3.0,0.0,-1.0,0.0,2.0,3.0,2.0,-3.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA 7 ARABE-SIRIA,125,1,41,38,46,10,12,0,2,17,2,4,30,59,34,27,9,2,1,167,147,-1,-1,3,33,42,48,10,2,15,14,73,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,-2.0,8.0,-4.0,-2.0,0.0,0.0,-3.0,3.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA 7 ARABE-SIRIA,126,4,44,37,55,5,13,1,0,9,1,3,70,39,18,24,11,3,0,168,147,-1,-1,3,34,46,46,9,2,15,13,56,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,1.0,10.0,-9.0,9.0,-4.0,-1.0,-2.0,-4.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA 7 ARABE-SIRIA,127,7,33,43,45,6,8,0,1,7,1,2,100,17,14,10,6,0,0,150,147,-1,-1,3,32,44,37,8,2,13,11,30,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,4.0,1.0,-1.0,8.0,-2.0,-1.0,-5.0,-4.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA 7 ARABE-SIRIA,128,2,27,55,44,14,18,1,1,12,2,7,86,25,25,14,12,4,1,174,147,-1,-1,4,35,47,46,10,2,16,14,56,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,-2.0,-8.0,8.0,-2.0,4.0,0.0,2.0,-2.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA 7 ARABE-SIRIA,129,1,27,39,36,7,20,1,1,11,2,82,8,17,17,12,7,1,0,143,147,-1,-1,3,28,39,37,10,2,15,9,37,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,-2.0,-1.0,0.0,-1.0,-3.0,0.0,5.0,2.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA BASICA LAS CAMELIAS,20,0,45,31,51,12,19,1,0,14,1,6,22,37,43,27,21,10,6,173,147,-1,-1,2,30,36,55,11,2,18,19,107,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,-2.0,15.0,-5.0,-4.0,1.0,-1.0,1.0,-5.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA BASICA LAS CAMELIAS,21,0,28,46,58,9,19,4,0,16,4,2,29,45,29,39,21,11,5,180,147,-1,-1,2,32,40,56,11,2,18,19,105,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,-2.0,-4.0,6.0,2.0,-2.0,2.0,1.0,-3.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA BASICA LAS CAMELIAS,22,1,27,26,53,10,20,1,2,17,3,4,17,39,28,27,31,12,0,157,147,-1,-1,2,28,33,49,10,2,16,17,98,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,-1.0,-1.0,-7.0,4.0,0.0,1.0,4.0,0.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA BASICA LAS CAMELIAS,23,1,26,28,47,9,23,1,2,19,3,4,15,28,38,32,25,10,4,156,147,-1,-1,2,26,30,51,10,2,17,18,109,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,-1.0,0.0,-2.0,-4.0,-1.0,1.0,6.0,1.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA BASICA LAS CAMELIAS,24,4,21,41,45,6,16,1,2,17,3,7,19,27,30,34,20,11,5,153,147,-1,-1,2,26,31,49,10,2,16,17,100,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,2.0,-5.0,10.0,-4.0,-4.0,1.0,0.0,0.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA BASICA LAS CAMELIAS,25,3,25,27,53,9,25,1,1,14,2,3,24,35,39,30,18,4,5,158,147,-1,-1,2,28,34,49,10,2,16,17,96,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,1.0,-3.0,-7.0,4.0,-1.0,0.0,9.0,-3.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA BASICA LAS CAMELIAS,26,2,31,33,57,12,15,1,0,16,1,5,23,35,43,25,23,8,3,167,147,-1,-1,2,29,35,53,11,2,17,18,102,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,0.0,2.0,-2.0,4.0,1.0,-1.0,-2.0,-2.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA BASICA LAS CAMELIAS,27,2,30,21,62,15,18,2,1,20,3,6,28,26,44,30,25,12,1,171,147,-1,-1,2,29,35,54,11,2,18,20,112,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,0.0,1.0,-14.0,8.0,4.0,1.0,0.0,0.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA BASICA LAS CAMELIAS,28,0,26,24,57,16,22,0,0,16,0,2,24,32,32,42,17,9,3,161,147,-1,-1,2,28,33,51,10,2,17,18,103,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,-2.0,-2.0,-9.0,6.0,6.0,-2.0,5.0,-2.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA BASICA LAS CAMELIAS,29,5,26,36,62,12,19,0,3,11,3,2,29,38,32,28,29,11,5,174,147,-1,-1,2,31,37,54,11,2,18,19,105,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,3.0,-5.0,-1.0,8.0,1.0,1.0,1.0,-8.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA BASICA LAS CAMELIAS,30,4,21,29,58,8,17,0,0,17,0,5,21,37,26,26,24,13,2,154,147,-1,-1,2,28,34,48,9,2,15,16,91,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,2.0,-7.0,-5.0,10.0,-1.0,-2.0,2.0,1.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA BASICA LAS CAMELIAS,31,4,36,33,58,5,15,0,3,21,3,4,31,35,31,32,29,10,3,175,147,-1,-1,2,31,38,54,11,2,18,19,105,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,2.0,5.0,-5.0,4.0,-6.0,1.0,-3.0,2.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA BASICA LAS CAMELIAS,32,5,26,36,57,18,13,1,0,21,1,3,22,44,33,37,26,13,0,177,147,-1,-1,2,31,38,56,11,2,18,19,109,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,3.0,-5.0,-2.0,1.0,7.0,-1.0,-5.0,2.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA BASICA LAS CAMELIAS,33,2,34,35,51,6,15,2,2,18,4,2,21,36,32,26,30,12,6,165,147,-1,-1,2,29,34,53,10,2,17,18,106,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,0.0,5.0,1.0,-2.0,-4.0,2.0,-2.0,0.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA BASICA LAS CAMELIAS,34,6,19,41,54,10,12,1,4,13,5,0,21,37,34,27,23,10,8,160,147,-1,-1,2,28,33,51,10,2,16,18,102,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,4.0,-9.0,8.0,3.0,0.0,3.0,-4.0,-5.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA BASICA LAS CAMELIAS,35,0,32,29,50,16,11,0,1,17,1,4,18,40,26,37,18,8,5,156,147,-1,-1,2,28,34,49,9,2,16,16,94,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,-2.0,4.0,-5.0,1.0,7.0,-1.0,-5.0,1.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA BASICA LAS CAMELIAS,36,3,29,35,47,13,21,1,0,28,1,4,30,34,33,44,16,12,4,177,147,-1,-1,3,31,37,56,11,2,18,19,109,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,0.0,-2.0,-2.0,-9.0,2.0,-1.0,3.0,9.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA BASICA LAS CAMELIAS,37,3,22,35,38,10,20,2,2,19,4,4,25,30,23,28,26,13,2,151,147,-1,-1,2,27,32,47,9,2,16,16,92,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,1.0,-5.0,3.0,-9.0,1.0,2.0,4.0,3.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA MIRASOL,76,1,20,27,58,14,17,0,0,18,0,1,18,24,27,42,28,14,1,155,147,-1,-1,2,25,29,51,10,2,17,19,112,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,-1.0,-5.0,-2.0,7.0,4.0,-2.0,0.0,-1.0
DE LOS LAGOS,PUERTO MONTT MIRASOL,ESCUELA MIRASOL,77,3,17,38,45,7,15,0,1,32,1,3,25,28,33,24,27,13,5,158,147,-1,-1,2,27,32,50,10,2,17,18,102,0.028665993389323397,0.20528275412283728,0.3208127570683307,0.21324514533527,0.07170508854905822,0.018800686645454236,0.11388063077658948,0.027606944113136765,0.02678498978397315,0.22688290138797984,0.3314439070559441,0.21306931606939664,0.0475192762219499,0.013597879796411595,0.08280649628149331,0.057895233402851694,0.02090256184955171,0.26359618262902385,0.36768878858985365,0.24035535206897804,0.05237838588632166,0.0016901406797152853,0.047548060089189575,0.005840528207366042,0.007395011367192958,0.13163976468096447,0.12562353836201362,0.367976709836125,0.06793695574020209,0.014809368805560521,0.12539932436844617,0.15921932683949533,1.0,-10.0,6.0,-5.0,-3.0,-1.0,-2.0,14.0
