REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,18-49,50+,P_EDUARDO ARTES_18-49,P_FRANCO ALDO PARISI_18-49,P_GABRIEL BORIC_18-49,P_JOSE ANTONIO KAST_18-49,P_MARCO ENRIQUEZ-OMINAMI_18-49,P_NULO BLANCO_18-49,P_SEBASTIAN SICHEL_18-49,P_YASNA PROVOSTE_18-49,P_EDUARDO ARTES_50+,P_FRANCO ALDO PARISI_50+,P_GABRIEL BORIC_50+,P_JOSE ANTONIO KAST_50+,P_MARCO ENRIQUEZ-OMINAMI_50+,P_NULO BLANCO_50+,P_SEBASTIAN SICHEL_50+,P_YASNA PROVOSTE_50+,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DE LA ARAUCANIA,SAN RAMON (PADRE LAS CASAS),ESCUELA PARTICULAR HABIT-ART,1,3,29,19,62,21,12,3,1,23,4,6,16,22,33,52,29,11,4,173,7,-1,-1,2,28,23,65,16,3,16,20,77,96,4.887947178769879e-05,0.2709475889827053,0.16026757547411433,0.4093724777153729,0.05308321763428851,0.006569598737660948,0.050648923897330736,0.0490617380867395,0.021083307083025568,0.07586612106610016,0.10728215276515086,0.35299784457538064,0.1273367935975555,0.021000149601502587,0.12136984594827473,0.17306378536301,1.0,1.0,-4.0,-3.0,5.0,1.0,-4.0,3.0
DE LA ARAUCANIA,SAN RAMON (PADRE LAS CASAS),ESCUELA PARTICULAR HABIT-ART,2,1,28,21,53,7,11,1,0,12,1,5,17,44,44,14,6,4,0,134,7,-1,-1,1,32,20,53,9,1,8,10,110,24,4.887947178769879e-05,0.2709475889827053,0.16026757547411433,0.4093724777153729,0.05308321763428851,0.006569598737660948,0.050648923897330736,0.0490617380867395,0.021083307083025568,0.07586612106610016,0.10728215276515086,0.35299784457538064,0.1273367935975555,0.021000149601502587,0.12136984594827473,0.17306378536301,0.0,-4.0,1.0,0.0,-2.0,0.0,3.0,2.0
DE LA ARAUCANIA,SAN RAMON (PADRE LAS CASAS),ESCUELA PARTICULAR HABIT-ART,3,0,29,18,45,10,13,0,2,13,2,3,10,33,33,22,16,12,1,130,7,-1,-1,1,25,18,50,11,2,10,13,79,51,4.887947178769879e-05,0.2709475889827053,0.16026757547411433,0.4093724777153729,0.05308321763428851,0.006569598737660948,0.050648923897330736,0.0490617380867395,0.021083307083025568,0.07586612106610016,0.10728215276515086,0.35299784457538064,0.1273367935975555,0.021000149601502587,0.12136984594827473,0.17306378536301,-1.0,4.0,0.0,-5.0,-1.0,0.0,3.0,0.0
DE LA ARAUCANIA,SAN RAMON (PADRE LAS CASAS),ESCUELA PARTICULAR HABIT-ART,4,3,23,22,56,12,19,0,0,23,0,6,16,15,17,15,39,34,16,158,7,-1,-1,2,22,20,59,16,3,15,21,54,104,4.887947178769879e-05,0.2709475889827053,0.16026757547411433,0.4093724777153729,0.05308321763428851,0.006569598737660948,0.050648923897330736,0.0490617380867395,0.021083307083025568,0.07586612106610016,0.10728215276515086,0.35299784457538064,0.1273367935975555,0.021000149601502587,0.12136984594827473,0.17306378536301,1.0,1.0,2.0,-3.0,-4.0,-3.0,4.0,2.0
DE LA ARAUCANIA,SAN RAMON (PADRE LAS CASAS),ESCUELA PARTICULAR HABIT-ART,5,1,25,24,82,15,13,1,3,14,4,4,22,10,57,69,12,3,1,178,7,-1,-1,2,32,24,68,16,2,15,19,93,85,4.887947178769879e-05,0.2709475889827053,0.16026757547411433,0.4093724777153729,0.05308321763428851,0.006569598737660948,0.050648923897330736,0.0490617380867395,0.021083307083025568,0.07586612106610016,0.10728215276515086,0.35299784457538064,0.1273367935975555,0.021000149601502587,0.12136984594827473,0.17306378536301,-1.0,-7.0,0.0,14.0,-1.0,2.0,-2.0,-5.0
DE LA ARAUCANIA,SAN RAMON (PADRE LAS CASAS),ESCUELA PARTICULAR HABIT-ART,6,0,34,20,58,10,8,1,0,10,1,3,22,51,40,13,8,4,0,141,7,-1,-1,1,33,21,56,10,1,9,10,116,25,4.887947178769879e-05,0.2709475889827053,0.16026757547411433,0.4093724777153729,0.05308321763428851,0.006569598737660948,0.050648923897330736,0.0490617380867395,0.021083307083025568,0.07586612106610016,0.10728215276515086,0.35299784457538064,0.1273367935975555,0.021000149601502587,0.12136984594827473,0.17306378536301,-1.0,1.0,-1.0,2.0,0.0,0.0,-1.0,0.0
DE LA ARAUCANIA,SAN RAMON (PADRE LAS CASAS),ESCUELA PARTICULAR HABIT-ART,7,1,32,21,48,12,7,1,0,9,1,13,34,22,21,20,12,7,2,131,7,-1,-1,1,27,19,51,10,1,10,12,90,41,4.887947178769879e-05,0.2709475889827053,0.16026757547411433,0.4093724777153729,0.05308321763428851,0.006569598737660948,0.050648923897330736,0.0490617380867395,0.021083307083025568,0.07586612106610016,0.10728215276515086,0.35299784457538064,0.1273367935975555,0.021000149601502587,0.12136984594827473,0.17306378536301,0.0,5.0,2.0,-3.0,2.0,0.0,-3.0,-3.0
