,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,NULO BLANCO,SEBASTIAN SICHEL,YASNA PROVOSTE
H,0.013366587058838558,0.49879110573673463,0.1312252643952637,0.2238279950547909,0.048652183809486244,0.0078149911613952,0.03486617290723566,0.041455699876255234
M,0.0055929614991032505,0.21690894719760917,0.12641804129561013,0.2666872562328687,0.11012305922458089,0.013892273369867465,0.07702850127360454,0.1833489599067558
